hs_code,commodity,unit,country,2008-2009_quantity,2008-2009_value_000rs,2009-2010_quantity,2009-2010_value_000rs,2010-2011_quantity,2010-2011_value_000rs,2011-2012_quantity,2011-2012_value_000rs,2012-2013_quantity,2012-2013_value_000rs
01069000,OTHER LIVES ANIMALS,NO,Saudi Arabia,373,93,2847,564,1902,581,,,,
01069000,OTHER LIVES ANIMALS,NO,Singapore,88,33,231,96,,,,,,
01069000,OTHER LIVES ANIMALS,NO,Thailand,1344,146,,,,,,,,
01069000,OTHER LIVES ANIMALS,NO,U.S.America,82272,21727,,,,,,,,
01069000,OTHER LIVES ANIMALS,NO,United Arab Emirates,17548,2326,33974,5023,24500,7013,14335,4868,45,30
01069000,OTHER LIVES ANIMALS,NO,United Kingdom,340,119,,,,,,,,
02041000,CARCASSES OF LAMB FRESH/CHILL,KG,ALL COUNTRIES,537,,,,,,,,,
02041000,CARCASSES OF LAMB FRESH/CHILL,KG,United Arab Emirates,2025,537,,,,,,,,
02042100,"CARCASSES OF SHEEP,FR/CHILLED",KG,ALL COUNTRIES,901,,,,,,,,,
02042100,"CARCASSES OF SHEEP,FR/CHILLED",KG,Saudi Arabia,1410,901,,,,,,,,
02042200,"OTH MEAT SHEEP,FR/CH BONE IN",KG,ALL COUNTRIES,33763,,,,,,,,,
02042200,"OTH MEAT SHEEP,FR/CH BONE IN",KG,Australia,38327,11498,,,,,,,,
02042200,"OTH MEAT SHEEP,FR/CH BONE IN",KG,Myanmar,2550,1275,,,,,,,,
02042200,"OTH MEAT SHEEP,FR/CH BONE IN",KG,New Zealand,55576,20990,,,,,,,,
02042200,"OTH MEAT SHEEP,FR/CH BONE IN",KG,Australia,434,65,,,,,,,,
02043000,"CARCASSES OF LAMB,FROZEN",KG,ALL COUNTRIES,1306,,,,,,,,,
02043000,"CARCASSES OF LAMB,FROZEN",KG,New Zealand,12000,1306,,,,,,,,
02043000,"CARCASSES OF LAMB,FROZEN",KG,India,900,348,,,,,,,,
02043000,"CARCASSES OF LAMB,FROZEN",KG,United Arab Emirates,1000,111,125,60,,,,,,
02043000,"CARCASSES OF LAMB,FROZEN",KG,Australia,850,124,,,,,,,,
02043000,"CARCASSES OF LAMB,FROZEN",KG,Saudi Arabia,584,92,,,,,,,,
02043000,"CARCASSES OF LAMB,FROZEN",KG,United Arab Emirates,2110,209,,,,,,,,
02043000,"CARCASSES OF LAMB,FROZEN",KG,Saudi Arabia,128400,35765,15476,7751,,,,,,
02043000,"CARCASSES OF LAMB,FROZEN",KG,Spain,612,183,,,,,,,,
02043000,"CARCASSES OF LAMB,FROZEN",KG,India,214529,29539,563396,71078,,,,,,
02062200,LIVERS OF BOV ANIMALS FROZEN,KG,ALL COUNTRIES,13759,29354,6038,,,,,,,
02062200,LIVERS OF BOV ANIMALS FROZEN,KG,India,84000,13759,190334,29354,40621,6038,,,,
02062200,LIVERS OF BOV ANIMALS FROZEN,KG,India,4000,601,6300,842,,,,,,
02062200,LIVERS OF BOV ANIMALS FROZEN,KG,Uzbekistan,990,133,,,,,,,,
02062200,LIVERS OF BOV ANIMALS FROZEN,KG,Iran ( Islamic R.),450,94,,,,,,,,
02062200,LIVERS OF BOV ANIMALS FROZEN,KG,United Arab Emirates,3827,766,,,,,,,,
02062200,LIVERS OF BOV ANIMALS FROZEN,KG,United Arab Emirates,30,6,,,,,,,,
02071300,CUTS&OFFAL OF FOWL FR/CHILL,KG,ALL COUNTRIES,205,,,,,,,,,
02071300,CUTS&OFFAL OF FOWL FR/CHILL,KG,Saudi Arabia,936,205,,,,,,,,
02071400,CUTS & OFFAL OF FOWLS FROZEN,KG,ALL COUNTRIES,1037,5121,3233,7888,,,,,,
02071400,CUTS & OFFAL OF FOWLS FROZEN,KG,Australia,2471,618,,,,,,,,
02071400,CUTS & OFFAL OF FOWLS FROZEN,KG,Brazil,55,11,11829,2370,,,,,,
02071400,CUTS & OFFAL OF FOWLS FROZEN,KG,Canada,4796,965,20,5,,,,,,
02071400,CUTS & OFFAL OF FOWLS FROZEN,KG,China,25000,2068,55742,7282,,,,,,
02071400,CUTS & OFFAL OF FOWLS FROZEN,KG,Germany,28,6,,,,,,,,
02071400,CUTS & OFFAL OF FOWLS FROZEN,KG,Oman,8010,1723,,,,,,,,
02071400,CUTS & OFFAL OF FOWLS FROZEN,KG,Saudi Arabia,157,38,480,81,92,19,1336,157,,
02071400,CUTS & OFFAL OF FOWLS FROZEN,KG,U.S.America,7902,1140,1974,321,,,,,,
02071400,CUTS & OFFAL OF FOWLS FROZEN,KG,United Arab Emirates,102,23,1649,324,629,88,,,,
02071400,CUTS & OFFAL OF FOWLS FROZEN,KG,United Kingdom,519,40,,,,,,,,
02072700,"CUT & OFFAL OF TURKEY,FROZEN",KG,ALL COUNTRIES,362,2143,,,,,,,,
02072700,"CUT & OFFAL OF TURKEY,FROZEN",KG,Benin,204,151,,,,,,,,
02072700,"CUT & OFFAL OF TURKEY,FROZEN",KG,Germany,500,157,,,,,,,,
02072700,"CUT & OFFAL OF TURKEY,FROZEN",KG,Indonesia,360,254,,,,,,,,
02072700,"CUT & OFFAL OF TURKEY,FROZEN",KG,Jordan,1308,362,3504,1202,,,,,,
02072700,"CUT & OFFAL OF TURKEY,FROZEN",KG,U.S.America,875,379,,,,,,,,
02073600,OTH POULTRY MEAT/OFFAL FROZEN,KG,ALL COUNTRIES,1895,741,36,,,,,,,
02073600,OTH POULTRY MEAT/OFFAL FROZEN,KG,China,154,36,,,,,,,,
02073600,OTH POULTRY MEAT/OFFAL FROZEN,KG,Malaysia,10,2,,,,,,,,
02073600,OTH POULTRY MEAT/OFFAL FROZEN,KG,Saudi Arabia,3136,739,,,,,,,,
02073600,OTH POULTRY MEAT/OFFAL FROZEN,KG,United Arab Emirates,9470,1895,,,,,,,,
02074500,OTH DUCK MEAT FROZEN,KG,ALL COUNTRIES,2353,11653,,,,,,,,
02074500,OTH DUCK MEAT FROZEN,KG,Brazil,15895,3942,,,,,,,,
02074500,OTH DUCK MEAT FROZEN,KG,China,54000,3719,,,,,,,,
02074500,OTH DUCK MEAT FROZEN,KG,U.S.America,1885,584,51720,3992,,,,,,
02074500,OTH DUCK MEAT FROZEN,KG,United Arab Emirates,6500,1769,,,,,,,,
02075400,OTH GEESE MEAT FRESH/CHILLED,KG,ALL COUNTRIES,3,,,,,,,,,
02075400,OTH GEESE MEAT FRESH/CHILLED,KG,China,30,3,,,,,,,,
02089000,OTH MEAT/OFFL EDIBL FR/CH/FRZ,KG,ALL COUNTRIES,194,67,,,,,,,,
02089000,OTH MEAT/OFFL EDIBL FR/CH/FRZ,KG,Belgium,48,48,,,,,,,,
02089000,OTH MEAT/OFFL EDIBL FR/CH/FRZ,KG,France,500,146,,,,,,,,
02089000,OTH MEAT/OFFL EDIBL FR/CH/FRZ,KG,Netherlands,1,67,,,,,,,,
02102000,OTHER MEAT OF BOVINE ANIMALS,KG,ALL COUNTRIES,166,,,,,,,,,
02102000,OTHER MEAT OF BOVINE ANIMALS,KG,"Korea, Republic of",100,35,,,,,,,,
02102000,OTHER MEAT OF BOVINE ANIMALS,KG,United Arab Emirates,525,131,,,,,,,,
02102000,OTHER MEAT OF BOVINE ANIMALS,KG,France,40,71,3020,1082,5820,2382,,,,
02102000,OTHER MEAT OF BOVINE ANIMALS,KG,Germany,6900,8420,,,,,,,,
03011000,ORNAMENTAL FISH,KG,ALL COUNTRIES,11051,10227,11958,,,,,,,
03011000,ORNAMENTAL FISH,KG,Indonesia,1966,177,60,30,,,,,,
03011000,ORNAMENTAL FISH,KG,Lebanon,500,34,,,,,,,,
03011000,ORNAMENTAL FISH,KG,Malaysia,1430,115,1414,551,481,209,,,,
03011000,ORNAMENTAL FISH,KG,Sri Lanka,1089,91,60,25,442,203,,,,
03011000,ORNAMENTAL FISH,KG,Thailand,112871,10634,23201,9226,23442,10307,,,,
03011000,ORNAMENTAL FISH,KG,United Arab Emirates,1239,425,2971,1209,,,,,,
03011100,ORNAMENTAL FISH RFRESHWATER,KG,ALL COUNTRIES,11511,,,,,,,,,
03011100,ORNAMENTAL FISH RFRESHWATER,KG,Indonesia,866,382,,,,,,,,
03011100,ORNAMENTAL FISH RFRESHWATER,KG,Italy,209,81,,,,,,,,
03011100,ORNAMENTAL FISH RFRESHWATER,KG,Malaysia,118,55,,,,,,,,
03011100,ORNAMENTAL FISH RFRESHWATER,KG,New Zealand,145,65,,,,,,,,
03011100,ORNAMENTAL FISH RFRESHWATER,KG,Sri Lanka,958,357,,,,,,,,
03011100,ORNAMENTAL FISH RFRESHWATER,KG,Thailand,24121,10460,,,,,,,,
03011100,ORNAMENTAL FISH RFRESHWATER,KG,United Arab Emirates,135,54,,,,,,,,
03011100,ORNAMENTAL FISH RFRESHWATER,KG,Viet Nam,130,57,,,,,,,,
03011900,ORNAMENTAL FISH,KG,ALL COUNTRIES,13144,891,,,,,,,,
03011900,ORNAMENTAL FISH,KG,Indonesia,529,231,,,,,,,,
03011900,ORNAMENTAL FISH,KG,Malaysia,728,339,,,,,,,,
03011900,ORNAMENTAL FISH,KG,Philippines,284,142,,,,,,,,
03011900,ORNAMENTAL FISH,KG,Sri Lanka,677,327,137,117,,,,,,
03011900,ORNAMENTAL FISH,KG,Switzerland,18,9,,,,,,,,
03011900,ORNAMENTAL FISH,KG,Thailand,23959,11525,2165,774,,,,,,
03011900,ORNAMENTAL FISH,KG,United Arab Emirates,1074,571,,,,,,,,
03019100,"TROUT, LIVE",KG,ALL COUNTRIES,655,,,,,,,,,
03019100,"TROUT, LIVE",KG,Indonesia,269,86,,,,,,,,
03019100,"TROUT, LIVE",KG,Thailand,1476,548,,,,,,,,
03019100,"TROUT, LIVE",KG,United Arab Emirates,61,21,,,,,,,,
03019900,OTHER LIVE FISH,KG,ALL COUNTRIES,58,907,470,1704,6299,,,,,
03019900,OTHER LIVE FISH,KG,China,52,20,,,,,,,,
03019900,OTHER LIVE FISH,KG,France,36,10,1181,318,36,11,,,,
03019900,OTHER LIVE FISH,KG,Indonesia,505,204,,,,,,,,
03019900,OTHER LIVE FISH,KG,"Korea, Republic of",156,48,78,21,133,60,,,,
03019900,OTHER LIVE FISH,KG,Sri Lanka,177,88,158,67,,,,,,
03019900,OTHER LIVE FISH,KG,Thailand,322,58,1342,799,1590,412,3830,1078,18444,5957
03019900,OTHER LIVE FISH,KG,United Arab Emirates,1014,287,,,,,,,,
03019900,OTHER LIVE FISH,KG,Bangladesh,1691,437,,,,,,,,
03019900,OTHER LIVE FISH,KG,Singapore,500,197,,,,,,,,
03019900,OTHER LIVE FISH,KG,China,20,6,,,,,,,,
03019900,OTHER LIVE FISH,KG,Norway,405,249,,,,,,,,
03019900,OTHER LIVE FISH,KG,United Arab Emirates,170,226,,,,,,,,
03019900,OTHER LIVE FISH,KG,Bangladesh,53,21,,,,,,,,
03019900,OTHER LIVE FISH,KG,China,150,73,,,,,,,,
03019900,OTHER LIVE FISH,KG,Hong Kong S.A.Re.Chi,130,65,,,,,,,,
03019900,OTHER LIVE FISH,KG,Malaysia,100,32,,,,,,,,
03019900,OTHER LIVE FISH,KG,Netherlands,6969,2528,1870,972,,,,,,
03019900,OTHER LIVE FISH,KG,Nigeria,25,7,,,,,,,,
03019900,OTHER LIVE FISH,KG,Norway,16651,5954,5584,2397,7044,2627,7959,4319,1853,1062
03019900,OTHER LIVE FISH,KG,Thailand,20,6,,,,,,,,
03019900,OTHER LIVE FISH,KG,United Arab Emirates,947,415,542,322,,,,,,
03022200,PLACIE FLAT FISH EXCL LVR F/C,KG,ALL COUNTRIES,234,,,,,,,,,
03022200,PLACIE FLAT FISH EXCL LVR F/C,KG,Norway,724,234,,,,,,,,
03022200,PLACIE FLAT FISH EXCL LVR F/C,KG,Gambia,2267,907,,,,,,,,
03022200,PLACIE FLAT FISH EXCL LVR F/C,KG,Thailand,1125,536,258,122,783,449,,,,
03023100,"ALBACORE,LONGFINED TUNAS F/CH",KG,ALL COUNTRIES,146,,,,,,,,,
03023100,"ALBACORE,LONGFINED TUNAS F/CH",KG,China,417,146,,,,,,,,
03023100,"ALBACORE,LONGFINED TUNAS F/CH",KG,China,758,55,,,,,,,,
03023100,"ALBACORE,LONGFINED TUNAS F/CH",KG,U.S.America,96,10,,,,,,,,
03023100,"ALBACORE,LONGFINED TUNAS F/CH",KG,United Arab Emirates,5,2,,,,,,,,
03023100,"ALBACORE,LONGFINED TUNAS F/CH",KG,France,356,202,,,,,,,,
03023100,"ALBACORE,LONGFINED TUNAS F/CH",KG,United Arab Emirates,91,18,,,,,,,,
03023100,"ALBACORE,LONGFINED TUNAS F/CH",KG,France,116,86,,,,,,,,
03023100,"ALBACORE,LONGFINED TUNAS F/CH",KG,Thailand,165,115,,,,,,,,
03023100,"ALBACORE,LONGFINED TUNAS F/CH",KG,United Arab Emirates,475,191,,,,,,,,
03023100,"ALBACORE,LONGFINED TUNAS F/CH",KG,Australia,60,9,,,,,,,,
03023100,"ALBACORE,LONGFINED TUNAS F/CH",KG,China,260,24,,,,,,,,
03023100,"ALBACORE,LONGFINED TUNAS F/CH",KG,Jordan,10,1,,,,,,,,
03023100,"ALBACORE,LONGFINED TUNAS F/CH",KG,Nigeria,100,9,,,,,,,,
03027200,CATFISH EXCL.LIVER/ROES FR/CH,KG,ALL COUNTRIES,10,,,,,,,,,
03027200,CATFISH EXCL.LIVER/ROES FR/CH,KG,United Arab Emirates,20,10,,,,,,,,
03031300,ATLANTIC SALMON & DANUBE SALM,KG,ALL COUNTRIES,286,,,,,,,,,
03031300,ATLANTIC SALMON & DANUBE SALM,KG,Norway,111,142,,,,,,,,
03031300,ATLANTIC SALMON & DANUBE SALM,KG,United Arab Emirates,113,144,,,,,,,,
03031300,ATLANTIC SALMON & DANUBE SALM,KG,Bangladesh,4555,1138,,,,,,,,
03031300,ATLANTIC SALMON & DANUBE SALM,KG,Japan,1455,151,5564,1490,,,,,,
03031300,ATLANTIC SALMON & DANUBE SALM,KG,Nigeria,80,40,,,,,,,,
03031300,ATLANTIC SALMON & DANUBE SALM,KG,Sweden,17,3,,,,,,,,
03031300,ATLANTIC SALMON & DANUBE SALM,KG,Thailand,50,4,248,113,,,,,,
03031300,ATLANTIC SALMON & DANUBE SALM,KG,United Arab Emirates,15,4,15,4,400,100,,,,
03031300,ATLANTIC SALMON & DANUBE SALM,KG,Viet Nam,10,2,,,,,,,,
03032200,ATLANTIC SALMON & DANUBE SALM,KG,ALL COUNTRIES,1292,1419,,,,,,,,
03032200,ATLANTIC SALMON & DANUBE SALM,KG,Malaysia,30,9,,,,,,,,
03032200,ATLANTIC SALMON & DANUBE SALM,KG,Norway,3463,1292,4065,1410,,,,,,
03032600,EELS EXCL LIVERS/ROES FROZ,KG,ALL COUNTRIES,246,,,,,,,,,
03032600,EELS EXCL LIVERS/ROES FROZ,KG,United Arab Emirates,1500,246,,,,,,,,
03032600,EELS EXCL LIVERS/ROES FROZ,KG,United Arab Emirates,1356,407,,,,,,,,
03032600,EELS EXCL LIVERS/ROES FROZ,KG,Bangladesh,4168,1667,,,,,,,,
03032600,EELS EXCL LIVERS/ROES FROZ,KG,China,29000,4333,55000,8170,,,,,,
03032600,EELS EXCL LIVERS/ROES FROZ,KG,Indonesia,155256,9567,,,,,,,,
03032600,EELS EXCL LIVERS/ROES FROZ,KG,Japan,800,126,,,,,,,,
03032600,EELS EXCL LIVERS/ROES FROZ,KG,Jordan,1500,231,,,,,,,,
03032600,EELS EXCL LIVERS/ROES FROZ,KG,Malaysia,55380,3639,,,,,,,,
03032600,EELS EXCL LIVERS/ROES FROZ,KG,Myanmar,459811,29115,51972,8306,71743,10981,13770,4324,,
03032600,EELS EXCL LIVERS/ROES FROZ,KG,Norway,2400,397,,,,,,,,
03032600,EELS EXCL LIVERS/ROES FROZ,KG,O.Asia(Tai.For.Pe.Ki,22671,4427,,,,,,,,
03032600,EELS EXCL LIVERS/ROES FROZ,KG,Serbia,12440,1910,27235,7609,,,,,,
03032600,EELS EXCL LIVERS/ROES FROZ,KG,Seychelles,2600,393,,,,,,,,
03032600,EELS EXCL LIVERS/ROES FROZ,KG,Singapore,61190,10204,24594,7137,,,,,,
03032600,EELS EXCL LIVERS/ROES FROZ,KG,Thailand,4800,725,7560,1134,7920,1584,2483,511,,
03032600,EELS EXCL LIVERS/ROES FROZ,KG,United Arab Emirates,11919,1083,700,108,,,,,,
03032600,EELS EXCL LIVERS/ROES FROZ,KG,Vanuatu,14000,3345,,,,,,,,
03032600,EELS EXCL LIVERS/ROES FROZ,KG,Viet Nam,193118,28477,426922,91434,650058,106540,861729,233379,,
03034100,ALBACORE OR LONGFINNED TUNAS,KG,ALL COUNTRIES,3,,,,,,,,,
03034100,ALBACORE OR LONGFINNED TUNAS,KG,Japan,31,3,,,,,,,,
03034900,OTH TUNAS EXCL LIVER/ROE FROZ,KG,ALL COUNTRIES,102,2,66,3145,,,,,,
03034900,OTH TUNAS EXCL LIVER/ROE FROZ,KG,China,394,58,,,,,,,,
03034900,OTH TUNAS EXCL LIVER/ROE FROZ,KG,Japan,4,2,,,,,,,,
03034900,OTH TUNAS EXCL LIVER/ROE FROZ,KG,Saudi Arabia,14200,3123,,,,,,,,
03034900,OTH TUNAS EXCL LIVER/ROE FROZ,KG,Thailand,1200,102,20,3,,,,,,
03034900,OTH TUNAS EXCL LIVER/ROE FROZ,KG,United Arab Emirates,44,8,,,,,,,,
03034900,OTH TUNAS EXCL LIVER/ROE FROZ,KG,United Kingdom,126,19,,,,,,,,
03036900,O.BREGMACEROTIDAE FAMLI FISH,KG,ALL COUNTRIES,6,,,,,,,,,
03036900,O.BREGMACEROTIDAE FAMLI FISH,KG,Thailand,11,6,,,,,,,,
03036900,O.BREGMACEROTIDAE FAMLI FISH,KG,Japan,2,1,,,,,,,,
03037600,EELS EXCL LIVERS/ROES FROZ,KG,ALL COUNTRIES,46,1,279,,,,,,,
03037600,EELS EXCL LIVERS/ROES FROZ,KG,Japan,767,46,7,1,,,,,,
03037600,EELS EXCL LIVERS/ROES FROZ,KG,Singapore,916,279,,,,,,,,
03037600,EELS EXCL LIVERS/ROES FROZ,KG,Thailand,190,29,,,,,,,,
03037900,OTH FISH EXCL LIVER/ROES FROZ,KG,ALL COUNTRIES,17800,11044,41356,,,,,,,
03037900,OTH FISH EXCL LIVER/ROES FROZ,KG,Bangladesh,105030,5514,,,,,,,,
03037900,OTH FISH EXCL LIVER/ROES FROZ,KG,China,500,41,25029,3791,,,,,,
03037900,OTH FISH EXCL LIVER/ROES FROZ,KG,Myanmar,151311,10002,38520,5470,69002,12567,,,,
03037900,OTH FISH EXCL LIVER/ROES FROZ,KG,Netherlands,2200,242,,,,,,,,
03037900,OTH FISH EXCL LIVER/ROES FROZ,KG,Spain,330,49,,,,,,,,
03037900,OTH FISH EXCL LIVER/ROES FROZ,KG,Thailand,26496,2001,9858,1734,24080,4429,,,,
03037900,OTH FISH EXCL LIVER/ROES FROZ,KG,Viet Nam,36978,24360,,,,,,,,
03038000,LIVERS & ROES OF FISH FROZEN,KG,ALL COUNTRIES,108,,,,,,,,,
03038000,LIVERS & ROES OF FISH FROZEN,KG,Singapore,541,108,,,,,,,,
03038900,OTH FISH EXCL LIVER/ROES FROZ,KG,ALL COUNTRIES,42491,1548,,,,,,,,
03038900,OTH FISH EXCL LIVER/ROES FROZ,KG,France,342,85,,,,,,,,
03038900,OTH FISH EXCL LIVER/ROES FROZ,KG,"Korea, Republic of",30,9,,,,,,,,
03038900,OTH FISH EXCL LIVER/ROES FROZ,KG,Myanmar,5070,1502,,,,,,,,
03038900,OTH FISH EXCL LIVER/ROES FROZ,KG,Serbia,6000,1548,,,,,,,,
03038900,OTH FISH EXCL LIVER/ROES FROZ,KG,Thailand,3723,783,,,,,,,,
03038900,OTH FISH EXCL LIVER/ROES FROZ,KG,U.S.America,1460,456,,,,,,,,
03038900,OTH FISH EXCL LIVER/ROES FROZ,KG,Viet Nam,196914,39656,,,,,,,,
03039000,LIVERS & ROES OF FISH FROZEN,KG,ALL COUNTRIES,22,,,,,,,,,
03039000,LIVERS & ROES OF FISH FROZEN,KG,Thailand,92,22,,,,,,,,
03041900,OTH FIES FILLET/MEAT FRESH/CH,KG,ALL COUNTRIES,8364,14674,16072,,,,,,,
03041900,OTH FIES FILLET/MEAT FRESH/CH,KG,Bangladesh,159,30,1995,531,,,,,,
03041900,OTH FIES FILLET/MEAT FRESH/CH,KG,China,25269,5683,6406,1620,,,,,,
03041900,OTH FIES FILLET/MEAT FRESH/CH,KG,Denmark,208,52,304,81,,,,,,
03041900,OTH FIES FILLET/MEAT FRESH/CH,KG,Iran ( Islamic R.),58122,14875,,,,,,,,
03041900,OTH FIES FILLET/MEAT FRESH/CH,KG,Japan,132,33,78,18,,,,,,
03041900,OTH FIES FILLET/MEAT FRESH/CH,KG,Myanmar,7100,1312,,,,,,,,
03041900,OTH FIES FILLET/MEAT FRESH/CH,KG,Norway,352,85,,,,,,,,
03041900,OTH FIES FILLET/MEAT FRESH/CH,KG,Singapore,29,7,44,11,11,3,,,,
03041900,OTH FIES FILLET/MEAT FRESH/CH,KG,Thailand,3860,1038,28,7,,,,,,
03041900,OTH FIES FILLET/MEAT FRESH/CH,KG,United Arab Emirates,1756,239,2218,552,2300,581,,,,
03041900,OTH FIES FILLET/MEAT FRESH/CH,KG,Viet Nam,48703,12351,4,1,,,,,,
03042900,OTH FISH FILLET/ MEAT FROZEN,KG,ALL COUNTRIES,751,2118,69949,,,,,,,
03042900,OTH FISH FILLET/ MEAT FROZEN,KG,Iran ( Islamic R.),127834,22977,,,,,,,,
03042900,OTH FISH FILLET/ MEAT FROZEN,KG,Myanmar,10290,2058,,,,,,,,
03042900,OTH FISH FILLET/ MEAT FROZEN,KG,U.S.America,135,75,,,,,,,,
03042900,OTH FISH FILLET/ MEAT FROZEN,KG,Viet Nam,11500,751,9500,2118,230727,44839,,,,
03042900,OTH FISH FILLET/ MEAT FROZEN,KG,United Kingdom,31240,10935,,,,,,,,
03043900,OTH FIES FILLET/MEAT FRESH/CH,KG,ALL COUNTRIES,12286,34657,,,,,,,,
03043900,OTH FIES FILLET/MEAT FRESH/CH,KG,China,14,4,48600,3705,,,,,,
03043900,OTH FIES FILLET/MEAT FRESH/CH,KG,Myanmar,6000,1864,,,,,,,,
03043900,OTH FIES FILLET/MEAT FRESH/CH,KG,Saudi Arabia,7600,2035,,,,,,,,
03043900,OTH FIES FILLET/MEAT FRESH/CH,KG,Serbia,46664,7660,,,,,,,,
03043900,OTH FIES FILLET/MEAT FRESH/CH,KG,Singapore,40,10,,,,,,,,
03043900,OTH FIES FILLET/MEAT FRESH/CH,KG,Thailand,59,16,,,,,,,,
03043900,OTH FIES FILLET/MEAT FRESH/CH,KG,United Arab Emirates,3519,880,186,55,,,,,,
03043900,OTH FIES FILLET/MEAT FRESH/CH,KG,United Kingdom,61,18,,,,,,,,
03043900,OTH FIES FILLET/MEAT FRESH/CH,KG,Uruguay,8950,2550,,,,,,,,
03043900,OTH FIES FILLET/MEAT FRESH/CH,KG,Viet Nam,42936,11376,88001,16770,,,,,,
03043900,OTH FIES FILLET/MEAT FRESH/CH,KG,Nigeria,15,4,,,,,,,,
03043900,OTH FIES FILLET/MEAT FRESH/CH,KG,Serbia,7200,1839,,,,,,,,
03043900,OTH FIES FILLET/MEAT FRESH/CH,KG,Viet Nam,43679,8126,,,,,,,,
03043900,OTH FIES FILLET/MEAT FRESH/CH,KG,Viet Nam,707002,278896,,,,,,,,
03048700,FROZEN FILLETS/MEAT OF TUNAS,KG,ALL COUNTRIES,434,,,,,,,,,
03048700,FROZEN FILLETS/MEAT OF TUNAS,KG,Thailand,1152,434,,,,,,,,
03048900,OTH FISH FILLET/ MEAT FROZEN,KG,ALL COUNTRIES,195010,1547,,,,,,,,
03048900,OTH FISH FILLET/ MEAT FROZEN,KG,Myanmar,5034,1259,,,,,,,,
03048900,OTH FISH FILLET/ MEAT FROZEN,KG,Viet Nam,1059245,193751,20000,1547,,,,,,
03048900,OTH FISH FILLET/ MEAT FROZEN,KG,Austria,900,350,,,,,,,,
03048900,OTH FISH FILLET/ MEAT FROZEN,KG,Belgium,122,49,,,,,,,,
03048900,OTH FISH FILLET/ MEAT FROZEN,KG,China,24,4,1620,358,,,,,,
03048900,OTH FISH FILLET/ MEAT FROZEN,KG,Japan,13,2,10,1,,,,,,
03048900,OTH FISH FILLET/ MEAT FROZEN,KG,"Korea, Republic of",9,4,,,,,,,,
03048900,OTH FISH FILLET/ MEAT FROZEN,KG,Malaysia,44,8,,,,,,,,
03048900,OTH FISH FILLET/ MEAT FROZEN,KG,Myanmar,6265,827,,,,,,,,
03048900,OTH FISH FILLET/ MEAT FROZEN,KG,Nigeria,296,58,,,,,,,,
03048900,OTH FISH FILLET/ MEAT FROZEN,KG,Oman,65,21,,,,,,,,
03048900,OTH FISH FILLET/ MEAT FROZEN,KG,Saudi Arabia,192,27,208,31,,,,,,
03048900,OTH FISH FILLET/ MEAT FROZEN,KG,Thailand,110,62,,,,,,,,
03048900,OTH FISH FILLET/ MEAT FROZEN,KG,U.S.America,7,2,22,6,,,,,,
03048900,OTH FISH FILLET/ MEAT FROZEN,KG,United Arab Emirates,773,108,957,147,919,166,2020,650,5499,1506
03048900,OTH FISH FILLET/ MEAT FROZEN,KG,United Kingdom,202,33,202,36,37,10,12,4,,
03048900,OTH FISH FILLET/ MEAT FROZEN,KG,Viet Nam,28054,3859,12411,2003,29902,5892,66802,17007,589756,193958
03051000,FLOUR MEALS & PELLETS OF FISH,KG,ALL COUNTRIES,8,36,17,132,19,,,,,
03051000,FLOUR MEALS & PELLETS OF FISH,KG,France,173,46,,,,,,,,
03051000,FLOUR MEALS & PELLETS OF FISH,KG,Nigeria,25,6,45,12,,,,,,
03051000,FLOUR MEALS & PELLETS OF FISH,KG,Thailand,80,8,149,30,116,17,231,60,61,19
03051000,FLOUR MEALS & PELLETS OF FISH,KG,United Arab Emirates,25,5,,,,,,,,
03051000,FLOUR MEALS & PELLETS OF FISH,KG,United Kingdom,70,9,,,,,,,,
03052000,"LIVERS&ROES,DRIED,SMOKED,SALT",KG,ALL COUNTRIES,16,33,,,,,,,,
03052000,"LIVERS&ROES,DRIED,SMOKED,SALT",KG,"Korea, Republic of",160,16,,,,,,,,
03052000,"LIVERS&ROES,DRIED,SMOKED,SALT",KG,Nigeria,8,2,,,,,,,,
03052000,"LIVERS&ROES,DRIED,SMOKED,SALT",KG,Thailand,160,31,,,,,,,,
03052000,"LIVERS&ROES,DRIED,SMOKED,SALT",KG,China,60,10,,,,,,,,
03052000,"LIVERS&ROES,DRIED,SMOKED,SALT",KG,Nigeria,5,1,186,28,55,12,,,,
03052000,"LIVERS&ROES,DRIED,SMOKED,SALT",KG,China,40,8,,,,,,,,
03052000,"LIVERS&ROES,DRIED,SMOKED,SALT",KG,Nigeria,62,23,,,,,,,,
03054900,OTH SMOKED FISH INCL FILLETS,KG,ALL COUNTRIES,1,44,3,,,,,,,
03054900,OTH SMOKED FISH INCL FILLETS,KG,China,15,1,,,,,,,,
03054900,OTH SMOKED FISH INCL FILLETS,KG,Nigeria,10,3,,,,,,,,
03054900,OTH SMOKED FISH INCL FILLETS,KG,United Arab Emirates,220,44,,,,,,,,
03054900,OTH SMOKED FISH INCL FILLETS,KG,Belgium,98,20,,,,,,,,
03054900,OTH SMOKED FISH INCL FILLETS,KG,Nigeria,10,1,40,4,,,,,,
03054900,OTH SMOKED FISH INCL FILLETS,KG,China,55,5,40,8,,,,,,
03054900,OTH SMOKED FISH INCL FILLETS,KG,Japan,6,1,,,,,,,,
03054900,OTH SMOKED FISH INCL FILLETS,KG,"Korea, Republic of",19,4,93,46,,,,,,
