Source_File,Date,Category,Item_No,Item_Description,Unit,City,Metric,Value
Annex_02.04.2026.xlsx,2026-04-02,CONSUMER PRICES OF ESSENTIAL ITEMS,8,Milk fresh (Un-boiled),1 Ltr,Gujranwala,AVG,200.0
Annex_02.04.2026.xlsx,2026-04-02,CONSUMER PRICES OF ESSENTIAL ITEMS,8,Milk fresh (Un-boiled),1 Ltr,Gujranwala,MAX,200.0
Annex_02.04.2026.xlsx,2026-04-02,CONSUMER PRICES OF ESSENTIAL ITEMS,8,Milk fresh (Un-boiled),1 Ltr,Sialkot,MIN,170.0
Annex_02.04.2026.xlsx,2026-04-02,CONSUMER PRICES OF ESSENTIAL ITEMS,8,Milk fresh (Un-boiled),1 Ltr,Sialkot,AVG,170.0
Annex_02.04.2026.xlsx,2026-04-02,CONSUMER PRICES OF ESSENTIAL ITEMS,8,Milk fresh (Un-boiled),1 Ltr,Sialkot,MAX,170.0
Annex_02.04.2026.xlsx,2026-04-02,CONSUMER PRICES OF ESSENTIAL ITEMS,8,Milk fresh (Un-boiled),1 Ltr,Lahore,MIN,190.0
Annex_02.04.2026.xlsx,2026-04-02,CONSUMER PRICES OF ESSENTIAL ITEMS,8,Milk fresh (Un-boiled),1 Ltr,Lahore,AVG,199.0
Annex_02.04.2026.xlsx,2026-04-02,CONSUMER PRICES OF ESSENTIAL ITEMS,8,Milk fresh (Un-boiled),1 Ltr,Lahore,MAX,210.0
Annex_02.04.2026.xlsx,2026-04-02,CONSUMER PRICES OF ESSENTIAL ITEMS,8,Milk fresh (Un-boiled),1 Ltr,Faisalabad,MIN,200.0
Annex_02.04.2026.xlsx,2026-04-02,CONSUMER PRICES OF ESSENTIAL ITEMS,8,Milk fresh (Un-boiled),1 Ltr,Faisalabad,AVG,200.0
Annex_02.04.2026.xlsx,2026-04-02,CONSUMER PRICES OF ESSENTIAL ITEMS,8,Milk fresh (Un-boiled),1 Ltr,Faisalabad,MAX,200.0
Annex_02.04.2026.xlsx,2026-04-02,CONSUMER PRICES OF ESSENTIAL ITEMS,8,Milk fresh (Un-boiled),1 Ltr,Sargodha,MIN,170.0
Annex_02.04.2026.xlsx,2026-04-02,CONSUMER PRICES OF ESSENTIAL ITEMS,8,Milk fresh (Un-boiled),1 Ltr,Sargodha,AVG,173.27
Annex_02.04.2026.xlsx,2026-04-02,CONSUMER PRICES OF ESSENTIAL ITEMS,8,Milk fresh (Un-boiled),1 Ltr,Sargodha,MAX,180.0
Annex_02.04.2026.xlsx,2026-04-02,CONSUMER PRICES OF ESSENTIAL ITEMS,9,Curd (Dahi) Loose,1 Kg,Islamabad,MIN,240.0
Annex_02.04.2026.xlsx,2026-04-02,CONSUMER PRICES OF ESSENTIAL ITEMS,9,Curd (Dahi) Loose,1 Kg,Islamabad,AVG,257.43
Annex_02.04.2026.xlsx,2026-04-02,CONSUMER PRICES OF ESSENTIAL ITEMS,9,Curd (Dahi) Loose,1 Kg,Islamabad,MAX,260.0
Annex_02.04.2026.xlsx,2026-04-02,CONSUMER PRICES OF ESSENTIAL ITEMS,9,Curd (Dahi) Loose,1 Kg,Rawalpindi,MIN,220.0
Annex_02.04.2026.xlsx,2026-04-02,CONSUMER PRICES OF ESSENTIAL ITEMS,9,Curd (Dahi) Loose,1 Kg,Rawalpindi,AVG,242.46
Annex_02.04.2026.xlsx,2026-04-02,CONSUMER PRICES OF ESSENTIAL ITEMS,9,Curd (Dahi) Loose,1 Kg,Rawalpindi,MAX,260.0
Annex_02.04.2026.xlsx,2026-04-02,CONSUMER PRICES OF ESSENTIAL ITEMS,9,Curd (Dahi) Loose,1 Kg,Gujranwala,MIN,220.0
Annex_02.04.2026.xlsx,2026-04-02,CONSUMER PRICES OF ESSENTIAL ITEMS,9,Curd (Dahi) Loose,1 Kg,Gujranwala,AVG,220.0
Annex_02.04.2026.xlsx,2026-04-02,CONSUMER PRICES OF ESSENTIAL ITEMS,9,Curd (Dahi) Loose,1 Kg,Gujranwala,MAX,220.0
Annex_02.04.2026.xlsx,2026-04-02,CONSUMER PRICES OF ESSENTIAL ITEMS,9,Curd (Dahi) Loose,1 Kg,Sialkot,MIN,180.0
Annex_02.04.2026.xlsx,2026-04-02,CONSUMER PRICES OF ESSENTIAL ITEMS,9,Curd (Dahi) Loose,1 Kg,Sialkot,AVG,180.0
Annex_02.04.2026.xlsx,2026-04-02,CONSUMER PRICES OF ESSENTIAL ITEMS,9,Curd (Dahi) Loose,1 Kg,Sialkot,MAX,180.0
Annex_02.04.2026.xlsx,2026-04-02,CONSUMER PRICES OF ESSENTIAL ITEMS,9,Curd (Dahi) Loose,1 Kg,Lahore,MIN,240.0
Annex_02.04.2026.xlsx,2026-04-02,CONSUMER PRICES OF ESSENTIAL ITEMS,9,Curd (Dahi) Loose,1 Kg,Lahore,AVG,240.0
Annex_02.04.2026.xlsx,2026-04-02,CONSUMER PRICES OF ESSENTIAL ITEMS,9,Curd (Dahi) Loose,1 Kg,Lahore,MAX,240.0
Annex_02.04.2026.xlsx,2026-04-02,CONSUMER PRICES OF ESSENTIAL ITEMS,9,Curd (Dahi) Loose,1 Kg,Faisalabad,MIN,240.0
Annex_02.04.2026.xlsx,2026-04-02,CONSUMER PRICES OF ESSENTIAL ITEMS,9,Curd (Dahi) Loose,1 Kg,Faisalabad,AVG,240.0
Annex_02.04.2026.xlsx,2026-04-02,CONSUMER PRICES OF ESSENTIAL ITEMS,9,Curd (Dahi) Loose,1 Kg,Faisalabad,MAX,240.0
Annex_02.04.2026.xlsx,2026-04-02,CONSUMER PRICES OF ESSENTIAL ITEMS,9,Curd (Dahi) Loose,1 Kg,Sargodha,MIN,220.0
Annex_02.04.2026.xlsx,2026-04-02,CONSUMER PRICES OF ESSENTIAL ITEMS,9,Curd (Dahi) Loose,1 Kg,Sargodha,AVG,220.0
Annex_02.04.2026.xlsx,2026-04-02,CONSUMER PRICES OF ESSENTIAL ITEMS,9,Curd (Dahi) Loose,1 Kg,Sargodha,MAX,220.0
Annex_02.04.2026.xlsx,2026-04-02,CONSUMER PRICES OF ESSENTIAL ITEMS,10,Powdered Milk NIDO 390 gm Polybag,Each,Islamabad,MIN,1130.0
Annex_02.04.2026.xlsx,2026-04-02,CONSUMER PRICES OF ESSENTIAL ITEMS,10,Powdered Milk NIDO 390 gm Polybag,Each,Islamabad,AVG,1148.29
Annex_02.04.2026.xlsx,2026-04-02,CONSUMER PRICES OF ESSENTIAL ITEMS,10,Powdered Milk NIDO 390 gm Polybag,Each,Islamabad,MAX,1170.0
Annex_02.04.2026.xlsx,2026-04-02,CONSUMER PRICES OF ESSENTIAL ITEMS,10,Powdered Milk NIDO 390 gm Polybag,Each,Rawalpindi,MIN,1140.0
Annex_02.04.2026.xlsx,2026-04-02,CONSUMER PRICES OF ESSENTIAL ITEMS,10,Powdered Milk NIDO 390 gm Polybag,Each,Rawalpindi,AVG,1146.65
Annex_02.04.2026.xlsx,2026-04-02,CONSUMER PRICES OF ESSENTIAL ITEMS,10,Powdered Milk NIDO 390 gm Polybag,Each,Rawalpindi,MAX,1160.0
Annex_02.04.2026.xlsx,2026-04-02,CONSUMER PRICES OF ESSENTIAL ITEMS,10,Powdered Milk NIDO 390 gm Polybag,Each,Gujranwala,MIN,1140.0
Annex_02.04.2026.xlsx,2026-04-02,CONSUMER PRICES OF ESSENTIAL ITEMS,10,Powdered Milk NIDO 390 gm Polybag,Each,Gujranwala,AVG,1140.0
Annex_02.04.2026.xlsx,2026-04-02,CONSUMER PRICES OF ESSENTIAL ITEMS,10,Powdered Milk NIDO 390 gm Polybag,Each,Gujranwala,MAX,1140.0
Annex_02.04.2026.xlsx,2026-04-02,CONSUMER PRICES OF ESSENTIAL ITEMS,10,Powdered Milk NIDO 390 gm Polybag,Each,Sialkot,MIN,1180.0
Annex_02.04.2026.xlsx,2026-04-02,CONSUMER PRICES OF ESSENTIAL ITEMS,10,Powdered Milk NIDO 390 gm Polybag,Each,Sialkot,AVG,1180.0
Annex_02.04.2026.xlsx,2026-04-02,CONSUMER PRICES OF ESSENTIAL ITEMS,10,Powdered Milk NIDO 390 gm Polybag,Each,Sialkot,MAX,1180.0
Annex_02.04.2026.xlsx,2026-04-02,CONSUMER PRICES OF ESSENTIAL ITEMS,10,Powdered Milk NIDO 390 gm Polybag,Each,Lahore,MIN,1170.0
Annex_02.04.2026.xlsx,2026-04-02,CONSUMER PRICES OF ESSENTIAL ITEMS,10,Powdered Milk NIDO 390 gm Polybag,Each,Lahore,AVG,1170.0
Annex_02.04.2026.xlsx,2026-04-02,CONSUMER PRICES OF ESSENTIAL ITEMS,10,Powdered Milk NIDO 390 gm Polybag,Each,Lahore,MAX,1170.0
Annex_02.04.2026.xlsx,2026-04-02,CONSUMER PRICES OF ESSENTIAL ITEMS,10,Powdered Milk NIDO 390 gm Polybag,Each,Faisalabad,MIN,1170.0
Annex_02.04.2026.xlsx,2026-04-02,CONSUMER PRICES OF ESSENTIAL ITEMS,10,Powdered Milk NIDO 390 gm Polybag,Each,Faisalabad,AVG,1170.0
Annex_02.04.2026.xlsx,2026-04-02,CONSUMER PRICES OF ESSENTIAL ITEMS,10,Powdered Milk NIDO 390 gm Polybag,Each,Faisalabad,MAX,1170.0
Annex_02.04.2026.xlsx,2026-04-02,CONSUMER PRICES OF ESSENTIAL ITEMS,10,Powdered Milk NIDO 390 gm Polybag,Each,Sargodha,MIN,1150.0
Annex_02.04.2026.xlsx,2026-04-02,CONSUMER PRICES OF ESSENTIAL ITEMS,10,Powdered Milk NIDO 390 gm Polybag,Each,Sargodha,AVG,1150.0
Annex_02.04.2026.xlsx,2026-04-02,CONSUMER PRICES OF ESSENTIAL ITEMS,10,Powdered Milk NIDO 390 gm Polybag,Each,Sargodha,MAX,1150.0
Annex_02.04.2026.xlsx,2026-04-02,CONSUMER PRICES OF ESSENTIAL ITEMS,11,Eggs Hen (Farm),1 Dozen,Islamabad,MIN,233.0
Annex_02.04.2026.xlsx,2026-04-02,CONSUMER PRICES OF ESSENTIAL ITEMS,11,Eggs Hen (Farm),1 Dozen,Islamabad,AVG,236.73
Annex_02.04.2026.xlsx,2026-04-02,CONSUMER PRICES OF ESSENTIAL ITEMS,11,Eggs Hen (Farm),1 Dozen,Islamabad,MAX,240.0
Annex_02.04.2026.xlsx,2026-04-02,CONSUMER PRICES OF ESSENTIAL ITEMS,11,Eggs Hen (Farm),1 Dozen,Rawalpindi,MIN,233.0
Annex_02.04.2026.xlsx,2026-04-02,CONSUMER PRICES OF ESSENTIAL ITEMS,11,Eggs Hen (Farm),1 Dozen,Rawalpindi,AVG,237.38
Annex_02.04.2026.xlsx,2026-04-02,CONSUMER PRICES OF ESSENTIAL ITEMS,11,Eggs Hen (Farm),1 Dozen,Rawalpindi,MAX,240.0
Annex_02.04.2026.xlsx,2026-04-02,CONSUMER PRICES OF ESSENTIAL ITEMS,11,Eggs Hen (Farm),1 Dozen,Gujranwala,MIN,220.0
Annex_02.04.2026.xlsx,2026-04-02,CONSUMER PRICES OF ESSENTIAL ITEMS,11,Eggs Hen (Farm),1 Dozen,Gujranwala,AVG,220.0
Annex_02.04.2026.xlsx,2026-04-02,CONSUMER PRICES OF ESSENTIAL ITEMS,11,Eggs Hen (Farm),1 Dozen,Gujranwala,MAX,220.0
Annex_02.04.2026.xlsx,2026-04-02,CONSUMER PRICES OF ESSENTIAL ITEMS,11,Eggs Hen (Farm),1 Dozen,Sialkot,MIN,220.0
Annex_02.04.2026.xlsx,2026-04-02,CONSUMER PRICES OF ESSENTIAL ITEMS,11,Eggs Hen (Farm),1 Dozen,Sialkot,AVG,220.0
Annex_02.04.2026.xlsx,2026-04-02,CONSUMER PRICES OF ESSENTIAL ITEMS,11,Eggs Hen (Farm),1 Dozen,Sialkot,MAX,220.0
Annex_02.04.2026.xlsx,2026-04-02,CONSUMER PRICES OF ESSENTIAL ITEMS,11,Eggs Hen (Farm),1 Dozen,Lahore,MIN,228.0
Annex_02.04.2026.xlsx,2026-04-02,CONSUMER PRICES OF ESSENTIAL ITEMS,11,Eggs Hen (Farm),1 Dozen,Lahore,AVG,228.0
Annex_02.04.2026.xlsx,2026-04-02,CONSUMER PRICES OF ESSENTIAL ITEMS,11,Eggs Hen (Farm),1 Dozen,Lahore,MAX,228.0
Annex_02.04.2026.xlsx,2026-04-02,CONSUMER PRICES OF ESSENTIAL ITEMS,11,Eggs Hen (Farm),1 Dozen,Faisalabad,MIN,232.0
Annex_02.04.2026.xlsx,2026-04-02,CONSUMER PRICES OF ESSENTIAL ITEMS,11,Eggs Hen (Farm),1 Dozen,Faisalabad,AVG,232.0
Annex_02.04.2026.xlsx,2026-04-02,CONSUMER PRICES OF ESSENTIAL ITEMS,11,Eggs Hen (Farm),1 Dozen,Faisalabad,MAX,232.0
Annex_02.04.2026.xlsx,2026-04-02,CONSUMER PRICES OF ESSENTIAL ITEMS,11,Eggs Hen (Farm),1 Dozen,Sargodha,MIN,232.0
Annex_02.04.2026.xlsx,2026-04-02,CONSUMER PRICES OF ESSENTIAL ITEMS,11,Eggs Hen (Farm),1 Dozen,Sargodha,AVG,232.0
Annex_02.04.2026.xlsx,2026-04-02,CONSUMER PRICES OF ESSENTIAL ITEMS,11,Eggs Hen (Farm),1 Dozen,Sargodha,MAX,232.0
Annex_02.04.2026.xlsx,2026-04-02,CONSUMER PRICES OF ESSENTIAL ITEMS,12,Mustard Oil (Average Quality),1 Kg,Islamabad,MIN,660.0
Annex_02.04.2026.xlsx,2026-04-02,CONSUMER PRICES OF ESSENTIAL ITEMS,12,Mustard Oil (Average Quality),1 Kg,Islamabad,AVG,686.46
Annex_02.04.2026.xlsx,2026-04-02,CONSUMER PRICES OF ESSENTIAL ITEMS,12,Mustard Oil (Average Quality),1 Kg,Islamabad,MAX,720.0
Annex_02.04.2026.xlsx,2026-04-02,CONSUMER PRICES OF ESSENTIAL ITEMS,12,Mustard Oil (Average Quality),1 Kg,Rawalpindi,MIN,650.0
Annex_02.04.2026.xlsx,2026-04-02,CONSUMER PRICES OF ESSENTIAL ITEMS,12,Mustard Oil (Average Quality),1 Kg,Rawalpindi,AVG,659.3
Annex_02.04.2026.xlsx,2026-04-02,CONSUMER PRICES OF ESSENTIAL ITEMS,12,Mustard Oil (Average Quality),1 Kg,Rawalpindi,MAX,670.0
Annex_02.04.2026.xlsx,2026-04-02,CONSUMER PRICES OF ESSENTIAL ITEMS,12,Mustard Oil (Average Quality),1 Kg,Gujranwala,MIN,500.0
Annex_02.04.2026.xlsx,2026-04-02,CONSUMER PRICES OF ESSENTIAL ITEMS,12,Mustard Oil (Average Quality),1 Kg,Gujranwala,AVG,500.0
Annex_02.04.2026.xlsx,2026-04-02,CONSUMER PRICES OF ESSENTIAL ITEMS,12,Mustard Oil (Average Quality),1 Kg,Gujranwala,MAX,500.0
Annex_02.04.2026.xlsx,2026-04-02,CONSUMER PRICES OF ESSENTIAL ITEMS,12,Mustard Oil (Average Quality),1 Kg,Sialkot,MIN,550.0
Annex_02.04.2026.xlsx,2026-04-02,CONSUMER PRICES OF ESSENTIAL ITEMS,12,Mustard Oil (Average Quality),1 Kg,Sialkot,AVG,550.0
Annex_02.04.2026.xlsx,2026-04-02,CONSUMER PRICES OF ESSENTIAL ITEMS,12,Mustard Oil (Average Quality),1 Kg,Sialkot,MAX,550.0
Annex_02.04.2026.xlsx,2026-04-02,CONSUMER PRICES OF ESSENTIAL ITEMS,12,Mustard Oil (Average Quality),1 Kg,Lahore,MIN,540.0
Annex_02.04.2026.xlsx,2026-04-02,CONSUMER PRICES OF ESSENTIAL ITEMS,12,Mustard Oil (Average Quality),1 Kg,Lahore,AVG,547.1
Annex_02.04.2026.xlsx,2026-04-02,CONSUMER PRICES OF ESSENTIAL ITEMS,12,Mustard Oil (Average Quality),1 Kg,Lahore,MAX,560.0
Annex_02.04.2026.xlsx,2026-04-02,CONSUMER PRICES OF ESSENTIAL ITEMS,12,Mustard Oil (Average Quality),1 Kg,Faisalabad,MIN,560.0
Annex_02.04.2026.xlsx,2026-04-02,CONSUMER PRICES OF ESSENTIAL ITEMS,12,Mustard Oil (Average Quality),1 Kg,Faisalabad,AVG,560.0
Annex_02.04.2026.xlsx,2026-04-02,CONSUMER PRICES OF ESSENTIAL ITEMS,12,Mustard Oil (Average Quality),1 Kg,Faisalabad,MAX,560.0
Annex_02.04.2026.xlsx,2026-04-02,CONSUMER PRICES OF ESSENTIAL ITEMS,12,Mustard Oil (Average Quality),1 Kg,Sargodha,MIN,500.0
Annex_02.04.2026.xlsx,2026-04-02,CONSUMER PRICES OF ESSENTIAL ITEMS,12,Mustard Oil (Average Quality),1 Kg,Sargodha,AVG,500.0
Annex_02.04.2026.xlsx,2026-04-02,CONSUMER PRICES OF ESSENTIAL ITEMS,12,Mustard Oil (Average Quality),1 Kg,Sargodha,MAX,500.0
Annex_02.04.2026.xlsx,2026-04-02,CONSUMER PRICES OF ESSENTIAL ITEMS,13,"Cooking Oil DALDA or Other Similar Brand (SN), 5 Litre Tin",Each,Islamabad,MIN,2970.0
Annex_02.04.2026.xlsx,2026-04-02,CONSUMER PRICES OF ESSENTIAL ITEMS,13,"Cooking Oil DALDA or Other Similar Brand (SN), 5 Litre Tin",Each,Islamabad,AVG,2970.0
Annex_02.04.2026.xlsx,2026-04-02,CONSUMER PRICES OF ESSENTIAL ITEMS,13,"Cooking Oil DALDA or Other Similar Brand (SN), 5 Litre Tin",Each,Islamabad,MAX,2970.0
Annex_02.04.2026.xlsx,2026-04-02,CONSUMER PRICES OF ESSENTIAL ITEMS,13,"Cooking Oil DALDA or Other Similar Brand (SN), 5 Litre Tin",Each,Rawalpindi,MIN,2970.0
Annex_02.04.2026.xlsx,2026-04-02,CONSUMER PRICES OF ESSENTIAL ITEMS,13,"Cooking Oil DALDA or Other Similar Brand (SN), 5 Litre Tin",Each,Rawalpindi,AVG,2970.0
Annex_02.04.2026.xlsx,2026-04-02,CONSUMER PRICES OF ESSENTIAL ITEMS,13,"Cooking Oil DALDA or Other Similar Brand (SN), 5 Litre Tin",Each,Rawalpindi,MAX,2970.0
Annex_02.04.2026.xlsx,2026-04-02,CONSUMER PRICES OF ESSENTIAL ITEMS,13,"Cooking Oil DALDA or Other Similar Brand (SN), 5 Litre Tin",Each,Gujranwala,MIN,2970.0
Annex_02.04.2026.xlsx,2026-04-02,CONSUMER PRICES OF ESSENTIAL ITEMS,13,"Cooking Oil DALDA or Other Similar Brand (SN), 5 Litre Tin",Each,Gujranwala,AVG,2970.0
Annex_02.04.2026.xlsx,2026-04-02,CONSUMER PRICES OF ESSENTIAL ITEMS,13,"Cooking Oil DALDA or Other Similar Brand (SN), 5 Litre Tin",Each,Gujranwala,MAX,2970.0
Annex_02.04.2026.xlsx,2026-04-02,CONSUMER PRICES OF ESSENTIAL ITEMS,13,"Cooking Oil DALDA or Other Similar Brand (SN), 5 Litre Tin",Each,Sialkot,MIN,2985.0
Annex_02.04.2026.xlsx,2026-04-02,CONSUMER PRICES OF ESSENTIAL ITEMS,13,"Cooking Oil DALDA or Other Similar Brand (SN), 5 Litre Tin",Each,Sialkot,AVG,2985.0
Annex_02.04.2026.xlsx,2026-04-02,CONSUMER PRICES OF ESSENTIAL ITEMS,13,"Cooking Oil DALDA or Other Similar Brand (SN), 5 Litre Tin",Each,Sialkot,MAX,2985.0
Annex_02.04.2026.xlsx,2026-04-02,CONSUMER PRICES OF ESSENTIAL ITEMS,13,"Cooking Oil DALDA or Other Similar Brand (SN), 5 Litre Tin",Each,Lahore,MIN,2970.0
Annex_02.04.2026.xlsx,2026-04-02,CONSUMER PRICES OF ESSENTIAL ITEMS,13,"Cooking Oil DALDA or Other Similar Brand (SN), 5 Litre Tin",Each,Lahore,AVG,2970.0
Annex_02.04.2026.xlsx,2026-04-02,CONSUMER PRICES OF ESSENTIAL ITEMS,13,"Cooking Oil DALDA or Other Similar Brand (SN), 5 Litre Tin",Each,Lahore,MAX,2970.0
Annex_02.04.2026.xlsx,2026-04-02,CONSUMER PRICES OF ESSENTIAL ITEMS,13,"Cooking Oil DALDA or Other Similar Brand (SN), 5 Litre Tin",Each,Faisalabad,MIN,2970.0
Annex_02.04.2026.xlsx,2026-04-02,CONSUMER PRICES OF ESSENTIAL ITEMS,13,"Cooking Oil DALDA or Other Similar Brand (SN), 5 Litre Tin",Each,Faisalabad,AVG,2970.0
Annex_02.04.2026.xlsx,2026-04-02,CONSUMER PRICES OF ESSENTIAL ITEMS,13,"Cooking Oil DALDA or Other Similar Brand (SN), 5 Litre Tin",Each,Faisalabad,MAX,2970.0
Annex_02.04.2026.xlsx,2026-04-02,CONSUMER PRICES OF ESSENTIAL ITEMS,13,"Cooking Oil DALDA or Other Similar Brand (SN), 5 Litre Tin",Each,Sargodha,MIN,2970.0
Annex_02.04.2026.xlsx,2026-04-02,CONSUMER PRICES OF ESSENTIAL ITEMS,13,"Cooking Oil DALDA or Other Similar Brand (SN), 5 Litre Tin",Each,Sargodha,AVG,2970.0
Annex_02.04.2026.xlsx,2026-04-02,CONSUMER PRICES OF ESSENTIAL ITEMS,13,"Cooking Oil DALDA or Other Similar Brand (SN), 5 Litre Tin",Each,Sargodha,MAX,2970.0
Annex_02.04.2026.xlsx,2026-04-02,CONSUMER PRICES OF ESSENTIAL ITEMS,14,Vegetable Ghee DALDA/HABIB 2.5 kg Tin,Each,Islamabad,MIN,1515.0
Annex_02.04.2026.xlsx,2026-04-02,CONSUMER PRICES OF ESSENTIAL ITEMS,14,Vegetable Ghee DALDA/HABIB 2.5 kg Tin,Each,Islamabad,AVG,1515.0
Annex_02.04.2026.xlsx,2026-04-02,CONSUMER PRICES OF ESSENTIAL ITEMS,14,Vegetable Ghee DALDA/HABIB 2.5 kg Tin,Each,Islamabad,MAX,1515.0
Annex_02.04.2026.xlsx,2026-04-02,CONSUMER PRICES OF ESSENTIAL ITEMS,14,Vegetable Ghee DALDA/HABIB 2.5 kg Tin,Each,Rawalpindi,MIN,1515.0
Annex_02.04.2026.xlsx,2026-04-02,CONSUMER PRICES OF ESSENTIAL ITEMS,14,Vegetable Ghee DALDA/HABIB 2.5 kg Tin,Each,Rawalpindi,AVG,1515.0
Annex_02.04.2026.xlsx,2026-04-02,CONSUMER PRICES OF ESSENTIAL ITEMS,14,Vegetable Ghee DALDA/HABIB 2.5 kg Tin,Each,Rawalpindi,MAX,1515.0
Annex_02.04.2026.xlsx,2026-04-02,CONSUMER PRICES OF ESSENTIAL ITEMS,14,Vegetable Ghee DALDA/HABIB 2.5 kg Tin,Each,Gujranwala,MIN,1515.0
Annex_02.04.2026.xlsx,2026-04-02,CONSUMER PRICES OF ESSENTIAL ITEMS,14,Vegetable Ghee DALDA/HABIB 2.5 kg Tin,Each,Gujranwala,AVG,1515.0
Annex_02.04.2026.xlsx,2026-04-02,CONSUMER PRICES OF ESSENTIAL ITEMS,14,Vegetable Ghee DALDA/HABIB 2.5 kg Tin,Each,Gujranwala,MAX,1515.0
Annex_02.04.2026.xlsx,2026-04-02,CONSUMER PRICES OF ESSENTIAL ITEMS,14,Vegetable Ghee DALDA/HABIB 2.5 kg Tin,Each,Sialkot,MIN,1525.0
Annex_02.04.2026.xlsx,2026-04-02,CONSUMER PRICES OF ESSENTIAL ITEMS,14,Vegetable Ghee DALDA/HABIB 2.5 kg Tin,Each,Sialkot,AVG,1525.0
Annex_02.04.2026.xlsx,2026-04-02,CONSUMER PRICES OF ESSENTIAL ITEMS,14,Vegetable Ghee DALDA/HABIB 2.5 kg Tin,Each,Sialkot,MAX,1525.0
Annex_02.04.2026.xlsx,2026-04-02,CONSUMER PRICES OF ESSENTIAL ITEMS,14,Vegetable Ghee DALDA/HABIB 2.5 kg Tin,Each,Lahore,MIN,1515.0
Annex_02.04.2026.xlsx,2026-04-02,CONSUMER PRICES OF ESSENTIAL ITEMS,14,Vegetable Ghee DALDA/HABIB 2.5 kg Tin,Each,Lahore,AVG,1515.0
Annex_02.04.2026.xlsx,2026-04-02,CONSUMER PRICES OF ESSENTIAL ITEMS,14,Vegetable Ghee DALDA/HABIB 2.5 kg Tin,Each,Lahore,MAX,1515.0
Annex_02.04.2026.xlsx,2026-04-02,CONSUMER PRICES OF ESSENTIAL ITEMS,14,Vegetable Ghee DALDA/HABIB 2.5 kg Tin,Each,Faisalabad,MIN,1515.0
Annex_02.04.2026.xlsx,2026-04-02,CONSUMER PRICES OF ESSENTIAL ITEMS,14,Vegetable Ghee DALDA/HABIB 2.5 kg Tin,Each,Faisalabad,AVG,1515.0
Annex_02.04.2026.xlsx,2026-04-02,CONSUMER PRICES OF ESSENTIAL ITEMS,14,Vegetable Ghee DALDA/HABIB 2.5 kg Tin,Each,Faisalabad,MAX,1515.0
Annex_02.04.2026.xlsx,2026-04-02,CONSUMER PRICES OF ESSENTIAL ITEMS,14,Vegetable Ghee DALDA/HABIB 2.5 kg Tin,Each,Sargodha,MIN,1515.0
Annex_02.04.2026.xlsx,2026-04-02,CONSUMER PRICES OF ESSENTIAL ITEMS,14,Vegetable Ghee DALDA/HABIB 2.5 kg Tin,Each,Sargodha,AVG,1515.0
Annex_02.04.2026.xlsx,2026-04-02,CONSUMER PRICES OF ESSENTIAL ITEMS,14,Vegetable Ghee DALDA/HABIB 2.5 kg Tin,Each,Sargodha,MAX,1515.0
Annex_02.04.2026.xlsx,2026-04-02,CONSUMER PRICES OF ESSENTIAL ITEMS,15,Vegetable Ghee DALDA/HABIB or Other superior Quality 1 kg Pouch,Each,Islamabad,MIN,590.0
Annex_02.04.2026.xlsx,2026-04-02,CONSUMER PRICES OF ESSENTIAL ITEMS,15,Vegetable Ghee DALDA/HABIB or Other superior Quality 1 kg Pouch,Each,Islamabad,AVG,590.0
Annex_02.04.2026.xlsx,2026-04-02,CONSUMER PRICES OF ESSENTIAL ITEMS,15,Vegetable Ghee DALDA/HABIB or Other superior Quality 1 kg Pouch,Each,Islamabad,MAX,590.0
Annex_02.04.2026.xlsx,2026-04-02,CONSUMER PRICES OF ESSENTIAL ITEMS,15,Vegetable Ghee DALDA/HABIB or Other superior Quality 1 kg Pouch,Each,Rawalpindi,MIN,590.0
Annex_02.04.2026.xlsx,2026-04-02,CONSUMER PRICES OF ESSENTIAL ITEMS,15,Vegetable Ghee DALDA/HABIB or Other superior Quality 1 kg Pouch,Each,Rawalpindi,AVG,590.0
Annex_02.04.2026.xlsx,2026-04-02,CONSUMER PRICES OF ESSENTIAL ITEMS,15,Vegetable Ghee DALDA/HABIB or Other superior Quality 1 kg Pouch,Each,Rawalpindi,MAX,590.0
Annex_02.04.2026.xlsx,2026-04-02,CONSUMER PRICES OF ESSENTIAL ITEMS,15,Vegetable Ghee DALDA/HABIB or Other superior Quality 1 kg Pouch,Each,Gujranwala,MIN,590.0
Annex_02.04.2026.xlsx,2026-04-02,CONSUMER PRICES OF ESSENTIAL ITEMS,15,Vegetable Ghee DALDA/HABIB or Other superior Quality 1 kg Pouch,Each,Gujranwala,AVG,590.0
Annex_02.04.2026.xlsx,2026-04-02,CONSUMER PRICES OF ESSENTIAL ITEMS,15,Vegetable Ghee DALDA/HABIB or Other superior Quality 1 kg Pouch,Each,Gujranwala,MAX,590.0
Annex_02.04.2026.xlsx,2026-04-02,CONSUMER PRICES OF ESSENTIAL ITEMS,15,Vegetable Ghee DALDA/HABIB or Other superior Quality 1 kg Pouch,Each,Sialkot,MIN,592.0
Annex_02.04.2026.xlsx,2026-04-02,CONSUMER PRICES OF ESSENTIAL ITEMS,15,Vegetable Ghee DALDA/HABIB or Other superior Quality 1 kg Pouch,Each,Sialkot,AVG,592.0
Annex_02.04.2026.xlsx,2026-04-02,CONSUMER PRICES OF ESSENTIAL ITEMS,15,Vegetable Ghee DALDA/HABIB or Other superior Quality 1 kg Pouch,Each,Sialkot,MAX,592.0
