hs_code,commodity,unit,country,2002-2003_quantity,2002-2003_value_000rs,2003-2004_quantity,2003-2004_value_000rs,2004-2005_quantity,2004-2005_value_000rs,2005-2006_quantity,2005-2006_value_000rs,2006-2007_quantity,2006-2007_value_000rs,2007-2008_quantity,2007-2008_value_000rs
95069920,CRICKET BATS,DOZ,Kazakstan,3,6,,,,,,,,,,
95069920,CRICKET BATS,DOZ,Kenya,10,24,41,85,1,3,,,,,,
95069920,CRICKET BATS,DOZ,Kuwait,20,47,59,131,109,312,,,,,,
95069920,CRICKET BATS,DOZ,Libyan Arab Jamuhir.,6,20,,,,,,,,,,
95069920,CRICKET BATS,DOZ,Malawi,2,,,,,,,,,,,
95069920,CRICKET BATS,DOZ,Malaysia,510,1144,167,472,202,499,,,,,,
95069920,CRICKET BATS,DOZ,Maldives,1,2,,,,,,,,,,
95069920,CRICKET BATS,DOZ,Marshall Islands,47,153,,,,,,,,,,
95069920,CRICKET BATS,DOZ,Netherlands,18,98,25,60,76,201,504,1188,,,,
95069920,CRICKET BATS,DOZ,Netherlands Antilles,3,6,,,,,,,,,,
95069920,CRICKET BATS,DOZ,New Zealand,40,82,900,1914,305,894,1077,2436,1499,4130,,
95069920,CRICKET BATS,DOZ,Nigeria,24,71,,,,,,,,,,
95069920,CRICKET BATS,DOZ,Norway,2,9,5,12,,,,,,,,
95069920,CRICKET BATS,DOZ,O.Asia(Tai.For.Pe.Ki,200,407,,,,,,,,,,
95069920,CRICKET BATS,DOZ,Oman,27,68,29,94,,,,,,,,
95069920,CRICKET BATS,DOZ,Panama,5,12,,,,,,,,,,
95069920,CRICKET BATS,DOZ,Qatar,1500,3706,263,687,232,614,,,,,,
95069920,CRICKET BATS,DOZ,Saudi Arabia,6,23,638,1181,63,131,310,685,130,328,307,1022
95069920,CRICKET BATS,DOZ,Singapore,22,45,410,1230,1333,4282,,,,,,
95069920,CRICKET BATS,DOZ,South Africa,2500,4857,258,643,1806,4038,1597,3543,10632,31395,5927,31317
95069920,CRICKET BATS,DOZ,Sri Lanka,102,264,96,226,169,416,747,2546,,,,
95069920,CRICKET BATS,DOZ,St. Lucia,17,36,395,1189,,,,,,,,
95069920,CRICKET BATS,DOZ,St.Kitts and Nevis,4,18,,,,,,,,,,
95069920,CRICKET BATS,DOZ,Sweden,49,106,1,2,,,,,,,,
95069920,CRICKET BATS,DOZ,Trinidad and Tobago,115,369,2425,6161,,,,,,,,
95069920,CRICKET BATS,DOZ,U.S.America,120,241,55,114,358,796,3,7,301,833,1383,4553
95069920,CRICKET BATS,DOZ,United Arab Emirates,1289,2008,62,155,1459,5346,,,,,,
95069920,CRICKET BATS,DOZ,United Kingdom,1106,2067,4346,8661,15437,35177,3265,7905,14329,38240,10317,34675
95069920,CRICKET BATS,DOZ,Zimbabwe,925,2669,3402,10451,,,,,,,,
95069930,CRICKET WICKETS,DOZ,ALL COUNTRIES,1950,1475,1138,1384,588,991,932,2175,3381,8049,,
95069930,CRICKET WICKETS,DOZ,Australia,500,795,1,2,1178,2616,,,,,,
95069930,CRICKET WICKETS,DOZ,Bangladesh,1,3,,,,,,,,,,
95069930,CRICKET WICKETS,DOZ,Bermuda,1,2,,,,,,,,,,
95069930,CRICKET WICKETS,DOZ,Canada,54,103,12,25,,,,,,,,
95069930,CRICKET WICKETS,DOZ,Chile,130,265,,,,,,,,,,
95069930,CRICKET WICKETS,DOZ,China,55,128,,,,,,,,,,
95069930,CRICKET WICKETS,DOZ,Croatia,100,155,,,,,,,,,,
95069930,CRICKET WICKETS,DOZ,Dominican Republic,2,3,,,,,,,,,,
95069930,CRICKET WICKETS,DOZ,Hong Kong S.A.Re.Chi,35,68,,,,,,,,,,
95069930,CRICKET WICKETS,DOZ,Iraq,3,6,,,,,,,,,,
95069930,CRICKET WICKETS,DOZ,Ireland,3,6,,,,,,,,,,
95069930,CRICKET WICKETS,DOZ,Italy,1,1,,,,,,,,,,
95069930,CRICKET WICKETS,DOZ,Jamaica,7,21,,,,,,,,,,
95069930,CRICKET WICKETS,DOZ,Japan,30,43,,,,,,,,,,
95069930,CRICKET WICKETS,DOZ,Kazakstan,43,86,,,,,,,,,,
95069930,CRICKET WICKETS,DOZ,Lithuania,130,397,,,,,,,,,,
95069930,CRICKET WICKETS,DOZ,Malaysia,100,128,,,,,,,,,,
95069930,CRICKET WICKETS,DOZ,Mauritius,8,18,,,,,,,,,,
95069930,CRICKET WICKETS,DOZ,Netherlands,1,2,,,,,,,,,,
95069930,CRICKET WICKETS,DOZ,New Zealand,28,60,19,48,,,,,,,,
95069930,CRICKET WICKETS,DOZ,Qatar,1,2,,,,,,,,,,
95069930,CRICKET WICKETS,DOZ,Saudi Arabia,283,223,2,4,51,102,,,,,,
95069930,CRICKET WICKETS,DOZ,South Africa,500,892,170,424,470,991,,,,,,
95069930,CRICKET WICKETS,DOZ,Sri Lanka,43,94,,,,,,,,,,
95069930,CRICKET WICKETS,DOZ,St. Lucia,2,3,,,,,,,,,,
95069930,CRICKET WICKETS,DOZ,Sweden,150,274,3,6,,,,,,,,
95069930,CRICKET WICKETS,DOZ,Switzerland,50,118,,,,,,,,,,
95069930,CRICKET WICKETS,DOZ,Trinidad and Tobago,1,2,250,734,,,,,,,,
95069930,CRICKET WICKETS,DOZ,U.S.America,300,145,3,3,1,2,30,63,23,39,,
95069930,CRICKET WICKETS,DOZ,United Arab Emirates,22,46,67,129,,,,,,,,
95069930,CRICKET WICKETS,DOZ,United Kingdom,1300,772,244,166,83,90,196,424,1277,3290,,
95069930,CRICKET WICKETS,DOZ,Zimbabwe,25,55,,,,,,,,,,
95069940,HOCKEY STICKS,DOZ,ALL COUNTRIES,67841,246972,66509,235267,90516,341887,89848,376750,94931,414021,8564,29787
95069940,HOCKEY STICKS,DOZ,Algeria,30,77,,,,,,,,,,
95069940,HOCKEY STICKS,DOZ,Argentina,606,1985,759,3374,2683,9773,3469,13252,4411,18110,,
95069940,HOCKEY STICKS,DOZ,Australia,7050,26160,2671,8282,4171,15545,6094,27970,6804,29449,26,90
95069940,HOCKEY STICKS,DOZ,Austria,25,65,40,87,208,781,275,1072,24,93,,
95069940,HOCKEY STICKS,DOZ,Azerbaijan,76,225,,,,,,,,,,
95069940,HOCKEY STICKS,DOZ,Bangladesh,4,6,130,562,10,36,5,21,,,,
95069940,HOCKEY STICKS,DOZ,Barbados,3,10,,,,,,,,,,
95069940,HOCKEY STICKS,DOZ,Belgium,1884,5205,476,1905,463,1932,1999,7651,2617,9854,,
95069940,HOCKEY STICKS,DOZ,Bermuda,12,54,,,,,,,,,,
95069940,HOCKEY STICKS,DOZ,Botswana,6,25,,,,,,,,,,
95069940,HOCKEY STICKS,DOZ,Canada,267,1112,179,794,910,3405,403,1593,811,3138,75,234
95069940,HOCKEY STICKS,DOZ,Chile,206,712,76,214,375,1305,478,1899,538,2155,,
95069940,HOCKEY STICKS,DOZ,China,25,143,150,1005,177,687,77,281,185,762,,
95069940,HOCKEY STICKS,DOZ,Croatia,24,103,,,,,,,,,,
95069940,HOCKEY STICKS,DOZ,Cuba,100,347,92,380,,,,,,,,
95069940,HOCKEY STICKS,DOZ,Cyprus,112,478,,,,,,,,,,
95069940,HOCKEY STICKS,DOZ,Czech Republic,135,626,,,,,,,,,,
95069940,HOCKEY STICKS,DOZ,Denmark,57,186,10,40,16,58,,,,,,
95069940,HOCKEY STICKS,DOZ,Dubai,13,44,,,,,,,,,,
95069940,HOCKEY STICKS,DOZ,Egypt(U.A.R.),189,832,326,1255,332,1155,,,,,,
95069940,HOCKEY STICKS,DOZ,Ethiopia,45,155,,,,,,,,,,
95069940,HOCKEY STICKS,DOZ,Fiji,95,370,55,248,,,,,,,,
95069940,HOCKEY STICKS,DOZ,Finland,64,246,7,30,,,,,,,,
95069940,HOCKEY STICKS,DOZ,France,430,1965,382,1209,61,226,2340,10016,548,2225,,
95069940,HOCKEY STICKS,DOZ,French Polynesia,150,509,,,,,,,,,,
95069940,HOCKEY STICKS,DOZ,Germany,5862,23040,10592,35743,9906,40726,9372,39730,10512,43469,2382,7004
95069940,HOCKEY STICKS,DOZ,Ghana,40,172,,,,,,,,,,
95069940,HOCKEY STICKS,DOZ,Greece,425,1620,8,35,,,,,,,,
95069940,HOCKEY STICKS,DOZ,Guyana,12,54,,,,,,,,,,
95069940,HOCKEY STICKS,DOZ,Hong Kong S.A.Re.Chi,12,41,159,747,228,803,1838,6175,2354,9563,6,28
95069940,HOCKEY STICKS,DOZ,Hungary,7,21,21,83,,,,,,,,
95069940,HOCKEY STICKS,DOZ,Iceland,5,23,172,723,,,,,,,,
95069940,HOCKEY STICKS,DOZ,India,105,378,25,98,154,636,523,2069,79,313,,
95069940,HOCKEY STICKS,DOZ,Iran ( Islamic R.),60,187,,,,,,,,,,
95069940,HOCKEY STICKS,DOZ,Ireland,50,172,162,605,40,174,,,,,,
95069940,HOCKEY STICKS,DOZ,Italy,87,373,696,2558,479,1746,299,1186,233,921,,
95069940,HOCKEY STICKS,DOZ,Jamaica,15,56,,,,,,,,,,
95069940,HOCKEY STICKS,DOZ,Japan,1102,3969,1738,5274,2537,9947,1786,6759,1642,7004,280,1295
95069940,HOCKEY STICKS,DOZ,Kenya,42,160,25,100,492,1564,52,184,383,1647,,
95069940,HOCKEY STICKS,DOZ,"Korea, Republic of",235,932,280,951,375,1301,78,306,537,2339,36,121
95069940,HOCKEY STICKS,DOZ,Kuwait,24,68,,,,,,,,,,
95069940,HOCKEY STICKS,DOZ,Lithuania,10,44,,,,,,,,,,
95069940,HOCKEY STICKS,DOZ,Macao.China,57,215,11,49,,,,,,,,
95069940,HOCKEY STICKS,DOZ,Malaysia,4386,14167,5367,16298,3340,11320,2140,8514,1809,7200,476,1428
95069940,HOCKEY STICKS,DOZ,Malta,2,8,,,,,,,,,,
95069940,HOCKEY STICKS,DOZ,Mexico,70,240,247,925,,,,,,,,
95069940,HOCKEY STICKS,DOZ,Morocco,5,21,,,,,,,,,,
95069940,HOCKEY STICKS,DOZ,Netherlands,11674,41012,5637,21007,14530,56379,8973,39864,12192,59748,250,1005
95069940,HOCKEY STICKS,DOZ,New Zealand,1879,6977,2345,7731,1755,6803,1425,6007,2637,11452,20,74
95069940,HOCKEY STICKS,DOZ,Nigeria,70,236,9,23,37,118,,,,,,
95069940,HOCKEY STICKS,DOZ,Norway,110,421,400,1281,106,406,56,198,117,414,,
95069940,HOCKEY STICKS,DOZ,O.Asia(Tai.For.Pe.Ki,4,12,102,373,,,,,,,,
95069940,HOCKEY STICKS,DOZ,Oman,26,80,176,930,260,1004,23,91,,,,
95069940,HOCKEY STICKS,DOZ,Palau(Fr.pacific Is),220,907,,,,,,,,,,
95069940,HOCKEY STICKS,DOZ,Panama,3,13,,,,,,,,,,
95069940,HOCKEY STICKS,DOZ,Peru,10,36,8,35,,,,,,,,
95069940,HOCKEY STICKS,DOZ,Poland,25,132,16,78,10,59,,,,,,
95069940,HOCKEY STICKS,DOZ,Portugal,20,71,60,246,,,,,,,,
95069940,HOCKEY STICKS,DOZ,Romania,8,36,,,,,,,,,,
95069940,HOCKEY STICKS,DOZ,Saudi Arabia,30,91,,,,,,,,,,
95069940,HOCKEY STICKS,DOZ,Sharjah,22,112,35,152,,,,,,,,
95069940,HOCKEY STICKS,DOZ,Singapore,187,569,128,298,722,3287,87,346,320,1348,41,128
95069940,HOCKEY STICKS,DOZ,South Africa,3687,14070,6050,17652,6047,21677,5346,20460,9478,38918,419,1832
95069940,HOCKEY STICKS,DOZ,Spain,722,3089,1041,3523,1793,6585,3389,13302,1337,5682,,
95069940,HOCKEY STICKS,DOZ,Sri Lanka,25,125,25,99,143,572,,,,,,
95069940,HOCKEY STICKS,DOZ,Sweden,166,554,50,171,138,550,703,2921,428,1805,25,105
95069940,HOCKEY STICKS,DOZ,Switzerland,60,291,12,88,40,144,,,,,,
95069940,HOCKEY STICKS,DOZ,Thailand,15,57,35,134,,,,,,,,
95069940,HOCKEY STICKS,DOZ,Trinidad and Tobago,312,916,,,,,,,,,,
95069940,HOCKEY STICKS,DOZ,Turkey,4321,13645,31,128,25,82,150,662,124,459,,
95069940,HOCKEY STICKS,DOZ,U.S.America,9136,34614,9639,39285,11563,42597,6441,27551,7586,32291,3552,12885
95069940,HOCKEY STICKS,DOZ,Uganda,75,274,,,,,,,,,,
95069940,HOCKEY STICKS,DOZ,Ukraine,14,46,30,117,113,436,,,,,,
95069940,HOCKEY STICKS,DOZ,United Arab Emirates,270,1030,103,365,,,,,,,,
95069940,HOCKEY STICKS,DOZ,United Kingdom,13413,50681,16897,62782,26465,98935,30302,130142,24962,114677,142,636
95069940,HOCKEY STICKS,DOZ,Uruguay,58,211,438,1501,3,12,,,,,,
95069940,HOCKEY STICKS,DOZ,"Venezuela,Bolivar. R",13,60,,,,,,,,,,
95069940,HOCKEY STICKS,DOZ,Zambia,15,51,5,24,,,,,,,,
95069940,HOCKEY STICKS,DOZ,Zimbabwe,16,57,26,122,,,,,,,,
95069950,OTH CRICKET SETS,DOZ,ALL COUNTRIES,21450,58013,,,,,,,,,,
95069950,OTH CRICKET SETS,DOZ,Australia,5351,15650,,,,,,,,,,
95069950,OTH CRICKET SETS,DOZ,Bermuda,104,224,,,,,,,,,,
95069950,OTH CRICKET SETS,DOZ,Canada,78,215,,,,,,,,,,
95069950,OTH CRICKET SETS,DOZ,Guyana,6,20,,,,,,,,,,
95069950,OTH CRICKET SETS,DOZ,Ireland,737,1685,,,,,,,,,,
95069950,OTH CRICKET SETS,DOZ,Italy,13,30,,,,,,,,,,
95069950,OTH CRICKET SETS,DOZ,Kenya,36,78,,,,,,,,,,
95069950,OTH CRICKET SETS,DOZ,Kuwait,9,23,,,,,,,,,,
95069950,OTH CRICKET SETS,DOZ,Netherlands,9,35,,,,,,,,,,
95069950,OTH CRICKET SETS,DOZ,New Zealand,696,1676,,,,,,,,,,
95069950,OTH CRICKET SETS,DOZ,O.Asia(Tai.For.Pe.Ki,13,34,,,,,,,,,,
95069950,OTH CRICKET SETS,DOZ,Saudi Arabia,47,109,,,,,,,,,,
95069950,OTH CRICKET SETS,DOZ,Singapore,7,18,,,,,,,,,,
95069950,OTH CRICKET SETS,DOZ,South Africa,1717,4876,,,,,,,,,,
95069950,OTH CRICKET SETS,DOZ,Sri Lanka,332,1082,,,,,,,,,,
95069950,OTH CRICKET SETS,DOZ,Trinidad and Tobago,452,1092,,,,,,,,,,
95069950,OTH CRICKET SETS,DOZ,U.S.America,105,365,,,,,,,,,,
95069950,OTH CRICKET SETS,DOZ,United Arab Emirates,43,93,,,,,,,,,,
95069950,OTH CRICKET SETS,DOZ,United Kingdom,11615,30458,,,,,,,,,,
95069950,OTH CRICKET SETS,DOZ,Zimbabwe,80,250,,,,,,,,,,
95069960,OTH HOCKEY STICKS,DOZ,ALL COUNTRIES,153709,685260,,,,,,,,,,
95069960,OTH HOCKEY STICKS,DOZ,Argentina,7372,28038,,,,,,,,,,
95069960,OTH HOCKEY STICKS,DOZ,Australia,8967,41487,,,,,,,,,,
95069960,OTH HOCKEY STICKS,DOZ,Austria,184,763,,,,,,,,,,
95069960,OTH HOCKEY STICKS,DOZ,Bangladesh,47,227,,,,,,,,,,
95069960,OTH HOCKEY STICKS,DOZ,Belgium,390,1614,,,,,,,,,,
95069960,OTH HOCKEY STICKS,DOZ,Bolivia,8,31,,,,,,,,,,
95069960,OTH HOCKEY STICKS,DOZ,Brunei Darussalam,5,19,,,,,,,,,,
95069960,OTH HOCKEY STICKS,DOZ,Canada,797,4038,,,,,,,,,,
95069960,OTH HOCKEY STICKS,DOZ,Chile,461,2030,,,,,,,,,,
95069960,OTH HOCKEY STICKS,DOZ,China,566,2279,,,,,,,,,,
95069960,OTH HOCKEY STICKS,DOZ,Egypt(U.A.R.),6,23,,,,,,,,,,
95069960,OTH HOCKEY STICKS,DOZ,Finland,666,2680,,,,,,,,,,
95069960,OTH HOCKEY STICKS,DOZ,France,473,1985,,,,,,,,,,
95069960,OTH HOCKEY STICKS,DOZ,Germany,12310,60212,,,,,,,,,,
95069960,OTH HOCKEY STICKS,DOZ,Ghana,7,30,,,,,,,,,,
95069960,OTH HOCKEY STICKS,DOZ,Heard/Mac Donald Is.,907,3598,,,,,,,,,,
95069960,OTH HOCKEY STICKS,DOZ,Hong Kong S.A.Re.Chi,798,3231,,,,,,,,,,
95069960,OTH HOCKEY STICKS,DOZ,India,1023,4176,,,,,,,,,,
95069960,OTH HOCKEY STICKS,DOZ,Indonesia,118,414,,,,,,,,,,
95069960,OTH HOCKEY STICKS,DOZ,Ireland,439,1619,,,,,,,,,,
95069960,OTH HOCKEY STICKS,DOZ,Italy,589,3395,,,,,,,,,,
95069960,OTH HOCKEY STICKS,DOZ,Jamaica,26,106,,,,,,,,,,
95069960,OTH HOCKEY STICKS,DOZ,Japan,3501,14175,,,,,,,,,,
95069960,OTH HOCKEY STICKS,DOZ,Kenya,156,718,,,,,,,,,,
95069960,OTH HOCKEY STICKS,DOZ,Korea D.P.Republic,210,853,,,,,,,,,,
95069960,OTH HOCKEY STICKS,DOZ,"Korea, Republic of",511,2116,,,,,,,,,,
95069960,OTH HOCKEY STICKS,DOZ,Macao.China,8,54,,,,,,,,,,
95069960,OTH HOCKEY STICKS,DOZ,Malawi,6,28,,,,,,,,,,
95069960,OTH HOCKEY STICKS,DOZ,Malaysia,7312,29955,,,,,,,,,,
95069960,OTH HOCKEY STICKS,DOZ,Malta,20,98,,,,,,,,,,
95069960,OTH HOCKEY STICKS,DOZ,Mexico,78,400,,,,,,,,,,
95069960,OTH HOCKEY STICKS,DOZ,Myanmar,18,52,,,,,,,,,,
95069960,OTH HOCKEY STICKS,DOZ,Netherlands,29338,137153,,,,,,,,,,
95069960,OTH HOCKEY STICKS,DOZ,New Zealand,2661,13941,,,,,,,,,,
95069960,OTH HOCKEY STICKS,DOZ,Nigeria,131,602,,,,,,,,,,
95069960,OTH HOCKEY STICKS,DOZ,Norway,482,1735,,,,,,,,,,
95069960,OTH HOCKEY STICKS,DOZ,Paraguay,2,11,,,,,,,,,,
95069960,OTH HOCKEY STICKS,DOZ,Poland,18,58,,,,,,,,,,
95069960,OTH HOCKEY STICKS,DOZ,Russian Federation,330,1362,,,,,,,,,,
95069960,OTH HOCKEY STICKS,DOZ,Saudi Arabia,28,102,,,,,,,,,,
95069960,OTH HOCKEY STICKS,DOZ,Singapore,284,1132,,,,,,,,,,
95069960,OTH HOCKEY STICKS,DOZ,South Africa,7094,31479,,,,,,,,,,
95069960,OTH HOCKEY STICKS,DOZ,Spain,9922,41970,,,,,,,,,,
95069960,OTH HOCKEY STICKS,DOZ,Sweden,1093,4317,,,,,,,,,,
95069960,OTH HOCKEY STICKS,DOZ,Switzerland,85,406,,,,,,,,,,
95069960,OTH HOCKEY STICKS,DOZ,U.S.America,9654,47584,,,,,,,,,,
95069960,OTH HOCKEY STICKS,DOZ,Ukraine,156,603,,,,,,,,,,
95069960,OTH HOCKEY STICKS,DOZ,United Arab Emirates,92,402,,,,,,,,,,
95069960,OTH HOCKEY STICKS,DOZ,United Kingdom,44174,191114,,,,,,,,,,
95069960,OTH HOCKEY STICKS,DOZ,Uruguay,186,846,,,,,,,,,,
95069970,OTH POLO STICKS,DOZ,ALL COUNTRIES,1053,3022,,,,,,,,,,
95069970,OTH POLO STICKS,DOZ,Ecuador,60,192,,,,,,,,,,
95069970,OTH POLO STICKS,DOZ,Egypt(U.A.R.),200,771,,,,,,,,,,
95069970,OTH POLO STICKS,DOZ,Netherlands,1,5,,,,,,,,,,
95069970,OTH POLO STICKS,DOZ,Spain,739,1863,,,,,,,,,,
95069970,OTH POLO STICKS,DOZ,U.S.America,23,75,,,,,,,,,,
95069970,OTH POLO STICKS,DOZ,United Kingdom,30,116,,,,,,,,,,
95069990,OTHER SPORTS GOODS,DOZ,ALL COUNTRIES,3981268,8319809,2145692,4675749,1884771,4052688,1612246,3619793,872384,2015056,494541,1141160
95069990,OTHER SPORTS GOODS,DOZ,Abu Dhabi,548,789,20,20,630,1269,576,1232,8,18,,
95069990,OTHER SPORTS GOODS,DOZ,Afghanistan,390,756,260,500,430,790,145,270,170,424,3178,6201
95069990,OTHER SPORTS GOODS,DOZ,Algeria,637,1806,2757,4937,2236,4953,718,1601,476,1315,780,1822
95069990,OTHER SPORTS GOODS,DOZ,Angola,45,91,4,10,,,,,,,,
95069990,OTHER SPORTS GOODS,DOZ,Anguilla,4,14,,,,,,,,,,
95069990,OTHER SPORTS GOODS,DOZ,Argentina,9293,20106,9569,23246,9600,20623,5029,10875,6237,14045,1778,3759
95069990,OTHER SPORTS GOODS,DOZ,Armenia,100,177,150,327,,,,,,,,
95069990,OTHER SPORTS GOODS,DOZ,Australia,90499,182678,62446,135546,39626,89392,52851,115604,35483,81640,15223,31996
95069990,OTHER SPORTS GOODS,DOZ,Austria,23888,50805,9825,19960,7797,17812,5539,12163,2133,5284,1445,3416
95069990,OTHER SPORTS GOODS,DOZ,Azerbaijan,365,711,30,59,797,1593,1020,1896,,,,
95069990,OTHER SPORTS GOODS,DOZ,Bahamas,61,170,9,18,,,,,,,,
95069990,OTHER SPORTS GOODS,DOZ,Bahrain,2266,4171,639,1617,363,766,1670,3619,219,519,67,195
95069990,OTHER SPORTS GOODS,DOZ,Bangladesh,20024,35479,7078,17755,8445,17813,6848,14246,2805,6332,1984,5433
95069990,OTHER SPORTS GOODS,DOZ,Barbados,61,152,76,148,976,2189,170,413,234,459,,
95069990,OTHER SPORTS GOODS,DOZ,Belarus,500,1048,625,1321,540,1395,,,,,,
95069990,OTHER SPORTS GOODS,DOZ,Belgium,122023,265788,41090,92430,46555,98869,50057,116716,48711,115427,40774,94001
95069990,OTHER SPORTS GOODS,DOZ,Belize,40,80,,,,,,,,,,
95069990,OTHER SPORTS GOODS,DOZ,Benin,320,611,50,96,259,598,,,,,,
95069990,OTHER SPORTS GOODS,DOZ,Bermuda,249,554,17,37,33,90,175,401,,,,
95069990,OTHER SPORTS GOODS,DOZ,Bhutan,30,65,18,41,,,,,,,,
95069990,OTHER SPORTS GOODS,DOZ,Bolivia,8,27,,,,,,,,,,
95069990,OTHER SPORTS GOODS,DOZ,Bosnia & Herzegovina,68,135,,,,,,,,,,
95069990,OTHER SPORTS GOODS,DOZ,Botswana,40,93,122,264,12,28,6,14,,,,
95069990,OTHER SPORTS GOODS,DOZ,Brazil,10130,20768,16956,37454,8034,14523,175,382,3848,8909,446,1061
95069990,OTHER SPORTS GOODS,DOZ,Brunei Darussalam,71,128,,,,,,,,,,
95069990,OTHER SPORTS GOODS,DOZ,Bulgaria,601,1247,761,1821,2316,5479,2384,4952,2599,6041,1258,2090
95069990,OTHER SPORTS GOODS,DOZ,Cameroon,937,2095,56,119,20,43,,,,,,
95069990,OTHER SPORTS GOODS,DOZ,Canada,81903,167866,26905,61577,24554,54534,32651,71801,14450,35555,6759,16933
95069990,OTHER SPORTS GOODS,DOZ,Cayman Islands,225,583,,,,,,,,,,
95069990,OTHER SPORTS GOODS,DOZ,Central African R.,40,81,,,,,,,,,,
95069990,OTHER SPORTS GOODS,DOZ,Chad,45,92,20,41,,,,,,,,
95069990,OTHER SPORTS GOODS,DOZ,Chile,53585,104794,13163,27085,17388,39093,4008,8750,1820,4263,2358,5598
95069990,OTHER SPORTS GOODS,DOZ,China,13028,20288,14352,23821,1093,3355,1995,4029,549,1364,4402,10379
95069990,OTHER SPORTS GOODS,DOZ,"Co,te d,Ivoire(Fr.Iv",42,99,176,394,,,,,,,,
95069990,OTHER SPORTS GOODS,DOZ,Colombia,2689,4753,33,45,876,1801,1192,2725,147,303,384,811
95069990,OTHER SPORTS GOODS,DOZ,"Congo, Republic of",45,97,20,46,,,,,,,,
95069990,OTHER SPORTS GOODS,DOZ,Costa Rica,3940,8343,3905,7521,16,37,150,354,70,162,28,46
95069990,OTHER SPORTS GOODS,DOZ,Croatia,12186,26139,4143,8351,1927,4037,5989,13820,996,2102,249,570
95069990,OTHER SPORTS GOODS,DOZ,Cuba,5096,10829,664,1279,66,147,,,,,,
95069990,OTHER SPORTS GOODS,DOZ,Cyprus,5079,11077,1266,2318,309,663,283,658,1029,2278,817,1876
95069990,OTHER SPORTS GOODS,DOZ,Czech Republic,10459,20093,12491,22549,11080,23559,6863,15354,3430,7587,5648,13524
95069990,OTHER SPORTS GOODS,DOZ,D.R.of Congo,400,855,,,,,,,,,,
95069990,OTHER SPORTS GOODS,DOZ,Denmark,31726,67201,25137,48564,26508,57745,18513,40478,8190,19298,8783,20768
95069990,OTHER SPORTS GOODS,DOZ,Dominica,500,1161,19,48,,,,,,,,
95069990,OTHER SPORTS GOODS,DOZ,Dominican Republic,55,119,,,,,,,,,,
95069990,OTHER SPORTS GOODS,DOZ,Dubai,311834,746234,236395,599719,181358,431528,128739,277907,24504,53500,,
95069990,OTHER SPORTS GOODS,DOZ,Ecuador,544,1213,333,1085,1461,2848,211,588,88,187,80,186
95069990,OTHER SPORTS GOODS,DOZ,Egypt(U.A.R.),3710,6852,501,935,3842,7927,5112,11024,349,780,1300,3479
95069990,OTHER SPORTS GOODS,DOZ,El Salvador,741,1911,115,261,,,,,,,,
95069990,OTHER SPORTS GOODS,DOZ,Equatorial G.(Ri.Mi),13,96,,,,,,,,,,
95069990,OTHER SPORTS GOODS,DOZ,Estonia,2228,4830,26,49,293,626,1265,2717,36,83,823,1958
95069990,OTHER SPORTS GOODS,DOZ,Ethiopia,2367,4643,1403,3121,2278,5376,113,263,266,606,333,801
95069990,OTHER SPORTS GOODS,DOZ,Europien Union,124,359,15,34,,,,,,,,
95069990,OTHER SPORTS GOODS,DOZ,Falkland Is.Malvinas,50,140,,,,,,,,,,
95069990,OTHER SPORTS GOODS,DOZ,Fiji,41,91,30,63,65,140,,,,,,
95069990,OTHER SPORTS GOODS,DOZ,Finland,30768,54616,19798,42766,22194,47149,16672,39158,23532,49922,6788,20293
95069990,OTHER SPORTS GOODS,DOZ,France,109808,261580,87937,191400,84610,187394,84679,194763,45089,105358,19092,41430
95069990,OTHER SPORTS GOODS,DOZ,French West Indies,4023,8122,1512,3566,4743,10697,9903,20704,492,1034,,
95069990,OTHER SPORTS GOODS,DOZ,Gabon,20,41,10,19,,,,,,,,
95069990,OTHER SPORTS GOODS,DOZ,Gambia,30,80,16,37,27,58,18,38,5,10,,
95069990,OTHER SPORTS GOODS,DOZ,Germany,483713,1047449,215811,489689,213082,477337,151196,359452,59856,138750,54792,125960
95069990,OTHER SPORTS GOODS,DOZ,Ghana,317,779,750,1316,674,1587,512,1099,352,792,528,1452
95069990,OTHER SPORTS GOODS,DOZ,Greece,43174,87849,21665,49256,18208,36474,12943,27571,6932,15450,4249,9297
95069990,OTHER SPORTS GOODS,DOZ,Greenland,3,7,,,,,,,,,,
95069990,OTHER SPORTS GOODS,DOZ,Guatemala,1799,2704,1612,3210,200,425,330,792,38,78,,
95069990,OTHER SPORTS GOODS,DOZ,Guinea,8,29,17,37,,,,,,,,
95069990,OTHER SPORTS GOODS,DOZ,Guinea-Bissau,30,64,99,168,,,,,,,,
95069990,OTHER SPORTS GOODS,DOZ,Guyana,39,91,67,147,47,70,35,70,61,150,122,281
95069990,OTHER SPORTS GOODS,DOZ,Heard/Mac Donald Is.,170,377,,,,,,,,,,
95069990,OTHER SPORTS GOODS,DOZ,Honduras,903,1703,1677,4042,,,,,,,,
95069990,OTHER SPORTS GOODS,DOZ,Hong Kong S.A.Re.Chi,89713,192656,39964,74578,20968,44191,26062,56025,11343,27890,1035,2495
95069990,OTHER SPORTS GOODS,DOZ,Hungary,13047,26122,7977,12817,6167,12137,6587,15273,2964,6197,1972,4934
95069990,OTHER SPORTS GOODS,DOZ,Iceland,876,1736,3466,4516,335,709,937,1962,180,399,59,131
