date,symbol,ldcp,open,high,low,close,volume
2024-01-25,AHCL,14.26,14.00,14.34,13.05,14.20,-0.06
2024-01-25,PTC,48.73,48.29,50.43,44.65,49.02,0.29
2024-01-25,NBP,185.97,182.10,182.10,172.00,175.76,-10.21
2024-01-25,TSBL,1.85,1.68,1.90,1.68,1.86,0.01
2024-01-25,NCPL,67.11,65.00,65.55,62.30,65.05,-2.06
2024-01-25,PAEL,39.16,38.49,38.49,36.60,37.58,-1.58
2024-01-26,WTL,1.35,1.35,1.35,1.26,1.30,-0.05
2024-01-26,BOP,34.64,33.88,34.30,32.00,33.79,-0.85
2024-01-26,CNERGY,8.41,8.20,8.23,7.96,8.12,-0.29
2024-01-26,HASCOL,20.81,20.60,21.68,20.11,21.17,0.36
2024-01-26,BOP-MAYB,34.95,34.00,34.45,32.35,34.04,-0.91
2024-01-26,FNEL,1.38,1.36,1.47,1.31,1.40,0.02
2024-01-26,YOUW,6.93,6.50,6.60,6.02,6.23,-0.70
2024-01-26,CSIL,6.04,5.75,6.81,5.72,6.70,0.66
2024-01-26,PACE,12.04,11.50,11.70,10.84,11.24,-0.80
2024-01-26,KEL,7.68,7.50,7.65,7.34,7.56,-0.12
2024-01-26,CLOV,8.45,8.30,8.55,7.83,8.06,-0.39
2024-01-26,ASC,10.21,10.22,11.23,10.10,11.03,0.82
2024-01-26,PIBTL,15.23,15.00,15.10,14.10,15.01,-0.22
2024-01-26,UNITY,12.41,12.25,12.25,11.31,11.94,-0.47
2024-01-26,HUMNL,11.25,10.95,11.70,10.80,11.04,-0.21
2024-01-26,MACFL,26.69,27.00,29.36,26.83,29.36,2.67
2024-01-26,CNERGY-MAY,8.47,8.21,8.30,8.01,8.20,-0.27
2024-01-26,LOADS,13.73,13.49,13.49,12.65,13.12,-0.61
2024-01-26,MLCF,80.74,79.25,80.89,74.75,79.61,-1.13
2024-01-26,AHCL,14.26,14.00,14.34,13.05,14.20,-0.06
2024-01-26,PTC,48.73,48.29,50.43,44.65,49.02,0.29
2024-01-26,NBP,185.97,182.10,182.10,172.00,175.76,-10.21
2024-01-26,TSBL,1.85,1.68,1.90,1.68,1.86,0.01
2024-01-26,NCPL,67.11,65.00,65.55,62.30,65.05,-2.06
2024-01-26,PAEL,39.16,38.49,38.49,36.60,37.58,-1.58
2024-01-27,WTL,1.35,1.35,1.35,1.26,1.30,-0.05
2024-01-27,BOP,34.64,33.88,34.30,32.00,33.79,-0.85
2024-01-27,CNERGY,8.41,8.20,8.23,7.96,8.12,-0.29
2024-01-27,HASCOL,20.81,20.60,21.68,20.11,21.17,0.36
2024-01-27,BOP-MAYB,34.95,34.00,34.45,32.35,34.04,-0.91
2024-01-27,FNEL,1.38,1.36,1.47,1.31,1.40,0.02
2024-01-27,YOUW,6.93,6.50,6.60,6.02,6.23,-0.70
2024-01-27,CSIL,6.04,5.75,6.81,5.72,6.70,0.66
2024-01-27,PACE,12.04,11.50,11.70,10.84,11.24,-0.80
2024-01-27,KEL,7.68,7.50,7.65,7.34,7.56,-0.12
2024-01-27,CLOV,8.45,8.30,8.55,7.83,8.06,-0.39
2024-01-27,ASC,10.21,10.22,11.23,10.10,11.03,0.82
2024-01-27,PIBTL,15.23,15.00,15.10,14.10,15.01,-0.22
2024-01-27,UNITY,12.41,12.25,12.25,11.31,11.94,-0.47
2024-01-27,HUMNL,11.25,10.95,11.70,10.80,11.04,-0.21
2024-01-27,MACFL,26.69,27.00,29.36,26.83,29.36,2.67
2024-01-27,CNERGY-MAY,8.47,8.21,8.30,8.01,8.20,-0.27
2024-01-27,LOADS,13.73,13.49,13.49,12.65,13.12,-0.61
2024-01-27,MLCF,80.74,79.25,80.89,74.75,79.61,-1.13
2024-01-27,AHCL,14.26,14.00,14.34,13.05,14.20,-0.06
2024-01-27,PTC,48.73,48.29,50.43,44.65,49.02,0.29
2024-01-27,NBP,185.97,182.10,182.10,172.00,175.76,-10.21
2024-01-27,TSBL,1.85,1.68,1.90,1.68,1.86,0.01
2024-01-27,NCPL,67.11,65.00,65.55,62.30,65.05,-2.06
2024-01-27,PAEL,39.16,38.49,38.49,36.60,37.58,-1.58
2024-01-28,WTL,1.35,1.35,1.35,1.26,1.30,-0.05
2024-01-28,BOP,34.64,33.88,34.30,32.00,33.79,-0.85
2024-01-28,CNERGY,8.41,8.20,8.23,7.96,8.12,-0.29
2024-01-28,HASCOL,20.81,20.60,21.68,20.11,21.17,0.36
2024-01-28,BOP-MAYB,34.95,34.00,34.45,32.35,34.04,-0.91
2024-01-28,FNEL,1.38,1.36,1.47,1.31,1.40,0.02
2024-01-28,YOUW,6.93,6.50,6.60,6.02,6.23,-0.70
2024-01-28,CSIL,6.04,5.75,6.81,5.72,6.70,0.66
2024-01-28,PACE,12.04,11.50,11.70,10.84,11.24,-0.80
2024-01-28,KEL,7.68,7.50,7.65,7.34,7.56,-0.12
2024-01-28,CLOV,8.45,8.30,8.55,7.83,8.06,-0.39
2024-01-28,ASC,10.21,10.22,11.23,10.10,11.03,0.82
2024-01-28,PIBTL,15.23,15.00,15.10,14.10,15.01,-0.22
2024-01-28,UNITY,12.41,12.25,12.25,11.31,11.94,-0.47
2024-01-28,HUMNL,11.25,10.95,11.70,10.80,11.04,-0.21
2024-01-28,MACFL,26.69,27.00,29.36,26.83,29.36,2.67
2024-01-28,CNERGY-MAY,8.47,8.21,8.30,8.01,8.20,-0.27
2024-01-28,LOADS,13.73,13.49,13.49,12.65,13.12,-0.61
2024-01-28,MLCF,80.74,79.25,80.89,74.75,79.61,-1.13
2024-01-28,AHCL,14.26,14.00,14.34,13.05,14.20,-0.06
2024-01-28,PTC,48.73,48.29,50.43,44.65,49.02,0.29
2024-01-28,NBP,185.97,182.10,182.10,172.00,175.76,-10.21
2024-01-28,TSBL,1.85,1.68,1.90,1.68,1.86,0.01
2024-01-28,NCPL,67.11,65.00,65.55,62.30,65.05,-2.06
2024-01-28,PAEL,39.16,38.49,38.49,36.60,37.58,-1.58
2024-01-29,WTL,1.35,1.35,1.35,1.26,1.30,-0.05
2024-01-29,BOP,34.64,33.88,34.30,32.00,33.79,-0.85
2024-01-29,CNERGY,8.41,8.20,8.23,7.96,8.12,-0.29
2024-01-29,HASCOL,20.81,20.60,21.68,20.11,21.17,0.36
2024-01-29,BOP-MAYB,34.95,34.00,34.45,32.35,34.04,-0.91
2024-01-29,FNEL,1.38,1.36,1.47,1.31,1.40,0.02
2024-01-29,YOUW,6.93,6.50,6.60,6.02,6.23,-0.70
2024-01-29,CSIL,6.04,5.75,6.81,5.72,6.70,0.66
2024-01-29,PACE,12.04,11.50,11.70,10.84,11.24,-0.80
2024-01-29,KEL,7.68,7.50,7.65,7.34,7.56,-0.12
2024-01-29,CLOV,8.45,8.30,8.55,7.83,8.06,-0.39
2024-01-29,ASC,10.21,10.22,11.23,10.10,11.03,0.82
2024-01-29,PIBTL,15.23,15.00,15.10,14.10,15.01,-0.22
2024-01-29,UNITY,12.41,12.25,12.25,11.31,11.94,-0.47
2024-01-29,HUMNL,11.25,10.95,11.70,10.80,11.04,-0.21
2024-01-29,MACFL,26.69,27.00,29.36,26.83,29.36,2.67
2024-01-29,CNERGY-MAY,8.47,8.21,8.30,8.01,8.20,-0.27
2024-01-29,LOADS,13.73,13.49,13.49,12.65,13.12,-0.61
2024-01-29,MLCF,80.74,79.25,80.89,74.75,79.61,-1.13
2024-01-29,AHCL,14.26,14.00,14.34,13.05,14.20,-0.06
2024-01-29,PTC,48.73,48.29,50.43,44.65,49.02,0.29
2024-01-29,NBP,185.97,182.10,182.10,172.00,175.76,-10.21
2024-01-29,TSBL,1.85,1.68,1.90,1.68,1.86,0.01
2024-01-29,NCPL,67.11,65.00,65.55,62.30,65.05,-2.06
2024-01-29,PAEL,39.16,38.49,38.49,36.60,37.58,-1.58
2024-01-30,WTL,1.35,1.35,1.35,1.26,1.30,-0.05
2024-01-30,BOP,34.64,33.88,34.30,32.00,33.79,-0.85
2024-01-30,CNERGY,8.41,8.20,8.23,7.96,8.12,-0.29
2024-01-30,HASCOL,20.81,20.60,21.68,20.11,21.17,0.36
2024-01-30,BOP-MAYB,34.95,34.00,34.45,32.35,34.04,-0.91
2024-01-30,FNEL,1.38,1.36,1.47,1.31,1.40,0.02
2024-01-30,YOUW,6.93,6.50,6.60,6.02,6.23,-0.70
2024-01-30,CSIL,6.04,5.75,6.81,5.72,6.70,0.66
2024-01-30,PACE,12.04,11.50,11.70,10.84,11.24,-0.80
2024-01-30,KEL,7.68,7.50,7.65,7.34,7.56,-0.12
2024-01-30,CLOV,8.45,8.30,8.55,7.83,8.06,-0.39
2024-01-30,ASC,10.21,10.22,11.23,10.10,11.03,0.82
2024-01-30,PIBTL,15.23,15.00,15.10,14.10,15.01,-0.22
2024-01-30,UNITY,12.41,12.25,12.25,11.31,11.94,-0.47
2024-01-30,HUMNL,11.25,10.95,11.70,10.80,11.04,-0.21
2024-01-30,MACFL,26.69,27.00,29.36,26.83,29.36,2.67
2024-01-30,CNERGY-MAY,8.47,8.21,8.30,8.01,8.20,-0.27
2024-01-30,LOADS,13.73,13.49,13.49,12.65,13.12,-0.61
2024-01-30,MLCF,80.74,79.25,80.89,74.75,79.61,-1.13
2024-01-30,AHCL,14.26,14.00,14.34,13.05,14.20,-0.06
2024-01-30,PTC,48.73,48.29,50.43,44.65,49.02,0.29
2024-01-30,NBP,185.97,182.10,182.10,172.00,175.76,-10.21
2024-01-30,TSBL,1.85,1.68,1.90,1.68,1.86,0.01
2024-01-30,NCPL,67.11,65.00,65.55,62.30,65.05,-2.06
2024-01-30,PAEL,39.16,38.49,38.49,36.60,37.58,-1.58
2024-01-31,WTL,1.35,1.35,1.35,1.26,1.30,-0.05
2024-01-31,BOP,34.64,33.88,34.30,32.00,33.79,-0.85
2024-01-31,CNERGY,8.41,8.20,8.23,7.96,8.12,-0.29
2024-01-31,HASCOL,20.81,20.60,21.68,20.11,21.17,0.36
2024-01-31,BOP-MAYB,34.95,34.00,34.45,32.35,34.04,-0.91
2024-01-31,FNEL,1.38,1.36,1.47,1.31,1.40,0.02
2024-01-31,YOUW,6.93,6.50,6.60,6.02,6.23,-0.70
2024-01-31,CSIL,6.04,5.75,6.81,5.72,6.70,0.66
2024-01-31,PACE,12.04,11.50,11.70,10.84,11.24,-0.80
2024-01-31,KEL,7.68,7.50,7.65,7.34,7.56,-0.12
2024-01-31,CLOV,8.45,8.30,8.55,7.83,8.06,-0.39
2024-01-31,ASC,10.21,10.22,11.23,10.10,11.03,0.82
2024-01-31,PIBTL,15.23,15.00,15.10,14.10,15.01,-0.22
2024-01-31,UNITY,12.41,12.25,12.25,11.31,11.94,-0.47
2024-01-31,HUMNL,11.25,10.95,11.70,10.80,11.04,-0.21
2024-01-31,MACFL,26.69,27.00,29.36,26.83,29.36,2.67
2024-01-31,CNERGY-MAY,8.47,8.21,8.30,8.01,8.20,-0.27
2024-01-31,LOADS,13.73,13.49,13.49,12.65,13.12,-0.61
2024-01-31,MLCF,80.74,79.25,80.89,74.75,79.61,-1.13
2024-01-31,AHCL,14.26,14.00,14.34,13.05,14.20,-0.06
2024-01-31,PTC,48.73,48.29,50.43,44.65,49.02,0.29
2024-01-31,NBP,185.97,182.10,182.10,172.00,175.76,-10.21
2024-01-31,TSBL,1.85,1.68,1.90,1.68,1.86,0.01
2024-01-31,NCPL,67.11,65.00,65.55,62.30,65.05,-2.06
2024-01-31,PAEL,39.16,38.49,38.49,36.60,37.58,-1.58
2024-02-01,WTL,1.35,1.35,1.35,1.26,1.30,-0.05
2024-02-01,BOP,34.64,33.88,34.30,32.00,33.79,-0.85
2024-02-01,CNERGY,8.41,8.20,8.23,7.96,8.12,-0.29
2024-02-01,HASCOL,20.81,20.60,21.68,20.11,21.17,0.36
2024-02-01,BOP-MAYB,34.95,34.00,34.45,32.35,34.04,-0.91
2024-02-01,FNEL,1.38,1.36,1.47,1.31,1.40,0.02
2024-02-01,YOUW,6.93,6.50,6.60,6.02,6.23,-0.70
2024-02-01,CSIL,6.04,5.75,6.81,5.72,6.70,0.66
2024-02-01,PACE,12.04,11.50,11.70,10.84,11.24,-0.80
2024-02-01,KEL,7.68,7.50,7.65,7.34,7.56,-0.12
2024-02-01,CLOV,8.45,8.30,8.55,7.83,8.06,-0.39
2024-02-01,ASC,10.21,10.22,11.23,10.10,11.03,0.82
2024-02-01,PIBTL,15.23,15.00,15.10,14.10,15.01,-0.22
2024-02-01,UNITY,12.41,12.25,12.25,11.31,11.94,-0.47
2024-02-01,HUMNL,11.25,10.95,11.70,10.80,11.04,-0.21
2024-02-01,MACFL,26.69,27.00,29.36,26.83,29.36,2.67
2024-02-01,CNERGY-MAY,8.47,8.21,8.30,8.01,8.20,-0.27
2024-02-01,LOADS,13.73,13.49,13.49,12.65,13.12,-0.61
2024-02-01,MLCF,80.74,79.25,80.89,74.75,79.61,-1.13
2024-02-01,AHCL,14.26,14.00,14.34,13.05,14.20,-0.06
2024-02-01,PTC,48.73,48.29,50.43,44.65,49.02,0.29
2024-02-01,NBP,185.97,182.10,182.10,172.00,175.76,-10.21
2024-02-01,TSBL,1.85,1.68,1.90,1.68,1.86,0.01
2024-02-01,NCPL,67.11,65.00,65.55,62.30,65.05,-2.06
2024-02-01,PAEL,39.16,38.49,38.49,36.60,37.58,-1.58
2024-02-02,WTL,1.35,1.35,1.35,1.26,1.30,-0.05
2024-02-02,BOP,34.64,33.88,34.30,32.00,33.79,-0.85
2024-02-02,CNERGY,8.41,8.20,8.23,7.96,8.12,-0.29
2024-02-02,HASCOL,20.81,20.60,21.68,20.11,21.17,0.36
2024-02-02,BOP-MAYB,34.95,34.00,34.45,32.35,34.04,-0.91
2024-02-02,FNEL,1.38,1.36,1.47,1.31,1.40,0.02
2024-02-02,YOUW,6.93,6.50,6.60,6.02,6.23,-0.70
2024-02-02,CSIL,6.04,5.75,6.81,5.72,6.70,0.66
2024-02-02,PACE,12.04,11.50,11.70,10.84,11.24,-0.80
2024-02-02,KEL,7.68,7.50,7.65,7.34,7.56,-0.12
2024-02-02,CLOV,8.45,8.30,8.55,7.83,8.06,-0.39
2024-02-02,ASC,10.21,10.22,11.23,10.10,11.03,0.82
2024-02-02,PIBTL,15.23,15.00,15.10,14.10,15.01,-0.22
2024-02-02,UNITY,12.41,12.25,12.25,11.31,11.94,-0.47
2024-02-02,HUMNL,11.25,10.95,11.70,10.80,11.04,-0.21
2024-02-02,MACFL,26.69,27.00,29.36,26.83,29.36,2.67
2024-02-02,CNERGY-MAY,8.47,8.21,8.30,8.01,8.20,-0.27
2024-02-02,LOADS,13.73,13.49,13.49,12.65,13.12,-0.61
2024-02-02,MLCF,80.74,79.25,80.89,74.75,79.61,-1.13
2024-02-02,AHCL,14.26,14.00,14.34,13.05,14.20,-0.06
2024-02-02,PTC,48.73,48.29,50.43,44.65,49.02,0.29
2024-02-02,NBP,185.97,182.10,182.10,172.00,175.76,-10.21
2024-02-02,TSBL,1.85,1.68,1.90,1.68,1.86,0.01
2024-02-02,NCPL,67.11,65.00,65.55,62.30,65.05,-2.06
2024-02-02,PAEL,39.16,38.49,38.49,36.60,37.58,-1.58
2024-02-03,WTL,1.35,1.35,1.35,1.26,1.30,-0.05
2024-02-03,BOP,34.64,33.88,34.30,32.00,33.79,-0.85
2024-02-03,CNERGY,8.41,8.20,8.23,7.96,8.12,-0.29
2024-02-03,HASCOL,20.81,20.60,21.68,20.11,21.17,0.36
2024-02-03,BOP-MAYB,34.95,34.00,34.45,32.35,34.04,-0.91
2024-02-03,FNEL,1.38,1.36,1.47,1.31,1.40,0.02
2024-02-03,YOUW,6.93,6.50,6.60,6.02,6.23,-0.70
2024-02-03,CSIL,6.04,5.75,6.81,5.72,6.70,0.66
2024-02-03,PACE,12.04,11.50,11.70,10.84,11.24,-0.80
2024-02-03,KEL,7.68,7.50,7.65,7.34,7.56,-0.12
2024-02-03,CLOV,8.45,8.30,8.55,7.83,8.06,-0.39
2024-02-03,ASC,10.21,10.22,11.23,10.10,11.03,0.82
2024-02-03,PIBTL,15.23,15.00,15.10,14.10,15.01,-0.22
2024-02-03,UNITY,12.41,12.25,12.25,11.31,11.94,-0.47
2024-02-03,HUMNL,11.25,10.95,11.70,10.80,11.04,-0.21
2024-02-03,MACFL,26.69,27.00,29.36,26.83,29.36,2.67
2024-02-03,CNERGY-MAY,8.47,8.21,8.30,8.01,8.20,-0.27
2024-02-03,LOADS,13.73,13.49,13.49,12.65,13.12,-0.61
2024-02-03,MLCF,80.74,79.25,80.89,74.75,79.61,-1.13
2024-02-03,AHCL,14.26,14.00,14.34,13.05,14.20,-0.06
2024-02-03,PTC,48.73,48.29,50.43,44.65,49.02,0.29
2024-02-03,NBP,185.97,182.10,182.10,172.00,175.76,-10.21
2024-02-03,TSBL,1.85,1.68,1.90,1.68,1.86,0.01
2024-02-03,NCPL,67.11,65.00,65.55,62.30,65.05,-2.06
2024-02-03,PAEL,39.16,38.49,38.49,36.60,37.58,-1.58
2024-02-04,WTL,1.35,1.35,1.35,1.26,1.30,-0.05
2024-02-04,BOP,34.64,33.88,34.30,32.00,33.79,-0.85
2024-02-04,CNERGY,8.41,8.20,8.23,7.96,8.12,-0.29
2024-02-04,HASCOL,20.81,20.60,21.68,20.11,21.17,0.36
2024-02-04,BOP-MAYB,34.95,34.00,34.45,32.35,34.04,-0.91
2024-02-04,FNEL,1.38,1.36,1.47,1.31,1.40,0.02
2024-02-04,YOUW,6.93,6.50,6.60,6.02,6.23,-0.70
2024-02-04,CSIL,6.04,5.75,6.81,5.72,6.70,0.66
2024-02-04,PACE,12.04,11.50,11.70,10.84,11.24,-0.80
2024-02-04,KEL,7.68,7.50,7.65,7.34,7.56,-0.12
2024-02-04,CLOV,8.45,8.30,8.55,7.83,8.06,-0.39
2024-02-04,ASC,10.21,10.22,11.23,10.10,11.03,0.82
2024-02-04,PIBTL,15.23,15.00,15.10,14.10,15.01,-0.22
2024-02-04,UNITY,12.41,12.25,12.25,11.31,11.94,-0.47
2024-02-04,HUMNL,11.25,10.95,11.70,10.80,11.04,-0.21
2024-02-04,MACFL,26.69,27.00,29.36,26.83,29.36,2.67
2024-02-04,CNERGY-MAY,8.47,8.21,8.30,8.01,8.20,-0.27
2024-02-04,LOADS,13.73,13.49,13.49,12.65,13.12,-0.61
2024-02-04,MLCF,80.74,79.25,80.89,74.75,79.61,-1.13
2024-02-04,AHCL,14.26,14.00,14.34,13.05,14.20,-0.06
2024-02-04,PTC,48.73,48.29,50.43,44.65,49.02,0.29
2024-02-04,NBP,185.97,182.10,182.10,172.00,175.76,-10.21
2024-02-04,TSBL,1.85,1.68,1.90,1.68,1.86,0.01
2024-02-04,NCPL,67.11,65.00,65.55,62.30,65.05,-2.06
2024-02-04,PAEL,39.16,38.49,38.49,36.60,37.58,-1.58
2024-02-05,WTL,1.35,1.35,1.35,1.26,1.30,-0.05
2024-02-05,BOP,34.64,33.88,34.30,32.00,33.79,-0.85
2024-02-05,CNERGY,8.41,8.20,8.23,7.96,8.12,-0.29
2024-02-05,HASCOL,20.81,20.60,21.68,20.11,21.17,0.36
2024-02-05,BOP-MAYB,34.95,34.00,34.45,32.35,34.04,-0.91
2024-02-05,FNEL,1.38,1.36,1.47,1.31,1.40,0.02
2024-02-05,YOUW,6.93,6.50,6.60,6.02,6.23,-0.70
2024-02-05,CSIL,6.04,5.75,6.81,5.72,6.70,0.66
2024-02-05,PACE,12.04,11.50,11.70,10.84,11.24,-0.80
2024-02-05,KEL,7.68,7.50,7.65,7.34,7.56,-0.12
2024-02-05,CLOV,8.45,8.30,8.55,7.83,8.06,-0.39
2024-02-05,ASC,10.21,10.22,11.23,10.10,11.03,0.82
2024-02-05,PIBTL,15.23,15.00,15.10,14.10,15.01,-0.22
2024-02-05,UNITY,12.41,12.25,12.25,11.31,11.94,-0.47
2024-02-05,HUMNL,11.25,10.95,11.70,10.80,11.04,-0.21
2024-02-05,MACFL,26.69,27.00,29.36,26.83,29.36,2.67
2024-02-05,CNERGY-MAY,8.47,8.21,8.30,8.01,8.20,-0.27
2024-02-05,LOADS,13.73,13.49,13.49,12.65,13.12,-0.61
