hs_code,commodity,unit,country,2022-2023_jun_quantity,2022-2023_jun_value_000rs,2022-2023_cum_quantity,2022-2023_cum_value_000rs,2021-2022_jun_quantity,2021-2022_jun_value_000rs,2021-2022_cum_quantity,2021-2022_cum_value_000rs
08029100,"PINE NUTS, IN SHELL",KG,Italy,,0,,,,,21033,3965
08029100,"PINE NUTS, IN SHELL",KG,8134010TAMARIND,2803620,377979,2424449,1514321,170290,2344921,,
08029100,"PINE NUTS, IN SHELL",KG,China,2000,265,20683,3068,,,,
08029100,"PINE NUTS, IN SHELL",KG,Indonesia,163794,22604,7653903,914113,,,9519600,702810
08029100,"PINE NUTS, IN SHELL",KG,Iran ( Islamic R.),,0,142931,7861,,,100277,5146
08029100,"PINE NUTS, IN SHELL",KG,Kenya,,0,574806,72324,52000,6841,1780319,212487
08029100,"PINE NUTS, IN SHELL",KG,Madagascar,,0,161000,19466,,,2310925,201787
08029100,"PINE NUTS, IN SHELL",KG,Malaysia,,0,5061,734,,,33548,3355
08029100,"PINE NUTS, IN SHELL",KG,Montenegro,,0,,,,,611263,43593
08029100,"PINE NUTS, IN SHELL",KG,Myanmar,2497723,336792,8787660,1195199,318673,31867,3497672,349812
08029100,"PINE NUTS, IN SHELL",KG,Philippines,98500,12851,360519,54974,,,575000,37417
08029100,"PINE NUTS, IN SHELL",KG,Singapore,,0,,,,,19510,1951
08029100,"PINE NUTS, IN SHELL",KG,Sri Lanka,17000,2224,29654,5388,23150,3011,675727,67937
08029100,"PINE NUTS, IN SHELL",KG,Thailand,24603,3242,794171,109162,1118021,127363,7153649,716311
08029100,"PINE NUTS, IN SHELL",KG,United Arab Emirates,,0,,,2477,1208,2477,1208
08029100,"PINE NUTS, IN SHELL",KG,Viet Nam,,0,302534,42162,,,13676,1108
08029100,"PINE NUTS, IN SHELL",KG,8134050PLUMS (ALLOCHA),,,12100,1556,997,366,1297,400
08029100,"PINE NUTS, IN SHELL",KG,Afghanistan,,0,12100,1556,997,366,1297,400
08029100,"PINE NUTS, IN SHELL",KG,8134070RAISINS,21000,13702,84020,48475,,,315420,122674
08029100,"PINE NUTS, IN SHELL",KG,Afghanistan,,0,,,,,380,117
08029100,"PINE NUTS, IN SHELL",KG,China,,0,20,10,,,40,8
08029100,"PINE NUTS, IN SHELL",KG,Turkey,21000,13702,84000,48464,,,315000,122550
08029100,"PINE NUTS, IN SHELL",KG,8134090OTHER FRUIT DRIED,2944,383,191568,18973,1056,483,624481,44051
08029100,"PINE NUTS, IN SHELL",KG,Afghanistan,2944,383,191566,18969,1056,483,499440,37880
08029100,"PINE NUTS, IN SHELL",KG,China,,0,,,,,33,7
08029100,"PINE NUTS, IN SHELL",KG,Iran ( Islamic R.),,0,,,,,124307,6112
08029100,"PINE NUTS, IN SHELL",KG,Turkey,,0,2,4,,,,
08029100,"PINE NUTS, IN SHELL",KG,United Arab Emirates,,0,,,,,171,12
08029100,"PINE NUTS, IN SHELL",KG,Uzbekistan,,0,,,,,530,40
08029100,"PINE NUTS, IN SHELL",KG,"8135000MIXTURE OF NUTS,DRIED FRUITS",,,2200,292,,,108,75
08029100,"PINE NUTS, IN SHELL",KG,Afghanistan,,0,2200,292,,,,
08029100,"PINE NUTS, IN SHELL",KG,Malaysia,,0,,,,,108,75
08029100,"PINE NUTS, IN SHELL",KG,"9011100COFFEE NOT ROAST,NOT DECAFEINE",3327,4282,56510,34199,16753,12964,24831,17929
08029100,"PINE NUTS, IN SHELL",KG,Australia,94,121,94,121,,,,
08029100,"PINE NUTS, IN SHELL",KG,Brazil,2034,2618,33330,12392,3434,2463,5688,3768
08029100,"PINE NUTS, IN SHELL",KG,China,,0,,,,,33,27
08029100,"PINE NUTS, IN SHELL",KG,Colombia,428,551,3500,4642,4800,3441,6243,4275
08029100,"PINE NUTS, IN SHELL",KG,Costa Rica,,0,,,,,1426,1126
08029100,"PINE NUTS, IN SHELL",KG,Ethiopia,,0,6012,2702,1725,1236,3066,1961
08029100,"PINE NUTS, IN SHELL",KG,Europien Union,,0,,,603,487,603,487
08029100,"PINE NUTS, IN SHELL",KG,Germany,,0,,,,,5,4
08029100,"PINE NUTS, IN SHELL",KG,Guatemala,306,394,6273,4103,5321,4294,5801,4604
08029100,"PINE NUTS, IN SHELL",KG,Indonesia,465,598,6081,7222,643,519,1674,1124
08029100,"PINE NUTS, IN SHELL",KG,Kenya,,0,300,789,227,523,292,555
08029100,"PINE NUTS, IN SHELL",KG,Mexico,,0,920,2230,,,,
08029100,"PINE NUTS, IN SHELL",KG,"9012100COFFEE,ROAST,NOT DECAFFEINATED",15882,25411,134799,245764,11987,16622,117252,173476
08029100,"PINE NUTS, IN SHELL",KG,Australia,,0,153,648,,,,
08029100,"PINE NUTS, IN SHELL",KG,B.Indian Ocean Terr.,,0,600,999,,,,
08029100,"PINE NUTS, IN SHELL",KG,Brazil,,0,,,,,207,271
08029100,"PINE NUTS, IN SHELL",KG,Canada,,0,1037,3215,,,4829,6195
08029100,"PINE NUTS, IN SHELL",KG,Europien Union,,0,,,756,1156,1563,2202
08029100,"PINE NUTS, IN SHELL",KG,Italy,,0,34734,68357,11231,15466,55527,79955
08029100,"PINE NUTS, IN SHELL",KG,Lebanon,,0,12,14,,,,
08029100,"PINE NUTS, IN SHELL",KG,Malaysia,9309,14894,48863,74741,,,23020,37700
08029100,"PINE NUTS, IN SHELL",KG,Papua New Guinea,,0,,,,,7,9
08029100,"PINE NUTS, IN SHELL",KG,U.R.of Tanzania,,0,,,,,24,1437
08029100,"PINE NUTS, IN SHELL",KG,U.S.America,6573,10517,16179,34822,,,4804,8452
08029100,"PINE NUTS, IN SHELL",KG,United Arab Emirates,,0,27375,52950,,,23113,32097
08029100,"PINE NUTS, IN SHELL",KG,United Kingdom,,0,,,,,277,359
08029100,"PINE NUTS, IN SHELL",KG,Viet Nam,,0,5846,10018,,,3881,4801
08029100,"PINE NUTS, IN SHELL",KG,"9012200COFFEE ROASTED,DECAFFEINATED",2016,5361,15052,15623,,,12719,5101
08029100,"PINE NUTS, IN SHELL",KG,Canada,2016,5361,6524,8537,,,10712,3054
08029100,"PINE NUTS, IN SHELL",KG,Europien Union,,0,,,,,800,1410
08029100,"PINE NUTS, IN SHELL",KG,Indonesia,,0,,,,,7,4
08029100,"PINE NUTS, IN SHELL",KG,Italy,,0,1511,1675,,,1200,633
08029100,"PINE NUTS, IN SHELL",KG,U.S.America,,0,7017,5412,,,,
08029100,"PINE NUTS, IN SHELL",KG,9019000OTH COFFEE HUSKS/SKIN/COFE SUB,2,3,431,405,,,73,32
08029100,"PINE NUTS, IN SHELL",KG,China,,0,,,,,59,19
08029100,"PINE NUTS, IN SHELL",KG,Ethiopia,,0,25,94,,,,
08029100,"PINE NUTS, IN SHELL",KG,Germany,,0,,,,,14,14
08029100,"PINE NUTS, IN SHELL",KG,Italy,,0,377,277,,,,
08029100,"PINE NUTS, IN SHELL",KG,Turkey,2,3,2,3,,,,
08029100,"PINE NUTS, IN SHELL",KG,U.S.America,,0,27,31,,,,
08029100,"PINE NUTS, IN SHELL",KG,9021000GREEN TEA PACK < 3 KG,,,289,150,,,18414,6683
08029100,"PINE NUTS, IN SHELL",KG,Canada,,0,,,,,177,80
08029100,"PINE NUTS, IN SHELL",KG,Sri Lanka,,0,,,,,1400,523
08029100,"PINE NUTS, IN SHELL",KG,Uganda,,0,267,92,,,,
08029100,"PINE NUTS, IN SHELL",KG,United Arab Emirates,,0,22,58,,,37,25
08029100,"PINE NUTS, IN SHELL",KG,Viet Nam,,0,,,,,16800,6056
08029100,"PINE NUTS, IN SHELL",KG,9022000OTHER GREEN TEA(NOT FERMENTED),254731,150292,6160740,3103160,248154,113406,8230941,3089821
08029100,"PINE NUTS, IN SHELL",KG,Bangladesh,,0,,,,,153660,79065
08029100,"PINE NUTS, IN SHELL",KG,China,,0,1028282,475579,28094,12839,1281942,495196
08029100,"PINE NUTS, IN SHELL",KG,Egypt(U.A.R.),,0,1680,1008,,,1554,710
08029100,"PINE NUTS, IN SHELL",KG,Indonesia,,0,81996,40454,,,168762,72487
08029100,"PINE NUTS, IN SHELL",KG,Japan,16366,9656,16366,9656,,,,
08029100,"PINE NUTS, IN SHELL",KG,Kenya,,0,1357,536,,,20000,6504
08029100,"PINE NUTS, IN SHELL",KG,Nigeria,,0,,,,,2740,1093
08029100,"PINE NUTS, IN SHELL",KG,O.Asia(Tai.For.Pe.Ki,706,417,782,668,,,1983,857
08029100,"PINE NUTS, IN SHELL",KG,Qatar,,0,,,,,2699,1233
08029100,"PINE NUTS, IN SHELL",KG,Romania,1419,837,1419,837,,,,
08029100,"PINE NUTS, IN SHELL",KG,Singapore,,0,,,,,1475,527
08029100,"PINE NUTS, IN SHELL",KG,Sri Lanka,,0,34453,34316,,,,
08029100,"PINE NUTS, IN SHELL",KG,United Arab Emirates,,0,2125,1247,1072,490,3743,1717
08029100,"PINE NUTS, IN SHELL",KG,Viet Nam,236240,139382,4992280,2538858,218988,100077,6592383,2430432
08029100,"PINE NUTS, IN SHELL",KG,9023000BLACK TEA & PARTLY FERMENT TEA,,,349975,272621,93,137,4938,6850
08029100,"PINE NUTS, IN SHELL",KG,China,,0,461,175,,,,
08029100,"PINE NUTS, IN SHELL",KG,Germany,,0,,,,,59,82
08029100,"PINE NUTS, IN SHELL",KG,Kenya,,0,349475,272395,93,137,4709,6551
08029100,"PINE NUTS, IN SHELL",KG,Malawi,,0,38,48,,,,
08029100,"PINE NUTS, IN SHELL",KG,Sri Lanka,,0,,,,,110,140
08029100,"PINE NUTS, IN SHELL",KG,United Arab Emirates,,0,1,2,,,60,76
08029100,"PINE NUTS, IN SHELL",KG,9024010TEA DUST,211800,53721,245260,64704,,,,
08029100,"PINE NUTS, IN SHELL",KG,Kenya,211800,53721,245260,64704,,,,
08029100,"PINE NUTS, IN SHELL",KG,9024020BLACK TEA PACKING > 3-KG,4126593,2577600,4888545,2469537,,,,
08029100,"PINE NUTS, IN SHELL",KG,Burundi,94275,49127,804218,404115,69273,34290,549415,191641
08029100,"PINE NUTS, IN SHELL",KG,China,157886,42115,2175212,500202,26350,5470,938947,183203
08029100,"PINE NUTS, IN SHELL",KG,Ethiopia,5996,2844,5996,2844,,,2330,504
08029100,"PINE NUTS, IN SHELL",KG,India,,0,,,,,5557,1706
08029100,"PINE NUTS, IN SHELL",KG,Indonesia,11240,5462,505982,231506,98740,46748,661220,260108
08029100,"PINE NUTS, IN SHELL",KG,Iran ( Islamic R.),300,80,300,80,,,,
08029100,"PINE NUTS, IN SHELL",KG,Kazakstan,,0,13586,9445,,,5200,1709
08029100,"PINE NUTS, IN SHELL",KG,Kenya,2701745,1943292,3445593,1943307,,,,
08029100,"PINE NUTS, IN SHELL",KG,"Korea, Republic of",,0,,,,,3120,962
08029100,"PINE NUTS, IN SHELL",KG,Madagascar,,0,,,,,2076,416
08029100,"PINE NUTS, IN SHELL",KG,Rwanda,251022,173329,2844131,1813673,277592,156336,3478978,1471751
08029100,"PINE NUTS, IN SHELL",KG,U.R.of Tanzania,209477,81603,1598073,677495,261137,77528,1211726,320963
08029100,"PINE NUTS, IN SHELL",KG,Uganda,670077,270870,7177651,2857293,572454,166011,5835118,1531880
08029100,"PINE NUTS, IN SHELL",KG,United Arab Emirates,,0,4,5,,,,
08029100,"PINE NUTS, IN SHELL",KG,Viet Nam,24575,8878,3997930,1156456,137406,39847,2028810,454785
08029100,"PINE NUTS, IN SHELL",KG,9024090OTHER BLACK TEA,6671931,,,,,,,
08029100,"PINE NUTS, IN SHELL",KG,Bangladesh,,0,9,6,,,,
08029100,"PINE NUTS, IN SHELL",KG,Burundi,66772,44001,1291609,722675,93327,43583,3522988,1434614
08029100,"PINE NUTS, IN SHELL",KG,China,158118,42286,1368940,313367,,,1145676,232093
08029100,"PINE NUTS, IN SHELL",KG,Denmark,,0,,,11,5,11,5
08029100,"PINE NUTS, IN SHELL",KG,Ethiopia,3896,2262,3896,2262,,,90422,23119
08029100,"PINE NUTS, IN SHELL",KG,Europien Union,,0,,,,,1146,243
08029100,"PINE NUTS, IN SHELL",KG,Guadeloupe,,0,,,,,3480,839
08029100,"PINE NUTS, IN SHELL",KG,Indonesia,,0,631073,307173,44056,20574,215283,76974
08029100,"PINE NUTS, IN SHELL",KG,Iran ( Islamic R.),,0,10000,955,,,,
08029100,"PINE NUTS, IN SHELL",KG,Kenya,5950783,,,,,,,
08029100,"PINE NUTS, IN SHELL",KG,Kiribati,,0,,,,,2720,1408
08029100,"PINE NUTS, IN SHELL",KG,Madagascar,,0,,,,,3076,674
08029100,"PINE NUTS, IN SHELL",KG,Malawi,146160,75954,4899448,2061504,,,238303,90223
08029100,"PINE NUTS, IN SHELL",KG,Malaysia,,0,50,33,,,,
08029100,"PINE NUTS, IN SHELL",KG,O.Asia(Tai.For.Pe.Ki,2716,2312,2716,2312,,,107,41
08029100,"PINE NUTS, IN SHELL",KG,Oman,,0,1,0,,,,
08029100,"PINE NUTS, IN SHELL",KG,Rwanda,1266674,1014171,7724167,5403958,590807,281825,4851939,
08029100,"PINE NUTS, IN SHELL",KG,Sri Lanka,,0,86637,40407,,,13092,9507
08029100,"PINE NUTS, IN SHELL",KG,U.R.of Tanzania,227714,99418,2381840,1140649,372755,156502,2951017,954403
08029100,"PINE NUTS, IN SHELL",KG,Uganda,749480,339943,9734528,4098208,617219,211919,8565148,2494565
08029100,"PINE NUTS, IN SHELL",KG,United Arab Emirates,,0,1,58,,,38,21
08029100,"PINE NUTS, IN SHELL",KG,Viet Nam,127624,42495,2653087,811390,27600,6740,1859163,418084
08029100,"PINE NUTS, IN SHELL",KG,"9041110PEPPER,BLACK,CRUSH NOT GROUND",670525,503885,7087308,944172,513238,5976951,,
08029100,"PINE NUTS, IN SHELL",KG,Afghanistan,500,513,20620,13638,,,,
08029100,"PINE NUTS, IN SHELL",KG,Belize,,0,27000,18722,,,,
08029100,"PINE NUTS, IN SHELL",KG,Brazil,310526,229098,6013207,3980530,231000,137398,5928082,2867454
08029100,"PINE NUTS, IN SHELL",KG,China,,0,16760,11091,,,,
08029100,"PINE NUTS, IN SHELL",KG,Ecuador,,0,,,,,12554,6944
08029100,"PINE NUTS, IN SHELL",KG,Indonesia,27000,19763,54000,40857,,,63891,29588
08029100,"PINE NUTS, IN SHELL",KG,Iran ( Islamic R.),2500,1849,2500,1849,,,,
08029100,"PINE NUTS, IN SHELL",KG,Madagascar,3500,2587,141504,90144,17544,9245,470611,226411
08029100,"PINE NUTS, IN SHELL",KG,U.R.of Tanzania,,0,1000,308,,,,
08029100,"PINE NUTS, IN SHELL",KG,Viet Nam,326499,250075,4428455,2930170,695628,366595,5961515,2846555
08029100,"PINE NUTS, IN SHELL",KG,"9041120PEPPER,WHITE,CRUSH NOT GROUND",46000,40805,454689,380263,78011,41111,664825,403358
08029100,"PINE NUTS, IN SHELL",KG,China,,0,,,,,600,383
08029100,"PINE NUTS, IN SHELL",KG,Indonesia,,0,,,,,1163,698
08029100,"PINE NUTS, IN SHELL",KG,Viet Nam,46000,40805,454689,380263,78011,41111,663062,402277
08029100,"PINE NUTS, IN SHELL",KG,9041130PEPPER SEEDS FOR GROWING,109,19239,11262,410549,,,8377,7171
08029100,"PINE NUTS, IN SHELL",KG,China,2,250,8958,231372,,,2377,1585
08029100,"PINE NUTS, IN SHELL",KG,Jordan,,0,10,1174,,,,
08029100,"PINE NUTS, IN SHELL",KG,"Korea, Republic of",,0,11,432,,,,
08029100,"PINE NUTS, IN SHELL",KG,Malaysia,,0,,,,,6000,5586
08029100,"PINE NUTS, IN SHELL",KG,Peru,,0,21,1360,,,,
08029100,"PINE NUTS, IN SHELL",KG,Thailand,87,15814,2119,164785,,,,
