hs_code,commodity,unit,country,2008-2009_quantity,2008-2009_value_000rs,2009-2010_quantity,2009-2010_value_000rs,2010-2011_quantity,2010-2011_value_000rs,2011-2012_quantity,2011-2012_value_000rs,2012-2013_quantity,2012-2013_value_000rs
02044100,OTH MEAT OF SHEEP FROZEN,KG,United Kingdom,2900,1509,,,,,,,,
02044100,OTH MEAT OF SHEEP FROZEN,KG,Viet Nam,758,267,19190,10555,,,,,,
02044100,OTH MEAT OF SHEEP FROZEN,KG,Afghanistan,2565226,349853,719330,107900,,,,,,
02044100,OTH MEAT OF SHEEP FROZEN,KG,Bahrain,157290,21759,3700,638,45140,7914,,,,
02044100,OTH MEAT OF SHEEP FROZEN,KG,Georgia,18370,4743,42640,10750,,,,,,
02044100,OTH MEAT OF SHEEP FROZEN,KG,Hong Kong S.A.Re.Chi,134000,40917,172600,44790,29000,11124,,,,
02044100,OTH MEAT OF SHEEP FROZEN,KG,Iran ( Islamic R.),19128,4745,32638,6900,,,,,,
02044100,OTH MEAT OF SHEEP FROZEN,KG,Kuwait,1472925,191420,636763,111625,341281,73163,,,,
02044100,OTH MEAT OF SHEEP FROZEN,KG,Malaysia,20096,5606,,,,,,,,
02044100,OTH MEAT OF SHEEP FROZEN,KG,Oman,1500,242,385076,52214,220340,42715,183458,41444,,
02044100,OTH MEAT OF SHEEP FROZEN,KG,Qatar,505912,60878,88847,12496,66169,14903,,,,
02044100,OTH MEAT OF SHEEP FROZEN,KG,Saudi Arabia,1400,396,1098720,160745,673313,128825,509975,131398,,
02044100,OTH MEAT OF SHEEP FROZEN,KG,Thailand,8150,1030,,,,,,,,
02044100,OTH MEAT OF SHEEP FROZEN,KG,United Arab Emirates,506149,73859,372945,71492,345257,83303,,,,
02044100,OTH MEAT OF SHEEP FROZEN,KG,United Kingdom,1450,206,1450,364,,,,,,
02044100,OTH MEAT OF SHEEP FROZEN,KG,Viet Nam,29000,6476,231724,27876,416316,49426,,,,
02062100,"TONGUES OF BOV ANIMALS,FROZEN",KG,ALL COUNTRIES,125,9,3375,670,,,,,,
02062100,"TONGUES OF BOV ANIMALS,FROZEN",KG,Hong Kong S.A.Re.Chi,75,16,,,,,,,,
02062100,"TONGUES OF BOV ANIMALS,FROZEN",KG,Oman,3300,654,,,,,,,,
02062100,"TONGUES OF BOV ANIMALS,FROZEN",KG,Sri Lanka,125,9,,,,,,,,
02062200,LIVERS OF BOV ANIMALS FROZEN,KG,ALL COUNTRIES,28471,4531,80021,15948,2562,620,8714,1321,,
02062200,LIVERS OF BOV ANIMALS FROZEN,KG,Bahrain,1850,253,,,,,,,,
02062200,LIVERS OF BOV ANIMALS FROZEN,KG,Oman,2611,412,5645,837,6291,994,,,,
02062200,LIVERS OF BOV ANIMALS FROZEN,KG,Qatar,260,43,230,37,122,30,1923,266,,
02062200,LIVERS OF BOV ANIMALS FROZEN,KG,Saudi Arabia,24370,3882,71756,14712,2440,590,,,,
02062200,LIVERS OF BOV ANIMALS FROZEN,KG,United Arab Emirates,1230,194,540,109,,,,,,
02062200,LIVERS OF BOV ANIMALS FROZEN,KG,Yemen,500,61,,,,,,,,
02062200,LIVERS OF BOV ANIMALS FROZEN,KG,Afghanistan,60,12,1086889,161624,140355,17955,,,,
02062200,LIVERS OF BOV ANIMALS FROZEN,KG,Bahrain,4500,596,129411,22653,15310,3538,,,,
02062200,LIVERS OF BOV ANIMALS FROZEN,KG,Hong Kong S.A.Re.Chi,1205,211,380,47,12000,2559,297643,37662,,
02062200,LIVERS OF BOV ANIMALS FROZEN,KG,Iran ( Islamic R.),65,10,,,,,,,,
02062200,LIVERS OF BOV ANIMALS FROZEN,KG,Iraq,1746,230,,,,,,,,
02062200,LIVERS OF BOV ANIMALS FROZEN,KG,Italy,11680,1633,,,,,,,,
02062200,LIVERS OF BOV ANIMALS FROZEN,KG,Jordan,22263,6476,,,,,,,,
02062200,LIVERS OF BOV ANIMALS FROZEN,KG,Kuwait,140939,23912,1448265,201315,169910,33108,,,,
02062200,LIVERS OF BOV ANIMALS FROZEN,KG,Myanmar,32992,5444,178400,24089,,,,,,
02062200,LIVERS OF BOV ANIMALS FROZEN,KG,Oman,314,73,97039,15261,393439,62384,41285,7886,,
02062200,LIVERS OF BOV ANIMALS FROZEN,KG,Qatar,100,16,33169,5033,217682,29818,8118,2031,,
02062200,LIVERS OF BOV ANIMALS FROZEN,KG,Saudi Arabia,1500,353,344503,59562,584178,96805,234780,54427,,
02062200,LIVERS OF BOV ANIMALS FROZEN,KG,Thailand,97382,13237,798587,98633,,,,,,
02062200,LIVERS OF BOV ANIMALS FROZEN,KG,Turkey,41214,5943,30411,5158,10000,1142,,,,
02062200,LIVERS OF BOV ANIMALS FROZEN,KG,Uganda,2880,465,,,,,,,,
02062200,LIVERS OF BOV ANIMALS FROZEN,KG,United Arab Emirates,144469,22097,349624,55878,194749,43764,,,,
02062200,LIVERS OF BOV ANIMALS FROZEN,KG,United Kingdom,760,205,,,,,,,,
02062200,LIVERS OF BOV ANIMALS FROZEN,KG,Viet Nam,211020,40156,465138,68944,529011,96615,1485089,197941,,
02062200,LIVERS OF BOV ANIMALS FROZEN,KG,Yemen,25000,3062,,,,,,,,
02062200,LIVERS OF BOV ANIMALS FROZEN,KG,Afghanistan,10625,2939,1800052,265000,366406,63103,1523384,241413,,
02062200,LIVERS OF BOV ANIMALS FROZEN,KG,Australia,300,67,,,,,,,,
02062200,LIVERS OF BOV ANIMALS FROZEN,KG,Bahrain,30435,5821,6560,1690,,,,,,
02062200,LIVERS OF BOV ANIMALS FROZEN,KG,Hong Kong S.A.Re.Chi,29000,8060,64962,18885,,,,,,
02062200,LIVERS OF BOV ANIMALS FROZEN,KG,Iran ( Islamic R.),4000,613,25411,7448,146273,25746,,,,
02062200,LIVERS OF BOV ANIMALS FROZEN,KG,Kuwait,158732,26191,317581,64197,190238,38825,,,,
02062200,LIVERS OF BOV ANIMALS FROZEN,KG,Oman,136177,21491,120961,28560,172322,41913,,,,
02062200,LIVERS OF BOV ANIMALS FROZEN,KG,Qatar,82302,14540,46918,9946,6468,1885,,,,
02062200,LIVERS OF BOV ANIMALS FROZEN,KG,Saudi Arabia,1547,283,579383,105733,998307,236232,242786,74875,,
02062200,LIVERS OF BOV ANIMALS FROZEN,KG,Thailand,6500,1305,,,,,,,,
02062200,LIVERS OF BOV ANIMALS FROZEN,KG,Turkey,9000,1543,3855,1065,5000,1178,,,,
02062200,LIVERS OF BOV ANIMALS FROZEN,KG,United Arab Emirates,72641,11468,93863,18879,24225,7073,,,,
02062200,LIVERS OF BOV ANIMALS FROZEN,KG,United Kingdom,1250,189,,,,,,,,
02062200,LIVERS OF BOV ANIMALS FROZEN,KG,Viet Nam,27200,6211,12000,2486,,,,,,
02062200,LIVERS OF BOV ANIMALS FROZEN,KG,Afghanistan,24612,3782,42990,8631,,,,,,
02062200,LIVERS OF BOV ANIMALS FROZEN,KG,Hong Kong S.A.Re.Chi,1848,407,,,,,,,,
02062200,LIVERS OF BOV ANIMALS FROZEN,KG,Kuwait,2000,392,,,,,,,,
02062200,LIVERS OF BOV ANIMALS FROZEN,KG,Qatar,1400,294,,,,,,,,
02062200,LIVERS OF BOV ANIMALS FROZEN,KG,Saudi Arabia,1350,425,778,279,,,,,,
02062200,LIVERS OF BOV ANIMALS FROZEN,KG,United Arab Emirates,8570,1994,,,,,,,,
02062200,LIVERS OF BOV ANIMALS FROZEN,KG,Viet Nam,25102,4188,18000,3039,,,,,,
02062200,LIVERS OF BOV ANIMALS FROZEN,KG,Afghanistan,46019,9047,153020,38670,30827,6289,,,,
02062200,LIVERS OF BOV ANIMALS FROZEN,KG,Oman,1540,384,170,38,,,,,,
02062200,LIVERS OF BOV ANIMALS FROZEN,KG,Qatar,1609,337,,,,,,,,
02062200,LIVERS OF BOV ANIMALS FROZEN,KG,Saudi Arabia,188,26,,,,,,,,
02062200,LIVERS OF BOV ANIMALS FROZEN,KG,United Kingdom,332,47,,,,,,,,
02062200,LIVERS OF BOV ANIMALS FROZEN,KG,Viet Nam,19700,3113,,,,,,,,
02062200,LIVERS OF BOV ANIMALS FROZEN,KG,Yemen,2640,699,,,,,,,,
02062200,LIVERS OF BOV ANIMALS FROZEN,KG,Afghanistan,4450,890,141059,30661,117036,21721,,,,
02062200,LIVERS OF BOV ANIMALS FROZEN,KG,Hong Kong S.A.Re.Chi,27800,4500,,,,,,,,
02062200,LIVERS OF BOV ANIMALS FROZEN,KG,Thailand,6800,1710,,,,,,,,
02062200,LIVERS OF BOV ANIMALS FROZEN,KG,United Arab Emirates,15833,9268,,,,,,,,
02062200,LIVERS OF BOV ANIMALS FROZEN,KG,Viet Nam,160960,25407,,,,,,,,
02062200,LIVERS OF BOV ANIMALS FROZEN,KG,Yemen,46568,14521,,,,,,,,
02071300,CUTS&OFFAL OF FOWL FR/CHILL,KG,ALL COUNTRIES,24200,1629,57220,6377,282378,30891,70285,9797,,
02071300,CUTS&OFFAL OF FOWL FR/CHILL,KG,Afghanistan,150,16,5975,2388,,,,,,
02071300,CUTS&OFFAL OF FOWL FR/CHILL,KG,Hong Kong S.A.Re.Chi,24200,1629,58950,6309,,,,,,
02071300,CUTS&OFFAL OF FOWL FR/CHILL,KG,Viet Nam,57220,6377,223278,24566,64310,7409,,,,
02071400,CUTS & OFFAL OF FOWLS FROZEN,KG,ALL COUNTRIES,476962,27004,1016796,137904,1049502,132843,1561994,306232,,
02071400,CUTS & OFFAL OF FOWLS FROZEN,KG,Afghanistan,53820,7569,97890,19132,,,,,,
02071400,CUTS & OFFAL OF FOWLS FROZEN,KG,China,550,30,,,,,,,,
02071400,CUTS & OFFAL OF FOWLS FROZEN,KG,Hong Kong S.A.Re.Chi,136000,7607,111890,15080,44012,6627,131709,22190,,
02071400,CUTS & OFFAL OF FOWLS FROZEN,KG,Myanmar,21184,2635,,,,,,,,
02071400,CUTS & OFFAL OF FOWLS FROZEN,KG,Norway,2350,463,,,,,,,,
02071400,CUTS & OFFAL OF FOWLS FROZEN,KG,Thailand,6500,719,105895,25659,,,,,,
02071400,CUTS & OFFAL OF FOWLS FROZEN,KG,Viet Nam,340412,19367,883722,120189,942820,117465,1226500,239251,,
02072400,MEAT OF TURKEY FRESH/CHILLED,KG,ALL COUNTRIES,31633,6272,8344,1502,,,,,,
02072400,MEAT OF TURKEY FRESH/CHILLED,KG,Afghanistan,31633,6272,,,,,,,,
02072400,MEAT OF TURKEY FRESH/CHILLED,KG,Viet Nam,8344,1502,,,,,,,,
02072400,MEAT OF TURKEY FRESH/CHILLED,KG,Afghanistan,1250,30,,,,,,,,
02072400,MEAT OF TURKEY FRESH/CHILLED,KG,Hong Kong S.A.Re.Chi,1429,470,,,,,,,,
02072400,MEAT OF TURKEY FRESH/CHILLED,KG,Thailand,24496,5192,,,,,,,,
02072400,MEAT OF TURKEY FRESH/CHILLED,KG,Viet Nam,35861,3589,,,,,,,,
02072700,"CUT & OFFAL OF TURKEY,FROZEN",KG,ALL COUNTRIES,18500,2544,16000,4036,47819,12792,,,,
02072700,"CUT & OFFAL OF TURKEY,FROZEN",KG,China,18500,2544,,,,,,,,
02072700,"CUT & OFFAL OF TURKEY,FROZEN",KG,Viet Nam,16000,4036,47819,12792,,,,,,
02074400,OTH DUCK MEAT FRESH/CHILLED,KG,ALL COUNTRIES,2999,450,45654,8390,1428,699,,,,
02074400,OTH DUCK MEAT FRESH/CHILLED,KG,Afghanistan,2999,450,,,,,,,,
02074400,OTH DUCK MEAT FRESH/CHILLED,KG,Oman,1428,699,,,,,,,,
02074400,OTH DUCK MEAT FRESH/CHILLED,KG,Viet Nam,45654,8390,,,,,,,,
02074500,OTH POULTRY MEAT/OFFAL FROZEN,KG,ALL COUNTRIES,37858,5528,279444,36703,507443,70461,297336,46569,,
02074500,OTH POULTRY MEAT/OFFAL FROZEN,KG,Afghanistan,32000,4876,50411,8378,,,,,,
02074500,OTH POULTRY MEAT/OFFAL FROZEN,KG,Hong Kong S.A.Re.Chi,33733,4907,147141,22367,103678,13808,,,,
02074500,OTH POULTRY MEAT/OFFAL FROZEN,KG,Viet Nam,4125,621,132303,14336,371765,51777,246925,38191,,
02075500,OTH GEESE MEAT FROZEN,KG,ALL COUNTRIES,1084,298,,,,,,,,
02075500,OTH GEESE MEAT FROZEN,KG,Hong Kong S.A.Re.Chi,1084,298,,,,,,,,
02076000,MEAT OF GUINEA FOWLS,KG,ALL COUNTRIES,29101,6209,,,,,,,,
02076000,MEAT OF GUINEA FOWLS,KG,Afghanistan,9440,1914,,,,,,,,
02076000,MEAT OF GUINEA FOWLS,KG,Yemen,19661,4295,,,,,,,,
02081000,MEAT/OFFAL EDI RABIT FR/CH/FZ,KG,ALL COUNTRIES,2700,536,,,,,,,,
02081000,MEAT/OFFAL EDI RABIT FR/CH/FZ,KG,Saudi Arabia,1450,366,,,,,,,,
02081000,MEAT/OFFAL EDI RABIT FR/CH/FZ,KG,United Arab Emirates,1250,170,,,,,,,,
02089000,OTH MEAT/OFFL EDIBL FR/CH/FRZ,KG,ALL COUNTRIES,3536,744,59516,9539,10550,1587,99553,24208,,
02089000,OTH MEAT/OFFL EDIBL FR/CH/FRZ,KG,Afghanistan,37125,5640,,,,,,,,
02089000,OTH MEAT/OFFL EDIBL FR/CH/FRZ,KG,Kuwait,7900,1093,,,,,,,,
02089000,OTH MEAT/OFFL EDIBL FR/CH/FRZ,KG,Oman,2458,656,,,,,,,,
02089000,OTH MEAT/OFFL EDIBL FR/CH/FRZ,KG,Qatar,3041,482,,,,,,,,
02089000,OTH MEAT/OFFL EDIBL FR/CH/FRZ,KG,Saudi Arabia,3536,744,19350,3417,1200,207,8340,2184,,
02089000,OTH MEAT/OFFL EDIBL FR/CH/FRZ,KG,United Arab Emirates,1450,287,88755,21368,,,,,,
02089000,OTH MEAT/OFFL EDIBL FR/CH/FRZ,KG,Afghanistan,735,85,,,,,,,,
02102000,OTHER MEAT OF BOVINE ANIMALS,KG,ALL COUNTRIES,45303,9649,360591,64776,26654,7466,,,,
02102000,OTHER MEAT OF BOVINE ANIMALS,KG,Hong Kong S.A.Re.Chi,86220,17820,26352,7325,,,,,,
02102000,OTHER MEAT OF BOVINE ANIMALS,KG,"Korea, Republic of",5800,1170,,,,,,,,
02102000,OTHER MEAT OF BOVINE ANIMALS,KG,Kuwait,19811,3525,,,,,,,,
02102000,OTHER MEAT OF BOVINE ANIMALS,KG,Mozambique,2258,565,,,,,,,,
02102000,OTHER MEAT OF BOVINE ANIMALS,KG,Myanmar,35000,6628,,,,,,,,
02102000,OTHER MEAT OF BOVINE ANIMALS,KG,Qatar,302,141,,,,,,,,
02102000,OTHER MEAT OF BOVINE ANIMALS,KG,Saudi Arabia,7185,1891,860,172,,,,,,
02102000,OTHER MEAT OF BOVINE ANIMALS,KG,Viet Nam,30060,6023,218700,36631,,,,,,
02102000,OTHER MEAT OF BOVINE ANIMALS,KG,Bangladesh,65000,2320,,,,,,,,
03011900,ORNAMENTAL FISH,KG,ALL COUNTRIES,18140,2799,10730,1706,6950,3753,40900,7328,5420,1135
03011900,ORNAMENTAL FISH,KG,Afghanistan,18140,2799,9930,1413,6950,3753,11300,2010,5420,1135
03011900,ORNAMENTAL FISH,KG,Hong Kong S.A.Re.Chi,13700,2574,,,,,,,,
03011900,ORNAMENTAL FISH,KG,O.Asia(Tai.For.Pe.Ki,12400,2181,,,,,,,,
03011900,ORNAMENTAL FISH,KG,Thailand,2300,306,,,,,,,,
03011900,ORNAMENTAL FISH,KG,U.S.America,800,293,1200,257,,,,,,
03019300,"CARP, LIVE",KG,ALL COUNTRIES,7200,2281,,,,,,,,
03019300,"CARP, LIVE",KG,Singapore,7200,2281,,,,,,,,
03019900,OTHER LIVE FISH,KG,ALL COUNTRIES,157141,19234,565696,86733,1175190,162197,433205,76039,966764,218050
03019900,OTHER LIVE FISH,KG,Afghanistan,7000,1282,5500,822,,,,,,
03019900,OTHER LIVE FISH,KG,Bahrain,1000,127,,,,,,,,
03019900,OTHER LIVE FISH,KG,Canada,10500,2045,1500,307,,,,,,
03019900,OTHER LIVE FISH,KG,China,24827,3588,6966,1241,235340,41865,,,,
03019900,OTHER LIVE FISH,KG,Hong Kong S.A.Re.Chi,144065,17429,448071,62358,936413,125792,355100,61718,695880,167398
03019900,OTHER LIVE FISH,KG,Japan,1505,248,42050,8585,3330,529,,,,
03019900,OTHER LIVE FISH,KG,Kuwait,1841,280,,,,,,,,
03019900,OTHER LIVE FISH,KG,Malaysia,80,12,8706,1291,2000,339,6,1,,
03019900,OTHER LIVE FISH,KG,O.Asia(Tai.For.Pe.Ki,500,88,38961,5800,70510,9572,28849,5120,13402,3590
03019900,OTHER LIVE FISH,KG,Qatar,340,54,,,,,,,,
03019900,OTHER LIVE FISH,KG,Saudi Arabia,4800,2112,32200,4989,,,,,,
03019900,OTHER LIVE FISH,KG,Singapore,500,181,2250,1059,2200,711,,,,
03019900,OTHER LIVE FISH,KG,Thailand,74720,12302,15866,3099,10626,2810,,,,
03019900,OTHER LIVE FISH,KG,U.S.America,14680,3251,16104,2153,1891,329,7110,1240,,
03019900,OTHER LIVE FISH,KG,United Arab Emirates,8230,1062,9214,3098,630,100,100,36,,
03019900,OTHER LIVE FISH,KG,Viet Nam,12033,2148,600,92,,,,,,
03019900,OTHER LIVE FISH,KG,Afghanistan,1250,250,312854,76621,,,,,,
03019900,OTHER LIVE FISH,KG,Bahrain,18085,2408,1500,191,4002,1229,,,,
03019900,OTHER LIVE FISH,KG,Bangladesh,24000,5363,,,,,,,,
03019900,OTHER LIVE FISH,KG,Canada,14100,2323,2100,427,5304,2338,,,,
03019900,OTHER LIVE FISH,KG,China,50,10,18910,4261,,,,,,
03019900,OTHER LIVE FISH,KG,Ghana,13000,2361,,,,,,,,
03019900,OTHER LIVE FISH,KG,Hong Kong S.A.Re.Chi,49447,7698,44991,9064,30455,4993,114170,18867,24930,4990
03019900,OTHER LIVE FISH,KG,India,625,120,,,,,,,,
03019900,OTHER LIVE FISH,KG,Japan,9325,2068,,,,,,,,
03019900,OTHER LIVE FISH,KG,Jordan,40039,7477,5902,1303,5286,1301,,,,
03019900,OTHER LIVE FISH,KG,Kuwait,408657,69686,10100,1770,651358,122812,299929,80694,,
03019900,OTHER LIVE FISH,KG,Lebanon,2200,388,,,,,,,,
03019900,OTHER LIVE FISH,KG,Malaysia,46050,8093,3165,554,1000,153,,,,
03019900,OTHER LIVE FISH,KG,Mauritius,4322,865,35428,4669,,,,,,
03019900,OTHER LIVE FISH,KG,Netherlands Antilles,10000,2143,,,,,,,,
03019900,OTHER LIVE FISH,KG,O.Asia(Tai.For.Pe.Ki,5266,707,6555,1170,3755,1768,,,,
03019900,OTHER LIVE FISH,KG,Oman,1200,316,,,,,,,,
03019900,OTHER LIVE FISH,KG,Qatar,22310,4388,1000,238,54416,16025,,,,
03019900,OTHER LIVE FISH,KG,Saudi Arabia,457950,66320,3000,485,70887,13378,212621,40338,163747,36055
03019900,OTHER LIVE FISH,KG,Singapore,2000,334,5830,1077,300,77,,,,
03019900,OTHER LIVE FISH,KG,Thailand,600,89,,,,,,,,
03019900,OTHER LIVE FISH,KG,Turkey,3744,474,,,,,,,,
03019900,OTHER LIVE FISH,KG,U.S.America,25900,4471,28222,5336,15504,6404,,,,
03019900,OTHER LIVE FISH,KG,United Arab Emirates,1302003,217387,6000,1281,8350,1313,26700,4533,581192,112849
03019900,OTHER LIVE FISH,KG,Viet Nam,112,18,,,,,,,,
03019900,OTHER LIVE FISH,KG,China,20,7,,,,,,,,
03019900,OTHER LIVE FISH,KG,Hong Kong S.A.Re.Chi,5195,1643,,,,,,,,
03019900,OTHER LIVE FISH,KG,Jordan,1210,517,,,,,,,,
03019900,OTHER LIVE FISH,KG,Kuwait,37397,15554,,,,,,,,
03019900,OTHER LIVE FISH,KG,Saudi Arabia,75550,22059,,,,,,,,
03019900,OTHER LIVE FISH,KG,Turkey,300,117,,,,,,,,
03019900,OTHER LIVE FISH,KG,United Arab Emirates,107820,32758,,,,,,,,
03019900,OTHER LIVE FISH,KG,Viet Nam,13400,1972,,,,,,,,
03022300,SOLE FLAT FISH EXCL LVR FR/CH,KG,ALL COUNTRIES,1014755,140529,404375,65875,1010266,198428,157550,34988,503686,145949
03022300,SOLE FLAT FISH EXCL LVR FR/CH,KG,China,82500,18141,,,,,,,,
03022300,SOLE FLAT FISH EXCL LVR FR/CH,KG,Hong Kong S.A.Re.Chi,15750,1969,24000,5604,220800,52465,73000,19361,130388,41147
03022300,SOLE FLAT FISH EXCL LVR FR/CH,KG,Kuwait,70621,11376,13000,2268,177828,57468,,,,
03022300,SOLE FLAT FISH EXCL LVR FR/CH,KG,Malaysia,3375,540,3600,928,800,196,3000,849,,
03022300,SOLE FLAT FISH EXCL LVR FR/CH,KG,Netherlands,1000,136,,,,,,,,
03022300,SOLE FLAT FISH EXCL LVR FR/CH,KG,O.Asia(Tai.For.Pe.Ki,1000,179,22000,6318,,,,,,
03022300,SOLE FLAT FISH EXCL LVR FR/CH,KG,Philippines,1500,205,,,,,,,,
03022300,SOLE FLAT FISH EXCL LVR FR/CH,KG,Qatar,14,2,,,,,,,,
03022300,SOLE FLAT FISH EXCL LVR FR/CH,KG,Saudi Arabia,308750,46141,37800,5655,102321,19153,1500,607,,
03022300,SOLE FLAT FISH EXCL LVR FR/CH,KG,Singapore,650,91,13550,2035,26840,4602,5500,1086,24980,5863
03022300,SOLE FLAT FISH EXCL LVR FR/CH,KG,Thailand,1260,354,,,,,,,,
03022300,SOLE FLAT FISH EXCL LVR FR/CH,KG,U.S.America,2400,562,,,,,,,,
03022300,SOLE FLAT FISH EXCL LVR FR/CH,KG,United Arab Emirates,683716,91445,325425,51653,505384,92316,63650,11711,142730,33343
03022300,SOLE FLAT FISH EXCL LVR FR/CH,KG,Afghanistan,20100,3355,138,34,1822,360,20506,6594,,
03022300,SOLE FLAT FISH EXCL LVR FR/CH,KG,Bahrain,6010,859,2800,444,1400,316,3299,796,,
03022300,SOLE FLAT FISH EXCL LVR FR/CH,KG,Bangladesh,17410,5223,,,,,,,,
03022300,SOLE FLAT FISH EXCL LVR FR/CH,KG,Canada,10950,3486,10300,3552,,,,,,
03022300,SOLE FLAT FISH EXCL LVR FR/CH,KG,China,138495,41668,,,,,,,,
03022300,SOLE FLAT FISH EXCL LVR FR/CH,KG,Hong Kong S.A.Re.Chi,13067,1864,183927,31367,213665,43181,171500,37333,51196,14705
03022300,SOLE FLAT FISH EXCL LVR FR/CH,KG,Indonesia,71590,21477,,,,,,,,
03022300,SOLE FLAT FISH EXCL LVR FR/CH,KG,Japan,2521,414,2480,496,8800,2337,13400,3817,,
03022300,SOLE FLAT FISH EXCL LVR FR/CH,KG,Jordan,205,55,7245,1206,11020,2379,4950,1023,10960,2481
03022300,SOLE FLAT FISH EXCL LVR FR/CH,KG,"Korea, Republic of",53919,17626,,,,,,,,
03022300,SOLE FLAT FISH EXCL LVR FR/CH,KG,Kuwait,41100,6594,509670,101807,932038,199363,1506609,375556,,
03022300,SOLE FLAT FISH EXCL LVR FR/CH,KG,Lebanon,500,80,200,31,,,,,,
03022300,SOLE FLAT FISH EXCL LVR FR/CH,KG,Malaysia,4300,625,12114,2462,4220,952,,,,
03022300,SOLE FLAT FISH EXCL LVR FR/CH,KG,Mauritius,500,113,,,,,,,,
03022300,SOLE FLAT FISH EXCL LVR FR/CH,KG,O.Asia(Tai.For.Pe.Ki,5510,969,5700,1150,10500,2500,28488,7060,,
03022300,SOLE FLAT FISH EXCL LVR FR/CH,KG,Oman,100,24,,,,,,,,
03022300,SOLE FLAT FISH EXCL LVR FR/CH,KG,Qatar,9950,1939,38750,6799,63185,12845,,,,
03022300,SOLE FLAT FISH EXCL LVR FR/CH,KG,Saudi Arabia,335120,50489,344890,59403,576900,119923,604877,147303,,
03022300,SOLE FLAT FISH EXCL LVR FR/CH,KG,Singapore,1650,230,40900,6437,43250,7137,7211,1469,1600,406
03022300,SOLE FLAT FISH EXCL LVR FR/CH,KG,Thailand,800,95,1245,317,7000,1686,975150,224591,,
03022300,SOLE FLAT FISH EXCL LVR FR/CH,KG,Turkey,250,68,16218,5796,,,,,,
03022300,SOLE FLAT FISH EXCL LVR FR/CH,KG,U.S.America,10716,1257,18000,3442,20300,6863,82988,26705,,
03022300,SOLE FLAT FISH EXCL LVR FR/CH,KG,United Arab Emirates,29824,5505,355443,53535,502530,93329,126241,24670,461044,116291
03022300,SOLE FLAT FISH EXCL LVR FR/CH,KG,Viet Nam,329098,71971,,,,,,,,
03023200,"YELLOWFIN TUNAS,EX.LVER.F/CHL",KG,ALL COUNTRIES,300,126,,,,,,,,
03023200,"YELLOWFIN TUNAS,EX.LVER.F/CHL",KG,Singapore,300,126,,,,,,,,
03023200,"YELLOWFIN TUNAS,EX.LVER.F/CHL",KG,Afghanistan,5500,880,44500,8000,5802,1160,,,,
03023200,"YELLOWFIN TUNAS,EX.LVER.F/CHL",KG,Bahrain,3000,401,,,,,,,,
03023200,"YELLOWFIN TUNAS,EX.LVER.F/CHL",KG,Canada,1400,338,,,,,,,,
03023200,"YELLOWFIN TUNAS,EX.LVER.F/CHL",KG,China,1288150,190015,26000,4114,,,,,,
03023200,"YELLOWFIN TUNAS,EX.LVER.F/CHL",KG,Egypt(U.A.R.),25000,3892,,,,,,,,
03023200,"YELLOWFIN TUNAS,EX.LVER.F/CHL",KG,Gambia,40000,10990,,,,,,,,
03023200,"YELLOWFIN TUNAS,EX.LVER.F/CHL",KG,Hong Kong S.A.Re.Chi,100,19,100,69,,,,,,
03023200,"YELLOWFIN TUNAS,EX.LVER.F/CHL",KG,Kuwait,1100,237,4000,769,181614,36385,118130,24462,,
03023200,"YELLOWFIN TUNAS,EX.LVER.F/CHL",KG,Malaysia,25102,4491,,,,,,,,
03023200,"YELLOWFIN TUNAS,EX.LVER.F/CHL",KG,Mozambique,18000,2399,,,,,,,,
03023200,"YELLOWFIN TUNAS,EX.LVER.F/CHL",KG,Qatar,3400,732,,,,,,,,
03023200,"YELLOWFIN TUNAS,EX.LVER.F/CHL",KG,Saudi Arabia,1700,342,,,,,,,,
03023200,"YELLOWFIN TUNAS,EX.LVER.F/CHL",KG,Senegal,60000,15139,,,,,,,,
03023200,"YELLOWFIN TUNAS,EX.LVER.F/CHL",KG,South Africa,82320,12535,,,,,,,,
03023200,"YELLOWFIN TUNAS,EX.LVER.F/CHL",KG,U.S.America,4300,1389,,,,,,,,
03023200,"YELLOWFIN TUNAS,EX.LVER.F/CHL",KG,United Arab Emirates,210,101,,,,,,,,
03023200,"YELLOWFIN TUNAS,EX.LVER.F/CHL",KG,Viet Nam,64005,12109,,,,,,,,
03024300,SARDINES SARDINELLA OR SPRATS,KG,ALL COUNTRIES,6070,1142,130118,20297,114067,18746,,,,
03024300,SARDINES SARDINELLA OR SPRATS,KG,Afghanistan,6070,1142,,,,,,,,
03024300,SARDINES SARDINELLA OR SPRATS,KG,D.R.of Congo,62358,10241,,,,,,,,
03024300,SARDINES SARDINELLA OR SPRATS,KG,Ghana,17986,2491,,,,,,,,
03024300,SARDINES SARDINELLA OR SPRATS,KG,Indonesia,2521,757,,,,,,,,
03024300,SARDINES SARDINELLA OR SPRATS,KG,Malaysia,19200,2919,10556,1853,,,,,,
03024300,SARDINES SARDINELLA OR SPRATS,KG,New Zealand,36720,6146,,,,,,,,
03024300,SARDINES SARDINELLA OR SPRATS,KG,Singapore,28053,3889,10000,2035,,,,,,
03024300,SARDINES SARDINELLA OR SPRATS,KG,South Africa,56791,8712,,,,,,,,
03024300,SARDINES SARDINELLA OR SPRATS,KG,Indonesia,27560,2607,,,,,,,,
03024300,SARDINES SARDINELLA OR SPRATS,KG,Jordan,430,44,,,,,,,,
