source_file,source_kind,source_sheet,2002-03,mineral,province,period_type,period_order,period,value,unit
minerals_production_data_2009_10.pdf,pdf,page-2,2014-15,LATERITE,KPK,month,11,10-May,7800,MT
minerals_production_data_2009_10.pdf,pdf,page-2,2014-15,LATERITE,KPK,month,12,10-Jun,8605,MT
minerals_production_data_2009_10.pdf,pdf,page-2,2014-15,LATERITE,KPK,year_total,13,Grand Total,98144,MT
minerals_production_data_2009_10.pdf,pdf,page-2,2014-15,LATERITE,Punjab,month,1,9-Jul,568,MT
minerals_production_data_2009_10.pdf,pdf,page-2,2014-15,LATERITE,Punjab,month,2,9-Aug,1590,MT
minerals_production_data_2009_10.pdf,pdf,page-2,2014-15,LATERITE,Punjab,month,3,9-Sep,1190,MT
minerals_production_data_2009_10.pdf,pdf,page-2,2014-15,LATERITE,Punjab,month,4,9-Oct,450,MT
minerals_production_data_2009_10.pdf,pdf,page-2,2014-15,LATERITE,Punjab,month,5,9-Nov,3005,MT
minerals_production_data_2009_10.pdf,pdf,page-2,2014-15,LATERITE,Punjab,month,6,9-Dec,6267,MT
minerals_production_data_2009_10.pdf,pdf,page-2,2014-15,LATERITE,Punjab,month,7,10-Jan,3025,MT
minerals_production_data_2009_10.pdf,pdf,page-2,2014-15,LATERITE,Punjab,month,8,10-Feb,7150,MT
minerals_production_data_2009_10.pdf,pdf,page-2,2014-15,LATERITE,Punjab,month,9,10-Mar,6848,MT
minerals_production_data_2009_10.pdf,pdf,page-2,2014-15,LATERITE,Punjab,month,10,10-Apr,5651,MT
minerals_production_data_2009_10.pdf,pdf,page-2,2014-15,LATERITE,Punjab,month,11,10-May,6601,MT
minerals_production_data_2009_10.pdf,pdf,page-2,2014-15,LATERITE,Punjab,month,12,10-Jun,7139,MT
minerals_production_data_2009_10.pdf,pdf,page-2,2014-15,LATERITE,Punjab,year_total,13,Grand Total,49484,MT
minerals_production_data_2009_10.pdf,pdf,page-2,2014-15,LATERITE,Sindh,month,1,9-Jul,0,MT
minerals_production_data_2009_10.pdf,pdf,page-2,2014-15,LATERITE,Sindh,month,2,9-Aug,406,MT
minerals_production_data_2009_10.pdf,pdf,page-2,2014-15,LATERITE,Sindh,month,3,9-Sep,1040,MT
minerals_production_data_2009_10.pdf,pdf,page-2,2014-15,LATERITE,Sindh,month,4,9-Oct,444,MT
minerals_production_data_2009_10.pdf,pdf,page-2,2014-15,LATERITE,Sindh,month,5,9-Nov,210,MT
minerals_production_data_2009_10.pdf,pdf,page-2,2014-15,LATERITE,Sindh,month,6,9-Dec,8982,MT
minerals_production_data_2009_10.pdf,pdf,page-2,2014-15,LATERITE,Sindh,month,7,10-Jan,220,MT
minerals_production_data_2009_10.pdf,pdf,page-2,2014-15,LATERITE,Sindh,month,8,10-Feb,0,MT
minerals_production_data_2009_10.pdf,pdf,page-2,2014-15,LATERITE,Sindh,month,9,10-Mar,50,MT
minerals_production_data_2009_10.pdf,pdf,page-2,2014-15,LATERITE,Sindh,month,10,10-Apr,21166,MT
minerals_production_data_2009_10.pdf,pdf,page-2,2014-15,LATERITE,Sindh,month,11,10-May,0,MT
minerals_production_data_2009_10.pdf,pdf,page-2,2014-15,LATERITE,Sindh,month,12,10-Jun,900,MT
minerals_production_data_2009_10.pdf,pdf,page-2,2014-15,LATERITE,Sindh,year_total,13,Grand Total,33418,MT
minerals_production_data_2009_10.pdf,pdf,page-2,2014-15,LATERITE,Total,month,1,9-Jul,4590,MT
minerals_production_data_2009_10.pdf,pdf,page-2,2014-15,LATERITE,Total,month,2,9-Aug,10474,MT
minerals_production_data_2009_10.pdf,pdf,page-2,2014-15,LATERITE,Total,month,3,9-Sep,9355,MT
minerals_production_data_2009_10.pdf,pdf,page-2,2014-15,LATERITE,Total,month,4,9-Oct,16249,MT
minerals_production_data_2009_10.pdf,pdf,page-2,2014-15,LATERITE,Total,month,5,9-Nov,25129,MT
minerals_production_data_2009_10.pdf,pdf,page-2,2014-15,LATERITE,Total,month,6,9-Dec,23503,MT
minerals_production_data_2009_10.pdf,pdf,page-2,2014-15,LATERITE,Total,month,7,10-Jan,8035,MT
minerals_production_data_2009_10.pdf,pdf,page-2,2014-15,LATERITE,Total,month,8,10-Feb,11847,MT
minerals_production_data_2009_10.pdf,pdf,page-2,2014-15,LATERITE,Total,month,9,10-Mar,11595,MT
minerals_production_data_2009_10.pdf,pdf,page-2,2014-15,LATERITE,Total,month,10,10-Apr,29224,MT
minerals_production_data_2009_10.pdf,pdf,page-2,2014-15,LATERITE,Total,month,11,10-May,14401,MT
minerals_production_data_2009_10.pdf,pdf,page-2,2014-15,LATERITE,Total,month,12,10-Jun,16644,MT
minerals_production_data_2009_10.pdf,pdf,page-2,2014-15,LATERITE,Total,year_total,13,Grand Total,181046,MT
minerals_production_data_2009_10.pdf,pdf,page-2,2014-15,LIME STONE,Balochistan,month,1,9-Jul,76693,MT
minerals_production_data_2009_10.pdf,pdf,page-2,2014-15,LIME STONE,Balochistan,month,2,9-Aug,100656,MT
minerals_production_data_2009_10.pdf,pdf,page-2,2014-15,LIME STONE,Balochistan,month,3,9-Sep,95057,MT
minerals_production_data_2009_10.pdf,pdf,page-2,2014-15,LIME STONE,Balochistan,month,4,9-Oct,76210,MT
minerals_production_data_2009_10.pdf,pdf,page-2,2014-15,LIME STONE,Balochistan,month,5,9-Nov,104590,MT
minerals_production_data_2009_10.pdf,pdf,page-2,2014-15,LIME STONE,Balochistan,month,6,9-Dec,1371,MT
minerals_production_data_2009_10.pdf,pdf,page-2,2014-15,LIME STONE,Balochistan,month,7,10-Jan,90770,MT
minerals_production_data_2009_10.pdf,pdf,page-2,2014-15,LIME STONE,Balochistan,month,8,10-Feb,71701,MT
minerals_production_data_2009_10.pdf,pdf,page-2,2014-15,LIME STONE,Balochistan,month,9,10-Mar,106506,MT
minerals_production_data_2009_10.pdf,pdf,page-2,2014-15,LIME STONE,Balochistan,month,10,10-Apr,1814,MT
minerals_production_data_2009_10.pdf,pdf,page-2,2014-15,LIME STONE,Balochistan,month,11,10-May,108825,MT
minerals_production_data_2009_10.pdf,pdf,page-2,2014-15,LIME STONE,Balochistan,month,12,10-Jun,112501,MT
minerals_production_data_2009_10.pdf,pdf,page-2,2014-15,LIME STONE,Balochistan,year_total,13,Grand Total,946694,MT
minerals_production_data_2009_10.pdf,pdf,page-2,2014-15,LIME STONE,FATA,month,1,9-Jul,158957,MT
minerals_production_data_2009_10.pdf,pdf,page-2,2014-15,LIME STONE,FATA,month,2,9-Aug,90079,MT
minerals_production_data_2009_10.pdf,pdf,page-2,2014-15,LIME STONE,FATA,month,3,9-Sep,15056,MT
minerals_production_data_2009_10.pdf,pdf,page-2,2014-15,LIME STONE,FATA,month,4,9-Oct,81332,MT
minerals_production_data_2009_10.pdf,pdf,page-2,2014-15,LIME STONE,FATA,month,5,9-Nov,77571,MT
minerals_production_data_2009_10.pdf,pdf,page-2,2014-15,LIME STONE,FATA,month,6,9-Dec,43203,MT
minerals_production_data_2009_10.pdf,pdf,page-2,2014-15,LIME STONE,FATA,month,7,10-Jan,52505,MT
minerals_production_data_2009_10.pdf,pdf,page-2,2014-15,LIME STONE,FATA,month,8,10-Feb,21992,MT
minerals_production_data_2009_10.pdf,pdf,page-2,2014-15,LIME STONE,FATA,month,9,10-Mar,54060,MT
minerals_production_data_2009_10.pdf,pdf,page-2,2014-15,LIME STONE,FATA,month,10,10-Apr,34472,MT
minerals_production_data_2009_10.pdf,pdf,page-2,2014-15,LIME STONE,FATA,month,11,10-May,26469,MT
minerals_production_data_2009_10.pdf,pdf,page-2,2014-15,LIME STONE,FATA,month,12,10-Jun,29707,MT
minerals_production_data_2009_10.pdf,pdf,page-2,2014-15,LIME STONE,FATA,year_total,13,Grand Total,685403,MT
minerals_production_data_2009_10.pdf,pdf,page-2,2014-15,LIME STONE,KPK,month,1,9-Jul,564076,MT
minerals_production_data_2009_10.pdf,pdf,page-2,2014-15,LIME STONE,KPK,month,2,9-Aug,1230855,MT
minerals_production_data_2009_10.pdf,pdf,page-2,2014-15,LIME STONE,KPK,month,3,9-Sep,757647,MT
minerals_production_data_2009_10.pdf,pdf,page-2,2014-15,LIME STONE,KPK,month,4,9-Oct,716001,MT
minerals_production_data_2009_10.pdf,pdf,page-2,2014-15,LIME STONE,KPK,month,5,9-Nov,634279,MT
minerals_production_data_2009_10.pdf,pdf,page-2,2014-15,LIME STONE,KPK,month,6,9-Dec,615753,MT
minerals_production_data_2009_10.pdf,pdf,page-2,2014-15,LIME STONE,KPK,month,7,10-Jan,616979,MT
minerals_production_data_2009_10.pdf,pdf,page-2,2014-15,LIME STONE,KPK,month,8,10-Feb,1034041,MT
minerals_production_data_2009_10.pdf,pdf,page-2,2014-15,LIME STONE,KPK,month,9,10-Mar,1034041,MT
minerals_production_data_2009_10.pdf,pdf,page-2,2014-15,LIME STONE,KPK,month,10,10-Apr,1041263,MT
minerals_production_data_2009_10.pdf,pdf,page-2,2014-15,LIME STONE,KPK,month,11,10-May,1095742,MT
minerals_production_data_2009_10.pdf,pdf,page-2,2014-15,LIME STONE,KPK,month,12,10-Jun,1241615,MT
minerals_production_data_2009_10.pdf,pdf,page-2,2014-15,LIME STONE,KPK,year_total,13,Grand Total,10582292,MT
minerals_production_data_2009_10.pdf,pdf,page-2,2014-15,LIME STONE,Punjab,month,1,9-Jul,1544142,MT
minerals_production_data_2009_10.pdf,pdf,page-2,2014-15,LIME STONE,Punjab,month,2,9-Aug,1540583,MT
minerals_production_data_2009_10.pdf,pdf,page-2,2014-15,LIME STONE,Punjab,month,3,9-Sep,1816354,MT
minerals_production_data_2009_10.pdf,pdf,page-2,2014-15,LIME STONE,Punjab,month,4,9-Oct,1702869,MT
minerals_production_data_2009_10.pdf,pdf,page-2,2014-15,LIME STONE,Punjab,month,5,9-Nov,1656067,MT
minerals_production_data_2009_10.pdf,pdf,page-2,2014-15,LIME STONE,Punjab,month,6,9-Dec,1757466,MT
minerals_production_data_2009_10.pdf,pdf,page-2,2014-15,LIME STONE,Punjab,month,7,10-Jan,1395321,MT
minerals_production_data_2009_10.pdf,pdf,page-2,2014-15,LIME STONE,Punjab,month,8,10-Feb,1629650,MT
minerals_production_data_2009_10.pdf,pdf,page-2,2014-15,LIME STONE,Punjab,month,9,10-Mar,1331131,MT
minerals_production_data_2009_10.pdf,pdf,page-2,2014-15,LIME STONE,Punjab,month,10,10-Apr,1723371,MT
minerals_production_data_2009_10.pdf,pdf,page-2,2014-15,LIME STONE,Punjab,month,11,10-May,1420036,MT
minerals_production_data_2009_10.pdf,pdf,page-2,2014-15,LIME STONE,Punjab,month,12,10-Jun,1285799,MT
minerals_production_data_2009_10.pdf,pdf,page-2,2014-15,LIME STONE,Punjab,year_total,13,Grand Total,18802789,MT
minerals_production_data_2009_10.pdf,pdf,page-2,2014-15,LIME STONE,Sindh,month,1,9-Jul,537905,MT
minerals_production_data_2009_10.pdf,pdf,page-2,2014-15,LIME STONE,Sindh,month,2,9-Aug,572252,MT
minerals_production_data_2009_10.pdf,pdf,page-2,2014-15,LIME STONE,Sindh,month,3,9-Sep,671022,MT
minerals_production_data_2009_10.pdf,pdf,page-2,2014-15,LIME STONE,Sindh,month,4,9-Oct,579750,MT
minerals_production_data_2009_10.pdf,pdf,page-2,2014-15,LIME STONE,Sindh,month,5,9-Nov,357646,MT
minerals_production_data_2009_10.pdf,pdf,page-2,2014-15,LIME STONE,Sindh,month,6,9-Dec,215378,MT
minerals_production_data_2009_10.pdf,pdf,page-2,2014-15,LIME STONE,Sindh,month,7,10-Jan,421784,MT
minerals_production_data_2009_10.pdf,pdf,page-2,2014-15,LIME STONE,Sindh,month,8,10-Feb,453702,MT
minerals_production_data_2009_10.pdf,pdf,page-2,2014-15,LIME STONE,Sindh,month,9,10-Mar,496973,MT
minerals_production_data_2009_10.pdf,pdf,page-2,2014-15,LIME STONE,Sindh,month,10,10-Apr,664637,MT
minerals_production_data_2009_10.pdf,pdf,page-2,2014-15,LIME STONE,Sindh,month,11,10-May,561877,MT
minerals_production_data_2009_10.pdf,pdf,page-2,2014-15,LIME STONE,Sindh,month,12,10-Jun,586699,MT
minerals_production_data_2009_10.pdf,pdf,page-2,2014-15,LIME STONE,Sindh,year_total,13,Grand Total,6119625,MT
minerals_production_data_2009_10.pdf,pdf,page-2,2014-15,LIME STONE,Total,month,1,9-Jul,2881773,MT
minerals_production_data_2009_10.pdf,pdf,page-2,2014-15,LIME STONE,Total,month,2,9-Aug,3534425,MT
minerals_production_data_2009_10.pdf,pdf,page-2,2014-15,LIME STONE,Total,month,3,9-Sep,3355136,MT
minerals_production_data_2009_10.pdf,pdf,page-2,2014-15,LIME STONE,Total,month,4,9-Oct,3156162,MT
minerals_production_data_2009_10.pdf,pdf,page-2,2014-15,LIME STONE,Total,month,5,9-Nov,2830153,MT
minerals_production_data_2009_10.pdf,pdf,page-2,2014-15,LIME STONE,Total,month,6,9-Dec,2633171,MT
minerals_production_data_2009_10.pdf,pdf,page-2,2014-15,LIME STONE,Total,month,7,10-Jan,2577359,MT
minerals_production_data_2009_10.pdf,pdf,page-2,2014-15,LIME STONE,Total,month,8,10-Feb,3211086,MT
minerals_production_data_2009_10.pdf,pdf,page-2,2014-15,LIME STONE,Total,month,9,10-Mar,3022711,MT
minerals_production_data_2009_10.pdf,pdf,page-2,2014-15,LIME STONE,Total,month,10,10-Apr,3465557,MT
minerals_production_data_2009_10.pdf,pdf,page-2,2014-15,LIME STONE,Total,month,11,10-May,3212949,MT
minerals_production_data_2009_10.pdf,pdf,page-2,2014-15,LIME STONE,Total,month,12,10-Jun,3256321,MT
minerals_production_data_2009_10.pdf,pdf,page-2,2014-15,LIME STONE,Total,year_total,13,Grand Total,37136803,MT
minerals_production_data_2009_10.pdf,pdf,page-2,2014-15,MAGNISITE,Balochistan,month,1,9-Jul,0,MT
minerals_production_data_2009_10.pdf,pdf,page-2,2014-15,MAGNISITE,Balochistan,month,2,9-Aug,0,MT
minerals_production_data_2009_10.pdf,pdf,page-2,2014-15,MAGNISITE,Balochistan,month,3,9-Sep,0,MT
minerals_production_data_2009_10.pdf,pdf,page-2,2014-15,MAGNISITE,Balochistan,month,4,9-Oct,0,MT
minerals_production_data_2009_10.pdf,pdf,page-2,2014-15,MAGNISITE,Balochistan,month,5,9-Nov,0,MT
minerals_production_data_2009_10.pdf,pdf,page-2,2014-15,MAGNISITE,Balochistan,month,6,9-Dec,0,MT
minerals_production_data_2009_10.pdf,pdf,page-2,2014-15,MAGNISITE,Balochistan,month,7,10-Jan,115,MT
minerals_production_data_2009_10.pdf,pdf,page-2,2014-15,MAGNISITE,Balochistan,month,8,10-Feb,290,MT
minerals_production_data_2009_10.pdf,pdf,page-2,2014-15,MAGNISITE,Balochistan,month,9,10-Mar,150,MT
minerals_production_data_2009_10.pdf,pdf,page-2,2014-15,MAGNISITE,Balochistan,month,10,10-Apr,210,MT
minerals_production_data_2009_10.pdf,pdf,page-2,2014-15,MAGNISITE,Balochistan,month,11,10-May,80,MT
minerals_production_data_2009_10.pdf,pdf,page-2,2014-15,MAGNISITE,Balochistan,month,12,10-Jun,100,MT
minerals_production_data_2009_10.pdf,pdf,page-2,2014-15,MAGNISITE,Balochistan,year_total,13,Grand Total,945,MT
minerals_production_data_2009_10.pdf,pdf,page-2,2014-15,MAGNISITE,KPK,month,1,9-Jul,852,MT
minerals_production_data_2009_10.pdf,pdf,page-2,2014-15,MAGNISITE,KPK,month,2,9-Aug,834,MT
minerals_production_data_2009_10.pdf,pdf,page-2,2014-15,MAGNISITE,KPK,month,3,9-Sep,228,MT
minerals_production_data_2009_10.pdf,pdf,page-2,2014-15,MAGNISITE,KPK,month,4,9-Oct,300,MT
minerals_production_data_2009_10.pdf,pdf,page-2,2014-15,MAGNISITE,KPK,month,5,9-Nov,360,MT
minerals_production_data_2009_10.pdf,pdf,page-2,2014-15,MAGNISITE,KPK,month,6,9-Dec,54,MT
minerals_production_data_2009_10.pdf,pdf,page-2,2014-15,MAGNISITE,KPK,month,7,10-Jan,100,MT
minerals_production_data_2009_10.pdf,pdf,page-2,2014-15,MAGNISITE,KPK,month,8,10-Feb,448,MT
minerals_production_data_2009_10.pdf,pdf,page-2,2014-15,MAGNISITE,KPK,month,9,10-Mar,448,MT
minerals_production_data_2009_10.pdf,pdf,page-2,2014-15,MAGNISITE,KPK,month,10,10-Apr,590,MT
minerals_production_data_2009_10.pdf,pdf,page-2,2014-15,MAGNISITE,KPK,month,11,10-May,0,MT
minerals_production_data_2009_10.pdf,pdf,page-2,2014-15,MAGNISITE,KPK,month,12,10-Jun,0,MT
minerals_production_data_2009_10.pdf,pdf,page-2,2014-15,MAGNISITE,KPK,year_total,13,Grand Total,4214,MT
minerals_production_data_2009_10.pdf,pdf,page-2,2014-15,MAGNISITE,Total,month,1,9-Jul,852,MT
minerals_production_data_2009_10.pdf,pdf,page-2,2014-15,MAGNISITE,Total,month,2,9-Aug,834,MT
minerals_production_data_2009_10.pdf,pdf,page-2,2014-15,MAGNISITE,Total,month,3,9-Sep,228,MT
minerals_production_data_2009_10.pdf,pdf,page-2,2014-15,MAGNISITE,Total,month,4,9-Oct,300,MT
minerals_production_data_2009_10.pdf,pdf,page-2,2014-15,MAGNISITE,Total,month,5,9-Nov,360,MT
minerals_production_data_2009_10.pdf,pdf,page-2,2014-15,MAGNISITE,Total,month,6,9-Dec,54,MT
minerals_production_data_2009_10.pdf,pdf,page-2,2014-15,MAGNISITE,Total,month,7,10-Jan,215,MT
minerals_production_data_2009_10.pdf,pdf,page-2,2014-15,MAGNISITE,Total,month,8,10-Feb,738,MT
minerals_production_data_2009_10.pdf,pdf,page-2,2014-15,MAGNISITE,Total,month,9,10-Mar,598,MT
minerals_production_data_2009_10.pdf,pdf,page-2,2014-15,MAGNISITE,Total,month,10,10-Apr,800,MT
minerals_production_data_2009_10.pdf,pdf,page-2,2014-15,MAGNISITE,Total,month,11,10-May,80,MT
minerals_production_data_2009_10.pdf,pdf,page-2,2014-15,MAGNISITE,Total,month,12,10-Jun,100,MT
minerals_production_data_2009_10.pdf,pdf,page-2,2014-15,MAGNISITE,Total,year_total,13,Grand Total,5159,MT
minerals_production_data_2009_10.pdf,pdf,page-2,2014-15,MANGANESE,Balochistan,month,1,9-Jul,5,MT
minerals_production_data_2009_10.pdf,pdf,page-2,2014-15,MANGANESE,Balochistan,month,2,9-Aug,46,MT
minerals_production_data_2009_10.pdf,pdf,page-2,2014-15,MANGANESE,Balochistan,month,3,9-Sep,53,MT
minerals_production_data_2009_10.pdf,pdf,page-2,2014-15,MANGANESE,Balochistan,month,4,9-Oct,20,MT
minerals_production_data_2009_10.pdf,pdf,page-2,2014-15,MANGANESE,Balochistan,month,5,9-Nov,0,MT
minerals_production_data_2009_10.pdf,pdf,page-2,2014-15,MANGANESE,Balochistan,month,6,9-Dec,150,MT
minerals_production_data_2009_10.pdf,pdf,page-2,2014-15,MANGANESE,Balochistan,month,7,10-Jan,971,MT
minerals_production_data_2009_10.pdf,pdf,page-2,2014-15,MANGANESE,Balochistan,month,8,10-Feb,0,MT
minerals_production_data_2009_10.pdf,pdf,page-2,2014-15,MANGANESE,Balochistan,month,9,10-Mar,168,MT
minerals_production_data_2009_10.pdf,pdf,page-2,2014-15,MANGANESE,Balochistan,month,10,10-Apr,48,MT
minerals_production_data_2009_10.pdf,pdf,page-2,2014-15,MANGANESE,Balochistan,month,11,10-May,50,MT
minerals_production_data_2009_10.pdf,pdf,page-2,2014-15,MANGANESE,Balochistan,month,12,10-Jun,144,MT
minerals_production_data_2009_10.pdf,pdf,page-2,2014-15,MANGANESE,Balochistan,year_total,13,Grand Total,1655,MT
minerals_production_data_2009_10.pdf,pdf,page-2,2014-15,MANGANESE,Total,month,1,9-Jul,5,MT
minerals_production_data_2009_10.pdf,pdf,page-2,2014-15,MANGANESE,Total,month,2,9-Aug,46,MT
minerals_production_data_2009_10.pdf,pdf,page-2,2014-15,MANGANESE,Total,month,3,9-Sep,53,MT
minerals_production_data_2009_10.pdf,pdf,page-2,2014-15,MANGANESE,Total,month,4,9-Oct,20,MT
minerals_production_data_2009_10.pdf,pdf,page-2,2014-15,MANGANESE,Total,month,5,9-Nov,0,MT
minerals_production_data_2009_10.pdf,pdf,page-2,2014-15,MANGANESE,Total,month,6,9-Dec,150,MT
minerals_production_data_2009_10.pdf,pdf,page-2,2014-15,MANGANESE,Total,month,7,10-Jan,971,MT
minerals_production_data_2009_10.pdf,pdf,page-2,2014-15,MANGANESE,Total,month,8,10-Feb,0,MT
minerals_production_data_2009_10.pdf,pdf,page-2,2014-15,MANGANESE,Total,month,9,10-Mar,168,MT
minerals_production_data_2009_10.pdf,pdf,page-2,2014-15,MANGANESE,Total,month,10,10-Apr,48,MT
minerals_production_data_2009_10.pdf,pdf,page-2,2014-15,MANGANESE,Total,month,11,10-May,50,MT
minerals_production_data_2009_10.pdf,pdf,page-2,2014-15,MANGANESE,Total,month,12,10-Jun,144,MT
minerals_production_data_2009_10.pdf,pdf,page-2,2014-15,MANGANESE,Total,year_total,13,Grand Total,1655,MT
minerals_production_data_2009_10.pdf,pdf,page-2,2014-15,MARBLE,FATA,month,1,9-Jul,54096,MT
minerals_production_data_2009_10.pdf,pdf,page-2,2014-15,MARBLE,FATA,month,2,9-Aug,56477,MT
minerals_production_data_2009_10.pdf,pdf,page-2,2014-15,MARBLE,FATA,month,3,9-Sep,26615,MT
minerals_production_data_2009_10.pdf,pdf,page-2,2014-15,MARBLE,FATA,month,4,9-Oct,47932,MT
minerals_production_data_2009_10.pdf,pdf,page-2,2014-15,MARBLE,FATA,month,5,9-Nov,22267,MT
minerals_production_data_2009_10.pdf,pdf,page-2,2014-15,MARBLE,FATA,month,6,9-Dec,35010,MT
minerals_production_data_2009_10.pdf,pdf,page-2,2014-15,MARBLE,FATA,month,7,10-Jan,40974,MT
minerals_production_data_2009_10.pdf,pdf,page-2,2014-15,MARBLE,FATA,month,8,10-Feb,29646,MT
minerals_production_data_2009_10.pdf,pdf,page-2,2014-15,MARBLE,FATA,month,9,10-Mar,53008,MT
minerals_production_data_2009_10.pdf,pdf,page-2,2014-15,MARBLE,FATA,month,10,10-Apr,53025,MT
minerals_production_data_2009_10.pdf,pdf,page-2,2014-15,MARBLE,FATA,month,11,10-May,45209,MT
minerals_production_data_2009_10.pdf,pdf,page-2,2014-15,MARBLE,FATA,month,12,10-Jun,52982,MT
minerals_production_data_2009_10.pdf,pdf,page-2,2014-15,MARBLE,FATA,year_total,13,Grand Total,517241,MT
minerals_production_data_2009_10.pdf,pdf,page-2,2014-15,MARBLE,KPK,month,1,9-Jul,10440,MT
minerals_production_data_2009_10.pdf,pdf,page-2,2014-15,MARBLE,KPK,month,2,9-Aug,20409,MT
minerals_production_data_2009_10.pdf,pdf,page-2,2014-15,MARBLE,KPK,month,3,9-Sep,18524,MT
minerals_production_data_2009_10.pdf,pdf,page-2,2014-15,MARBLE,KPK,month,4,9-Oct,20299,MT
minerals_production_data_2009_10.pdf,pdf,page-2,2014-15,MARBLE,KPK,month,5,9-Nov,18957,MT
minerals_production_data_2009_10.pdf,pdf,page-2,2014-15,MARBLE,KPK,month,6,9-Dec,19483,MT
minerals_production_data_2009_10.pdf,pdf,page-2,2014-15,MARBLE,KPK,month,7,10-Jan,21148,MT
minerals_production_data_2009_10.pdf,pdf,page-2,2014-15,MARBLE,KPK,month,8,10-Feb,561,MT
minerals_production_data_2009_10.pdf,pdf,page-2,2014-15,MARBLE,KPK,month,9,10-Mar,561,MT
minerals_production_data_2009_10.pdf,pdf,page-2,2014-15,MARBLE,KPK,month,10,10-Apr,2895,MT
minerals_production_data_2009_10.pdf,pdf,page-2,2014-15,MARBLE,KPK,month,11,10-May,2568,MT
minerals_production_data_2009_10.pdf,pdf,page-2,2014-15,MARBLE,KPK,month,12,10-Jun,2792,MT
minerals_production_data_2009_10.pdf,pdf,page-2,2014-15,MARBLE,KPK,year_total,13,Grand Total,138637,MT
minerals_production_data_2009_10.pdf,pdf,page-2,2014-15,MARBLE,Punjab,month,1,9-Jul,185,MT
minerals_production_data_2009_10.pdf,pdf,page-2,2014-15,MARBLE,Punjab,month,2,9-Aug,1170,MT
minerals_production_data_2009_10.pdf,pdf,page-2,2014-15,MARBLE,Punjab,month,3,9-Sep,1245,MT
minerals_production_data_2009_10.pdf,pdf,page-2,2014-15,MARBLE,Punjab,month,4,9-Oct,1215,MT
minerals_production_data_2009_10.pdf,pdf,page-2,2014-15,MARBLE,Punjab,month,5,9-Nov,655,MT
minerals_production_data_2009_10.pdf,pdf,page-2,2014-15,MARBLE,Punjab,month,6,9-Dec,175,MT
minerals_production_data_2009_10.pdf,pdf,page-2,2014-15,MARBLE,Punjab,month,7,10-Jan,695,MT
minerals_production_data_2009_10.pdf,pdf,page-2,2014-15,MARBLE,Punjab,month,8,10-Feb,175,MT
minerals_production_data_2009_10.pdf,pdf,page-2,2014-15,MARBLE,Punjab,month,9,10-Mar,195,MT
minerals_production_data_2009_10.pdf,pdf,page-2,2014-15,MARBLE,Punjab,month,10,10-Apr,565,MT
minerals_production_data_2009_10.pdf,pdf,page-2,2014-15,MARBLE,Punjab,month,11,10-May,475,MT
minerals_production_data_2009_10.pdf,pdf,page-2,2014-15,MARBLE,Punjab,month,12,10-Jun,470,MT
minerals_production_data_2009_10.pdf,pdf,page-2,2014-15,MARBLE,Punjab,year_total,13,Grand Total,7220,MT
minerals_production_data_2009_10.pdf,pdf,page-2,2014-15,MARBLE,Sindh,month,1,9-Jul,0,MT
minerals_production_data_2009_10.pdf,pdf,page-2,2014-15,MARBLE,Sindh,month,2,9-Aug,0,MT
minerals_production_data_2009_10.pdf,pdf,page-2,2014-15,MARBLE,Sindh,month,3,9-Sep,0,MT
minerals_production_data_2009_10.pdf,pdf,page-2,2014-15,MARBLE,Sindh,month,4,9-Oct,0,MT
minerals_production_data_2009_10.pdf,pdf,page-2,2014-15,MARBLE,Sindh,month,5,9-Nov,0,MT
minerals_production_data_2009_10.pdf,pdf,page-2,2014-15,MARBLE,Sindh,month,6,9-Dec,80,MT
minerals_production_data_2009_10.pdf,pdf,page-2,2014-15,MARBLE,Sindh,month,7,10-Jan,12,MT
minerals_production_data_2009_10.pdf,pdf,page-2,2014-15,MARBLE,Sindh,month,8,10-Feb,0,MT
minerals_production_data_2009_10.pdf,pdf,page-2,2014-15,MARBLE,Sindh,month,9,10-Mar,10,MT
minerals_production_data_2009_10.pdf,pdf,page-2,2014-15,MARBLE,Sindh,month,10,10-Apr,5,MT
minerals_production_data_2009_10.pdf,pdf,page-2,2014-15,MARBLE,Sindh,month,11,10-May,5,MT
minerals_production_data_2009_10.pdf,pdf,page-2,2014-15,MARBLE,Sindh,month,12,10-Jun,12,MT
minerals_production_data_2009_10.pdf,pdf,page-2,2014-15,MARBLE,Sindh,year_total,13,Grand Total,124,MT
minerals_production_data_2009_10.pdf,pdf,page-3,2014-15,CRUDE OIL ( US BBLS),Total,month,1,9-Jul,1971547,MT
minerals_production_data_2009_10.pdf,pdf,page-3,2014-15,CRUDE OIL ( US BBLS),Total,month,2,9-Aug,1982705,MT
minerals_production_data_2009_10.pdf,pdf,page-3,2014-15,CRUDE OIL ( US BBLS),Total,month,3,9-Sep,1925180,MT
minerals_production_data_2009_10.pdf,pdf,page-3,2014-15,CRUDE OIL ( US BBLS),Total,month,4,9-Oct,1977647,MT
minerals_production_data_2009_10.pdf,pdf,page-3,2014-15,CRUDE OIL ( US BBLS),Total,month,5,9-Nov,2008208,MT
minerals_production_data_2009_10.pdf,pdf,page-3,2014-15,CRUDE OIL ( US BBLS),Total,month,6,9-Dec,2053183,MT
minerals_production_data_2009_10.pdf,pdf,page-3,2014-15,CRUDE OIL ( US BBLS),Total,month,7,10-Jan,2058083,MT
