hs_code,commodity,unit,country,2015-2016_jun_quantity,2015-2016_jun_value_000rs,2015-2016_cum_quantity,2015-2016_cum_value_000rs,2014-2015_jun_quantity,2014-2015_jun_value_000rs,2014-2015_cum_quantity,2014-2015_cum_value_000rs
72044910,OTH RE-ROLLABLE WASTE /SCRAP,MT,Thailand,224,7618,1352,42324,163,4230,988,30530
72044910,OTH RE-ROLLABLE WASTE /SCRAP,MT,Togo,2,127,46,1621,,,65,2138
72044910,OTH RE-ROLLABLE WASTE /SCRAP,MT,Trinidad and Tobago,1,43,15,610,13,515,21,839
72044910,OTH RE-ROLLABLE WASTE /SCRAP,MT,Turkey,,,32,1288,,,34,1037
72044910,OTH RE-ROLLABLE WASTE /SCRAP,MT,U.S.America,26,807,424,13380,26,819,265,8498
72044910,OTH RE-ROLLABLE WASTE /SCRAP,MT,Ukraine,,,1,34,,,4,148
72044910,OTH RE-ROLLABLE WASTE /SCRAP,MT,United Arab Emirates,600,23399,4816,186490,470,16228,3714,119986
72044910,OTH RE-ROLLABLE WASTE /SCRAP,MT,United Kingdom,70,2541,1118,40284,87,2710,488,18206
72044910,OTH RE-ROLLABLE WASTE /SCRAP,MT,Yemen,3,81,21,578,23,662,23,662
72044910,OTH RE-ROLLABLE WASTE /SCRAP,MT,Australia,,,7,310,,,,
72044910,OTH RE-ROLLABLE WASTE /SCRAP,MT,Cyprus,,,,,54,1130,54,1130
72044910,OTH RE-ROLLABLE WASTE /SCRAP,MT,Japan,26,1109,68,2101,,,,
72044910,OTH RE-ROLLABLE WASTE /SCRAP,MT,"Korea, Republic of",,,2,62,,,,
72044910,OTH RE-ROLLABLE WASTE /SCRAP,MT,Kuwait,,,,,,,164,6187
72044910,OTH RE-ROLLABLE WASTE /SCRAP,MT,United Arab Emirates,,,34,1438,,,68,1653
72044940,WASTE & SCRAP OF COMPRESSORS,MT,ALL COUNTRIES,41465,1534828,542889,20735670,,,,
72044940,WASTE & SCRAP OF COMPRESSORS,MT,Australia,686,30805,5084,207265,,,,
72044940,WASTE & SCRAP OF COMPRESSORS,MT,Austria,,,1238,49997,,,,
72044940,WASTE & SCRAP OF COMPRESSORS,MT,Bahamas,,,21,1106,,,,
72044940,WASTE & SCRAP OF COMPRESSORS,MT,Bahrain,1,54,462,22134,,,,
72044940,WASTE & SCRAP OF COMPRESSORS,MT,Barbados,,,58,2638,,,,
72044940,WASTE & SCRAP OF COMPRESSORS,MT,Belgium,3626,108152,33360,1089239,,,,
72044940,WASTE & SCRAP OF COMPRESSORS,MT,Brazil,,,47,2736,,,,
72044940,WASTE & SCRAP OF COMPRESSORS,MT,Canada,337,12761,4494,173554,,,,
72044940,WASTE & SCRAP OF COMPRESSORS,MT,China,,,50,2963,,,,
72044940,WASTE & SCRAP OF COMPRESSORS,MT,Colombia,,,265,13256,,,,
72044940,WASTE & SCRAP OF COMPRESSORS,MT,Cuba,,,105,6300,,,,
72044940,WASTE & SCRAP OF COMPRESSORS,MT,Cyprus,155,3016,1011,41380,,,,
72044940,WASTE & SCRAP OF COMPRESSORS,MT,Denmark,106,2945,1211,44977,,,,
72044940,WASTE & SCRAP OF COMPRESSORS,MT,Dominica,,,2,66,,,,
72044940,WASTE & SCRAP OF COMPRESSORS,MT,El Salvador,,,44,2420,,,,
72044940,WASTE & SCRAP OF COMPRESSORS,MT,Europien Union,595,31079,4079,189399,,,,
72044940,WASTE & SCRAP OF COMPRESSORS,MT,Finland,,,1710,63612,,,,
72044940,WASTE & SCRAP OF COMPRESSORS,MT,France,1017,35856,12036,412683,,,,
72044940,WASTE & SCRAP OF COMPRESSORS,MT,Germany,1290,56269,12678,457354,,,,
72044940,WASTE & SCRAP OF COMPRESSORS,MT,Greece,444,19183,1778,72618,,,,
72044940,WASTE & SCRAP OF COMPRESSORS,MT,Guinea,,,57,1610,,,,
72044940,WASTE & SCRAP OF COMPRESSORS,MT,Guyana,21,1122,89,3921,,,,
72044940,WASTE & SCRAP OF COMPRESSORS,MT,Hong Kong S.A.Re.Chi,200,8358,2452,99610,,,,
72044940,WASTE & SCRAP OF COMPRESSORS,MT,Hungary,,,121,4539,,,,
72044940,WASTE & SCRAP OF COMPRESSORS,MT,India,,,309,10166,,,,
72044940,WASTE & SCRAP OF COMPRESSORS,MT,Italy,2008,48574,15953,560223,,,,
72044940,WASTE & SCRAP OF COMPRESSORS,MT,Jamaica,2,109,360,19298,,,,
72044940,WASTE & SCRAP OF COMPRESSORS,MT,Japan,315,16441,1883,83903,,,,
72044940,WASTE & SCRAP OF COMPRESSORS,MT,"Korea, Republic of",,,140,6336,,,,
72044940,WASTE & SCRAP OF COMPRESSORS,MT,Kuwait,6,196,1211,46194,,,,
72044940,WASTE & SCRAP OF COMPRESSORS,MT,Lebanon,,,22,1211,,,,
72044940,WASTE & SCRAP OF COMPRESSORS,MT,Liberia,2,109,200,7533,,,,
72044940,WASTE & SCRAP OF COMPRESSORS,MT,Libya,204,8278,2420,102965,,,,
72044940,WASTE & SCRAP OF COMPRESSORS,MT,Lithuania,96,3906,877,33426,,,,
72044940,WASTE & SCRAP OF COMPRESSORS,MT,Mauritius,,,14,679,,,,
72044940,WASTE & SCRAP OF COMPRESSORS,MT,Mexico,,,21,1125,,,,
72044940,WASTE & SCRAP OF COMPRESSORS,MT,Namibia,127,3654,127,3654,,,,
72044940,WASTE & SCRAP OF COMPRESSORS,MT,Netherlands,931,41774,11881,481940,,,,
72044940,WASTE & SCRAP OF COMPRESSORS,MT,Netherlands Antilles,,,48,1292,,,,
72044940,WASTE & SCRAP OF COMPRESSORS,MT,New Zealand,41,1438,932,36722,,,,
72044940,WASTE & SCRAP OF COMPRESSORS,MT,Norway,55,3025,789,33576,,,,
72044940,WASTE & SCRAP OF COMPRESSORS,MT,Oman,2,110,49,2188,,,,
72044940,WASTE & SCRAP OF COMPRESSORS,MT,Poland,394,13417,805,30091,,,,
72044940,WASTE & SCRAP OF COMPRESSORS,MT,Portugal,30,1400,904,36826,,,,
72044940,WASTE & SCRAP OF COMPRESSORS,MT,Puerto Rico,165,9022,2272,119460,,,,
72044940,WASTE & SCRAP OF COMPRESSORS,MT,Reunion,,,314,11293,,,,
72044940,WASTE & SCRAP OF COMPRESSORS,MT,Saudi Arabia,6,241,299,12078,,,,
72044940,WASTE & SCRAP OF COMPRESSORS,MT,Singapore,189,7691,1759,77368,,,,
72044940,WASTE & SCRAP OF COMPRESSORS,MT,Slovenia,,,8,430,,,,
72044940,WASTE & SCRAP OF COMPRESSORS,MT,South Africa,,,313,11640,,,,
72044940,WASTE & SCRAP OF COMPRESSORS,MT,Spain,1403,39655,12952,522374,,,,
72044940,WASTE & SCRAP OF COMPRESSORS,MT,Sri Lanka,,,20,1142,,,,
72044940,WASTE & SCRAP OF COMPRESSORS,MT,Swaziland,,,85,3401,,,,
72044940,WASTE & SCRAP OF COMPRESSORS,MT,Sweden,508,17158,7166,287871,,,,
72044940,WASTE & SCRAP OF COMPRESSORS,MT,Switzerland,,,791,30470,,,,
72044940,WASTE & SCRAP OF COMPRESSORS,MT,Trinidad and Tobago,6,327,808,40670,,,,
72044940,WASTE & SCRAP OF COMPRESSORS,MT,Turkey,2,109,327,17744,,,,
72044940,WASTE & SCRAP OF COMPRESSORS,MT,U.S.America,23624,899159,353540,13582696,,,,
72044940,WASTE & SCRAP OF COMPRESSORS,MT,United Arab Emirates,628,16692,8920,277193,,,,
